x_m,y_m,velocity_m_s,fluid_mask
5.546874999999999722e-03,5.468750000000000520e-04,7.745744239718751730e-04,1.000000000000000000e+00
5.703124999999999861e-03,5.468750000000000520e-04,7.780571548052174404e-04,1.000000000000000000e+00
5.859375000000000000e-03,5.468750000000000520e-04,7.821149540567430992e-04,1.000000000000000000e+00
6.015625000000000139e-03,5.468750000000000520e-04,7.865612812096365973e-04,1.000000000000000000e+00
6.171875000000000278e-03,5.468750000000000520e-04,7.911818146953031490e-04,1.000000000000000000e+00
6.328125000000000416e-03,5.468750000000000520e-04,7.957385146648365088e-04,1.000000000000000000e+00
6.484375000000000555e-03,5.468750000000000520e-04,7.999736055599864252e-04,1.000000000000000000e+00
6.640624999999999827e-03,5.468750000000000520e-04,8.036132759407103908e-04,1.000000000000000000e+00
6.796874999999999965e-03,5.468750000000000520e-04,8.063709200050941809e-04,1.000000000000000000e+00
6.953125000000000104e-03,5.468750000000000520e-04,8.079497715126419391e-04,1.000000000000000000e+00
7.109375000000000243e-03,5.468750000000000520e-04,8.080448032384118231e-04,1.000000000000000000e+00
7.265625000000000382e-03,5.468750000000000520e-04,8.063437810168289565e-04,1.000000000000000000e+00
7.421875000000000520e-03,5.468750000000000520e-04,8.025273684841987025e-04,1.000000000000000000e+00
7.578124999999999792e-03,5.468750000000000520e-04,7.962681740912177196e-04,1.000000000000000000e+00
7.734374999999999931e-03,5.468750000000000520e-04,7.872286121165386142e-04,1.000000000000000000e+00
7.890625000000000069e-03,5.468750000000000520e-04,7.750574087854901614e-04,1.000000000000000000e+00
8.046875000000000208e-03,5.468750000000000520e-04,7.593845149590454499e-04,1.000000000000000000e+00
8.203125000000000347e-03,5.468750000000000520e-04,7.398140757021600235e-04,1.000000000000000000e+00
8.359375000000000486e-03,5.468750000000000520e-04,7.159149349973169870e-04,1.000000000000000000e+00
8.515625000000000625e-03,5.468750000000000520e-04,6.872078905218422570e-04,1.000000000000000000e+00
8.671875000000000763e-03,5.468750000000000520e-04,6.531485110584447917e-04,1.000000000000000000e+00
8.828125000000000902e-03,5.468750000000000520e-04,6.131037149172187829e-04,1.000000000000000000e+00
8.984375000000001041e-03,5.468750000000000520e-04,5.663193785957127465e-04,1.000000000000000000e+00
9.140624999999999445e-03,5.468750000000000520e-04,5.118748831820781964e-04,1.000000000000000000e+00
9.296874999999999584e-03,5.468750000000000520e-04,4.486186778176931068e-04,1.000000000000000000e+00
9.453124999999999722e-03,5.468750000000000520e-04,3.750770590866397969e-04,1.000000000000000000e+00
9.609374999999999861e-03,5.468750000000000520e-04,2.893284091055864761e-04,1.000000000000000000e+00
9.765625000000000000e-03,5.468750000000000520e-04,1.888435283884250086e-04,1.000000000000000000e+00
9.921875000000000139e-03,5.468750000000000520e-04,7.032596871090920595e-05,1.000000000000000000e+00
7.812500000000000163e-05,7.031249999999999740e-04,8.168993618030985211e-05,1.000000000000000000e+00
2.343749999999999913e-04,7.031249999999999740e-04,2.224065535840325078e-04,1.000000000000000000e+00
3.906250000000000217e-04,7.031249999999999740e-04,3.437617064429024849e-04,1.000000000000000000e+00
5.468750000000000520e-04,7.031249999999999740e-04,4.486186778176943536e-04,1.000000000000000000e+00
7.031249999999999740e-04,7.031249999999999740e-04,5.393470000591542041e-04,1.000000000000000000e+00
8.593750000000000043e-04,7.031249999999999740e-04,6.178682910506137728e-04,1.000000000000000000e+00
1.015625000000000035e-03,7.031249999999999740e-04,6.857359956758470347e-04,1.000000000000000000e+00
1.171874999999999957e-03,7.031249999999999740e-04,7.442151272869237336e-04,1.000000000000000000e+00
1.328125000000000095e-03,7.031249999999999740e-04,7.943498418201564099e-04,1.000000000000000000e+00
1.484375000000000017e-03,7.031249999999999740e-04,8.370168838039969980e-04,1.000000000000000000e+00
1.640624999999999939e-03,7.031249999999999740e-04,8.729666529848518217e-04,1.000000000000000000e+00
1.796875000000000078e-03,7.031249999999999740e-04,9.028544628652615534e-04,1.000000000000000000e+00
