case,n,h,pressure_cells,velocity_unknowns,status,time,steps,dt_cap,mean_dt,change_rate,max_divergence,kinetic_energy,nusselt_hot,nusselt_cold,runtime_seconds,kinetic_energy_change_percent,nusselt_change_percent,velocity_sampled_l2_change_percent,temperature_rms_change_percent_of_deltaT
tier_6_lid_cavity,16,0.0625,256,544,steady_tolerance_reached,17.084760273975395,11973,0.0014269406392694065,0.0014269406392696396,9.707521352098069e-07,1.2212453270876722e-15,0.025546519477212176,,,3.126970175999986,,,,
tier_6_lid_cavity,32,0.03125,1024,2112,steady_tolerance_reached,18.845605022834523,13207,0.0014269406392694065,0.0014269406392696693,9.731861689843413e-07,3.267351667002316e-15,0.030311788559731576,,,9.957632141999966,15.720844295047426,,8.54035278277552,
tier_6_lid_cavity,48,0.020833333333333332,2304,4704,steady_tolerance_reached,19.707477168953577,13811,0.0014269406392694065,0.001426940639269682,9.743566199205133e-07,7.600040388688889e-15,0.03180633209060097,,,9.563502601999971,4.69888677076048,,3.0181672994588555,
