x_m,pressure_Pa,radius_m,velocity_m_s,flow_m3_s
3.829431438127089971e-01,1.215708403158907913e+03,2.012157084031589074e-03,5.193004880117582100e-01,6.605297264849690429e-06
3.846153846153845812e-01,1.198546773225880770e+03,2.011985467732258729e-03,5.193890813244578242e-01,6.605297264849690429e-06
3.862876254180602209e-01,1.181379289516791232e+03,2.011813792895167808e-03,5.194777275407795880e-01,6.605297264849690429e-06
3.879598662207358051e-01,1.164205947687877142e+03,2.011642059476878835e-03,5.195664267141199000e-01,6.605297264849690429e-06
3.896321070234113892e-01,1.147026743392254048e+03,2.011470267433922675e-03,5.196551788979416608e-01,6.605297264849690429e-06
3.913043478260869734e-01,1.129841672279915883e+03,2.011298416722798969e-03,5.197439841457740517e-01,6.605297264849690429e-06
3.929765886287625576e-01,1.112650729997730650e+03,2.011126507299976999e-03,5.198328425112123119e-01,6.605297264849690429e-06
3.946488294314381418e-01,1.095453912189440871e+03,2.010954539121894823e-03,5.199217540479178501e-01,6.605297264849690429e-06
3.963210702341137259e-01,1.078251214495659269e+03,2.010782512144956673e-03,5.200107188096203537e-01,6.605297264849690429e-06
3.979933110367893101e-01,1.061042632553865587e+03,2.010610426325538588e-03,5.200997368501145690e-01,6.605297264849690429e-06
3.996655518394648943e-01,1.043828161998405903e+03,2.010438281619984086e-03,5.201888082232621890e-01,6.605297264849690429e-06
4.013377926421404784e-01,1.026607798460489903e+03,2.010266077984605021e-03,5.202779329829925192e-01,6.605297264849690429e-06
4.030100334448160626e-01,1.009381537568187809e+03,2.010093815375682026e-03,5.203671111833012564e-01,6.605297264849690429e-06
4.046822742474916468e-01,9.921493749464284519e+02,2.009921493749464508e-03,5.204563428782515988e-01,6.605297264849690429e-06
4.063545150501672309e-01,9.749113062169966497e+02,2.009749113062170214e-03,5.205456281219735803e-01,6.605297264849690429e-06
4.080267558528428151e-01,9.576673269985310526e+02,2.009576673269985233e-03,5.206349669686649584e-01,6.605297264849690429e-06
4.096989966555183993e-01,9.404174329065224356e+02,2.009404174329065297e-03,5.207243594725902147e-01,6.605297264849690429e-06
4.113712374581939835e-01,9.231616195533096061e+02,2.009231616195533178e-03,5.208138056880821098e-01,6.605297264849690429e-06
4.130434782608695676e-01,9.058998825480778123e+02,2.009058998825480422e-03,5.209033056695406838e-01,6.605297264849690429e-06
4.147157190635451518e-01,8.886322174968577201e+02,2.008886322174968653e-03,5.209928594714328121e-01,6.605297264849690429e-06
4.163879598662207360e-01,8.713586200025209791e+02,2.008713586200025231e-03,5.210824671482949810e-01,6.605297264849690429e-06
4.180602006688963201e-01,8.540790856647779492e+02,2.008540790856647596e-03,5.211721287547300685e-01,6.605297264849690429e-06
4.197324414715719043e-01,8.367936100801775865e+02,2.008367936100801960e-03,5.212618443454092310e-01,6.605297264849690429e-06
4.214046822742474885e-01,8.195021888421014182e+02,2.008195021888421142e-03,5.213516139750724587e-01,6.605297264849690429e-06
4.230769230769230727e-01,8.022046606966085847e+02,2.008022046606966482e-03,5.214414385131103113e-01,6.605297264849690429e-06
4.247491638795986568e-01,7.849011413473934908e+02,2.007849011413473817e-03,5.215313173910340883e-01,6.605297264849690429e-06
4.264214046822742410e-01,7.675916610879482960e+02,2.007675916610879643e-03,5.216212504835749941e-01,6.605297264849690429e-06
4.280936454849498252e-01,7.502762154969914263e+02,2.007502762154969762e-03,5.217112378457658961e-01,6.605297264849690429e-06
4.297658862876254093e-01,7.329548001500646706e+02,2.007329548001500485e-03,5.218012795327069409e-01,6.605297264849690429e-06
4.314381270903009935e-01,7.156274106195263585e+02,2.007156274106195164e-03,5.218913755995673309e-01,6.605297264849690429e-06
4.331103678929765777e-01,6.982940424745517021e+02,2.006982940424745492e-03,5.219815261015854357e-01,6.605297264849690429e-06
4.347826086956521618e-01,6.809546912811289303e+02,2.006809546912811069e-03,5.220717310940681255e-01,6.605297264849690429e-06
4.364548494983277460e-01,6.636093526020579247e+02,2.006636093526020705e-03,5.221619906323914373e-01,6.605297264849690429e-06
4.381270903010033302e-01,6.462580219969458994e+02,2.006462580219969382e-03,5.222523047720011302e-01,6.605297264849690429e-06
4.397993311036789144e-01,6.289006950222079695e+02,2.006289006950222158e-03,5.223426735684113531e-01,6.605297264849690429e-06
4.414715719063544985e-01,6.115373672310624897e+02,2.006115373672310697e-03,5.224330970772063099e-01,6.605297264849690429e-06
4.431438127090300827e-01,5.941680341735288948e+02,2.005941680341735440e-03,5.225235753540391492e-01,6.605297264849690429e-06
4.448160535117056669e-01,5.767926913964254254e+02,2.005767926913964300e-03,5.226141084546331861e-01,6.605297264849690429e-06
4.464882943143812510e-01,5.594113344433676502e+02,2.005594113344433965e-03,5.227046964347807911e-01,6.605297264849690429e-06
4.481605351170568352e-01,5.420239588547649419e+02,2.005420239588547732e-03,5.227953393503448343e-01,6.605297264849690429e-06
4.498327759197324194e-01,5.246305601678177482e+02,2.005246305601678103e-03,5.228860372572573523e-01,6.605297264849690429e-06
4.515050167224080035e-01,5.072311339165161144e+02,2.005072311339165490e-03,5.229767902115206590e-01,6.605297264849690429e-06
4.531772575250835877e-01,4.898256756316364999e+02,2.004898256756316478e-03,5.230675982692079007e-01,6.605297264849690429e-06
4.548494983277591719e-01,4.724141808407401300e+02,2.004724141808407294e-03,5.231584614864610572e-01,6.605297264849690429e-06
4.565217391304347561e-01,4.549966450681700962e+02,2.004549966450681637e-03,5.232493799194932738e-01,6.605297264849690429e-06
4.581939799331103402e-01,4.375730638350485151e+02,2.004375730638350249e-03,5.233403536245881948e-01,6.605297264849690429e-06
4.598662207357859244e-01,4.201434326592744810e+02,2.004201434326592646e-03,5.234313826580996309e-01,6.605297264849690429e-06
4.615384615384615086e-01,4.027077470555214518e+02,2.004027077470554950e-03,5.235224670764523358e-01,6.605297264849690429e-06
4.632107023411370927e-01,3.852660025352354296e+02,2.003852660025352492e-03,5.236136069361412293e-01,6.605297264849690429e-06
4.648829431438126769e-01,3.678181696376893797e+02,2.003678181696376751e-03,5.237048024242567656e-01,6.605297264849690429e-06
4.665551839464882611e-01,3.503640495536303092e+02,2.003503640495536611e-03,5.237960546135680406e-01,6.605297264849690429e-06
4.682274247491638453e-01,3.329038549993468905e+02,2.003329038549993366e-03,5.238873624256149553e-01,6.605297264849690429e-06
4.698996655518394294e-01,3.154375814713280874e+02,2.003154375814713596e-03,5.239787259171960754e-01,6.605297264849690429e-06
4.715719063545150691e-01,2.979652244628185258e+02,2.002979652244628317e-03,5.240701451451824644e-01,6.605297264849690429e-06
4.732441471571906533e-01,2.804867794638203122e+02,2.002804867794638188e-03,5.241616201665156849e-01,6.605297264849690429e-06
4.749163879598662374e-01,2.630022419610871225e+02,2.002630022419610908e-03,5.242531510382090199e-01,6.605297264849690429e-06
4.765886287625418216e-01,2.455116074381233204e+02,2.002455116074381217e-03,5.243447378173476947e-01,6.605297264849690429e-06
4.782608695652174058e-01,2.280148713751817695e+02,2.002280148713751762e-03,5.244363805610885443e-01,6.605297264849690429e-06
4.799331103678929900e-01,2.105120292492603085e+02,2.002105120292492664e-03,5.245280793266600128e-01,6.605297264849690429e-06
4.816053511705685741e-01,1.930030765341008419e+02,2.001930030765341085e-03,5.246198341713629310e-01,6.605297264849690429e-06
4.832775919732441583e-01,1.754880087001853042e+02,2.001754880087002093e-03,5.247116451525698499e-01,6.605297264849690429e-06
4.849498327759197425e-01,1.579668212147331587e+02,2.001579668212147365e-03,5.248035123277258185e-01,6.605297264849690429e-06
4.866220735785953266e-01,1.404395095417004029e+02,2.001404395095416917e-03,5.248954357543479388e-01,6.605297264849690429e-06
4.882943143812709108e-01,1.229060691417757312e+02,2.001229060691417806e-03,5.249874154900253664e-01,6.605297264849690429e-06
4.899665551839464950e-01,1.053664954723785883e+02,2.001053664954724129e-03,5.250794515924205319e-01,6.605297264849690429e-06
4.916387959866220791e-01,8.782078398765692384e+01,2.000878207839876591e-03,5.251715441192682521e-01,6.605297264849690429e-06
4.933110367892976633e-01,7.026893013848351188e+01,2.000702689301384670e-03,5.252636931283756194e-01,6.605297264849690429e-06
4.949832775919732475e-01,5.271092937245524013e+01,2.000527109293724886e-03,5.253558986776226680e-01,6.605297264849690429e-06
4.966555183946488317e-01,3.514677713388906710e+01,2.000351467771338630e-03,5.254481608249634839e-01,6.605297264849690429e-06
4.983277591973244158e-01,1.757646886382042339e+01,2.000175764688638235e-03,5.255404796284233182e-01,6.605297264849690429e-06
5.000000000000000000e-01,0.000000000000000000e+00,2.000000000000000042e-03,5.256328551461022514e-01,6.605297264849690429e-06
