x_m,y_m,temperature_K,conductivity_W_mK,velocity_m_s,fluid_mask
2.437500000000000083e-02,6.250000000000000130e-05,3.330908610423451250e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.562500000000000194e-02,6.250000000000000130e-05,3.330919409964313331e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.687499999999999958e-02,6.250000000000000130e-05,3.330929562697838833e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.812500000000000069e-02,6.250000000000000130e-05,3.330939142401628033e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.937500000000000180e-02,6.250000000000000130e-05,3.330948212308917391e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.062499999999999944e-02,6.250000000000000130e-05,3.330956826964082893e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187500000000000056e-02,6.250000000000000130e-05,3.330965033679085536e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.312500000000000167e-02,6.250000000000000130e-05,3.330972873690736265e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.437500000000000278e-02,6.250000000000000130e-05,3.330980383090889063e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.562500000000000389e-02,6.250000000000000130e-05,3.330987593582341333e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.687499999999999806e-02,6.250000000000000130e-05,3.330994533099391788e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.812499999999999917e-02,6.250000000000000130e-05,3.331001226322214279e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.937500000000000028e-02,6.250000000000000130e-05,3.331007695106995357e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.062500000000000139e-02,6.250000000000000130e-05,3.331013958848599827e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.187500000000000250e-02,6.250000000000000130e-05,3.331020034788599560e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.312500000000000361e-02,6.250000000000000130e-05,3.331025938278671674e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.437499999999999778e-02,6.250000000000000130e-05,3.331031683007170727e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.562499999999999889e-02,6.250000000000000130e-05,3.331037281195083892e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.687500000000000000e-02,6.250000000000000130e-05,3.331042743766254262e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.812500000000000111e-02,6.250000000000000130e-05,3.331048080495908721e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.937500000000000222e-02,6.250000000000000130e-05,3.331053300140659985e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.062500000000000333e-02,6.250000000000000130e-05,3.331058410552691385e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.187500000000000444e-02,6.250000000000000130e-05,3.331063418780240113e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.312499999999999861e-02,6.250000000000000130e-05,3.331068331156308773e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.437499999999999972e-02,6.250000000000000130e-05,3.331073153377076324e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.562500000000000083e-02,6.250000000000000130e-05,3.331077890571303897e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.687500000000000194e-02,6.250000000000000130e-05,3.331082547361904744e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.812500000000000305e-02,6.250000000000000130e-05,3.331087127920591229e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.937500000000000416e-02,6.250000000000000130e-05,3.331091636016413986e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.062499999999999833e-02,6.250000000000000130e-05,3.331096075058961787e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.187499999999999944e-02,6.250000000000000130e-05,3.331100448136772343e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.312500000000000056e-02,6.250000000000000130e-05,3.331104758051550334e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.437500000000000167e-02,6.250000000000000130e-05,3.331109007348641740e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.562500000000000278e-02,6.250000000000000130e-05,3.331113198344211241e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.687500000000000389e-02,6.250000000000000130e-05,3.331117333149448427e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.812500000000000500e-02,6.250000000000000130e-05,3.331121413692170563e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.937500000000000611e-02,6.250000000000000130e-05,3.331125441736079438e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.062500000000000722e-02,6.250000000000000130e-05,3.331129418897967867e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.187500000000000833e-02,6.250000000000000130e-05,3.331133346663037855e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.312499999999999556e-02,6.250000000000000130e-05,3.331137226398612938e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.437499999999999667e-02,6.250000000000000130e-05,3.331141059366341892e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.562499999999999778e-02,6.250000000000000130e-05,3.331144846733133136e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.687499999999999889e-02,6.250000000000000130e-05,3.331148589580852786e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-02,6.250000000000000130e-05,3.331152288915086501e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.937500000000000111e-02,6.250000000000000130e-05,3.331155945672863936e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.062500000000000222e-02,6.250000000000000130e-05,3.331159560729616942e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.187500000000000333e-02,6.250000000000000130e-05,3.331163134905373227e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.312500000000000444e-02,6.250000000000000130e-05,3.331166668970304841e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.437500000000000555e-02,6.250000000000000130e-05,3.331170163649661617e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.562500000000000666e-02,6.250000000000000130e-05,3.331173619628210076e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.687500000000000777e-02,6.250000000000000130e-05,3.331177037554165281e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.812499999999999500e-02,6.250000000000000130e-05,3.331180418042675342e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.937499999999999611e-02,6.250000000000000130e-05,3.331183761678714177e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.062499999999999722e-02,6.250000000000000130e-05,3.331187069018302509e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.187499999999999833e-02,6.250000000000000130e-05,3.331190340581604232e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.312499999999999944e-02,6.250000000000000130e-05,3.331193576799825564e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.437500000000000056e-02,6.250000000000000130e-05,3.331196777691942543e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.562500000000000167e-02,6.250000000000000130e-05,3.331199940959464811e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.687500000000000278e-02,6.250000000000000130e-05,3.331203050906374301e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.812500000000000389e-02,6.250000000000000130e-05,3.331206016272568604e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.937500000000000500e-02,6.250000000000000130e-05,3.331208364242107223e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000130e-04,1.875000000000000039e-04,3.325185312999443568e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.874999999999999931e-03,1.875000000000000039e-04,3.326777712562512761e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.125000000000000173e-03,1.875000000000000039e-04,3.327670243501151504e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.375000000000000416e-03,1.875000000000000039e-04,3.328161576106602979e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.624999999999999792e-03,1.875000000000000039e-04,3.328471596671259931e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.875000000000000035e-03,1.875000000000000039e-04,3.328690950937747175e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.125000000000000278e-03,1.875000000000000039e-04,3.328858310727642902e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.374999999999999653e-03,1.875000000000000039e-04,3.328992408178181677e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.062500000000000076e-02,1.875000000000000039e-04,3.329103519490580538e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.187500000000000014e-02,1.875000000000000039e-04,3.329197859903314907e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.312499999999999951e-02,1.875000000000000039e-04,3.329279468988390818e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.437500000000000062e-02,1.875000000000000039e-04,3.329351116659894387e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e-02,1.875000000000000039e-04,3.329414782125772945e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.687500000000000111e-02,1.875000000000000039e-04,3.329471926824141974e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.812499999999999875e-02,1.875000000000000039e-04,3.329523659354528036e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.937499999999999986e-02,1.875000000000000039e-04,3.329570839896817915e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.062500000000000097e-02,1.875000000000000039e-04,3.329614148871862085e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.187500000000000208e-02,1.875000000000000039e-04,3.329654133533316553e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.312499999999999972e-02,1.875000000000000039e-04,3.329691240438709769e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.437500000000000083e-02,1.875000000000000039e-04,3.329725838605594390e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.562500000000000194e-02,1.875000000000000039e-04,3.329758236361012678e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.687499999999999958e-02,1.875000000000000039e-04,3.329788693823813901e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.812500000000000069e-02,1.875000000000000039e-04,3.329817432302849625e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.937500000000000180e-02,1.875000000000000039e-04,3.329844641479274401e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.062499999999999944e-02,1.875000000000000039e-04,3.329870484971649489e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187500000000000056e-02,1.875000000000000039e-04,3.329895104704290247e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.312500000000000167e-02,1.875000000000000039e-04,3.329918624378323102e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.437500000000000278e-02,1.875000000000000039e-04,3.329941152261754382e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.562500000000000389e-02,1.875000000000000039e-04,3.329962783456768989e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.687499999999999806e-02,1.875000000000000039e-04,3.329983601761121008e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.812499999999999917e-02,1.875000000000000039e-04,3.330003681211022126e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.937500000000000028e-02,1.875000000000000039e-04,3.330023087371416750e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.062500000000000139e-02,1.875000000000000039e-04,3.330041878423816115e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.187500000000000250e-02,1.875000000000000039e-04,3.330060106090298859e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.312500000000000361e-02,1.875000000000000039e-04,3.330077816423630566e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.437499999999999778e-02,1.875000000000000039e-04,3.330095050486918922e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.562499999999999889e-02,1.875000000000000039e-04,3.330111844941418440e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.687500000000000000e-02,1.875000000000000039e-04,3.330128232557177625e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.812500000000000111e-02,1.875000000000000039e-04,3.330144242658575990e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.937500000000000222e-02,1.875000000000000039e-04,3.330159901514311969e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.062500000000000333e-02,1.875000000000000039e-04,3.330175232679920327e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.187500000000000444e-02,1.875000000000000039e-04,3.330190257299234418e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.312499999999999861e-02,1.875000000000000039e-04,3.330204994370480449e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.437499999999999972e-02,1.875000000000000039e-04,3.330219460981494422e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.562500000000000083e-02,1.875000000000000039e-04,3.330233672517948094e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.687500000000000194e-02,1.875000000000000039e-04,3.330247642848035525e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.812500000000000305e-02,1.875000000000000039e-04,3.330261384486402676e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.937500000000000416e-02,1.875000000000000039e-04,3.330274908739775697e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.062499999999999833e-02,1.875000000000000039e-04,3.330288225836534366e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.187499999999999944e-02,1.875000000000000039e-04,3.330301345041946206e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.312500000000000056e-02,1.875000000000000039e-04,3.330314274760826834e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.437500000000000167e-02,1.875000000000000039e-04,3.330327022628940767e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.562500000000000278e-02,1.875000000000000039e-04,3.330339595594538196e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.687500000000000389e-02,1.875000000000000039e-04,3.330351999990972445e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.812500000000000500e-02,1.875000000000000039e-04,3.330364241601499771e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.937500000000000611e-02,1.875000000000000039e-04,3.330376325717060126e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.062500000000000722e-02,1.875000000000000039e-04,3.330388257187871659e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.187500000000000833e-02,1.875000000000000039e-04,3.330400040469410214e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.312499999999999556e-02,1.875000000000000039e-04,3.330411679663518498e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.437499999999999667e-02,1.875000000000000039e-04,3.330423178555039385e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.562499999999999778e-02,1.875000000000000039e-04,3.330434540644583876e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.687499999999999889e-02,1.875000000000000039e-04,3.330445769177694046e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-02,1.875000000000000039e-04,3.330456867171025124e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.937500000000000111e-02,1.875000000000000039e-04,3.330467837435602974e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.062500000000000222e-02,1.875000000000000039e-04,3.330478682597661759e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.187500000000000333e-02,1.875000000000000039e-04,3.330489405117229467e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.312500000000000444e-02,1.875000000000000039e-04,3.330500007304769383e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.437500000000000555e-02,1.875000000000000039e-04,3.330510491335994629e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.562500000000000666e-02,1.875000000000000039e-04,3.330520859265157014e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.687500000000000777e-02,1.875000000000000039e-04,3.330531113036867623e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.812499999999999500e-02,1.875000000000000039e-04,3.330541254496549186e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.937499999999999611e-02,1.875000000000000039e-04,3.330551285399106973e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.062499999999999722e-02,1.875000000000000039e-04,3.330561207412670228e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.187499999999999833e-02,1.875000000000000039e-04,3.330571022098265530e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.312499999999999944e-02,1.875000000000000039e-04,3.330580730752735690e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.437500000000000056e-02,1.875000000000000039e-04,3.330590333452073537e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.562500000000000167e-02,1.875000000000000039e-04,3.330599823411602074e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.687500000000000278e-02,1.875000000000000039e-04,3.330609154164930032e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.812500000000000389e-02,1.875000000000000039e-04,3.330618054991672921e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.937500000000000500e-02,1.875000000000000039e-04,3.330625116206016401e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000130e-04,3.125000000000000065e-04,3.320957836767363460e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.874999999999999931e-03,3.125000000000000065e-04,3.323637287751828353e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.125000000000000173e-03,3.125000000000000065e-04,3.325121530521145701e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.375000000000000416e-03,3.125000000000000065e-04,3.325937975232901067e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.624999999999999792e-03,3.125000000000000065e-04,3.326453668715128629e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.875000000000000035e-03,3.125000000000000065e-04,3.326818829353425144e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.125000000000000278e-03,3.125000000000000065e-04,3.327097554159025208e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.374999999999999653e-03,3.125000000000000065e-04,3.327320935713576660e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.062500000000000076e-02,3.125000000000000065e-04,3.327506052169034660e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.187500000000000014e-02,3.125000000000000065e-04,3.327663241302761321e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.312499999999999951e-02,3.125000000000000065e-04,3.327799225665955873e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.437500000000000062e-02,3.125000000000000065e-04,3.327918616459583063e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e-02,3.125000000000000065e-04,3.328024709330568385e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.687500000000000111e-02,3.125000000000000065e-04,3.328119938176357664e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.812499999999999875e-02,3.125000000000000065e-04,3.328206149502527182e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.937499999999999986e-02,3.125000000000000065e-04,3.328284776179273194e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.062500000000000097e-02,3.125000000000000065e-04,3.328356951723627049e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.187500000000000208e-02,3.125000000000000065e-04,3.328423587864216415e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.312499999999999972e-02,3.125000000000000065e-04,3.328485428606281289e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.437500000000000083e-02,3.125000000000000065e-04,3.328543088791850550e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.562500000000000194e-02,3.125000000000000065e-04,3.328597082160641207e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.687499999999999958e-02,3.125000000000000065e-04,3.328647842139625936e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.812500000000000069e-02,3.125000000000000065e-04,3.328695737497097866e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.937500000000000180e-02,3.125000000000000065e-04,3.328741084306470839e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.062499999999999944e-02,3.125000000000000065e-04,3.328784155216814611e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.187500000000000056e-02,3.125000000000000065e-04,3.328825186730081214e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.312500000000000167e-02,3.125000000000000065e-04,3.328864384983816080e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.437500000000000278e-02,3.125000000000000065e-04,3.328901930399504749e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.562500000000000389e-02,3.125000000000000065e-04,3.328937981460103401e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.687499999999999806e-02,3.125000000000000065e-04,3.328972677811393623e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.812499999999999917e-02,3.125000000000000065e-04,3.329006142832727164e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.937500000000000028e-02,3.125000000000000065e-04,3.329038485786917931e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.062500000000000139e-02,3.125000000000000065e-04,3.329069803632891649e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
