x_m,y_m,pressure_Pa,permeability_m2,velocity_x_m_s,velocity_y_m_s
5.249999999999999806e-02,2.375000000000000028e-02,4.472152187616701724e+01,9.999999999999999799e-13,2.098510701829998761e-06,-6.440273851777078141e-09
5.750000000000000250e-02,2.375000000000000028e-02,3.429337110553466061e+01,9.999999999999999799e-13,2.050470133756635973e-06,-1.758001018492478805e-08
6.250000000000000000e-02,2.375000000000000028e-02,2.421682053860066119e+01,9.999999999999999799e-13,2.102862730621707706e-06,4.377630861745132400e-08
6.750000000000000444e-02,2.375000000000000028e-02,1.868602178526270663e+01,1.000000000000000036e-10,1.763270119928656181e-05,7.721142925714941793e-06
7.249999999999999500e-02,2.375000000000000028e-02,1.703227243272688085e+01,1.000000000000000036e-10,4.174055366511655147e-05,4.332783307199931065e-06
7.749999999999999944e-02,2.375000000000000028e-02,1.451196641875105087e+01,1.000000000000000036e-10,5.485100911399265570e-05,2.222444417237951641e-06
8.250000000000000389e-02,2.375000000000000028e-02,1.154717152132761449e+01,1.000000000000000036e-10,6.156553816936167903e-05,1.134820110446348057e-06
8.750000000000000833e-02,2.375000000000000028e-02,8.355412601814881768e+00,1.000000000000000036e-10,6.498454331101912622e-05,5.746824603821563692e-07
9.249999999999999889e-02,2.375000000000000028e-02,5.048717190225699980e+00,1.000000000000000036e-10,6.667254200728577485e-05,2.693168877511097640e-07
9.750000000000000333e-02,2.375000000000000028e-02,1.688158401086302662e+00,1.000000000000000036e-10,6.736875591312001775e-05,7.879006516603667249e-08
2.500000000000000052e-03,2.624999999999999903e-02,9.831184159891388674e+01,1.000000000000000036e-10,6.736875591311288912e-05,7.879006516532169727e-08
7.499999999999999722e-03,2.624999999999999903e-02,9.495128280977482405e+01,1.000000000000000036e-10,6.667254200727937806e-05,2.693168877507900620e-07
1.250000000000000069e-02,2.624999999999999903e-02,9.164458739818594779e+01,1.000000000000000036e-10,6.498454331101398982e-05,5.746824603824050793e-07
1.750000000000000167e-02,2.624999999999999903e-02,8.845282847867342468e+01,1.000000000000000036e-10,6.156553816935781656e-05,1.134820110446241754e-06
2.249999999999999917e-02,2.624999999999999903e-02,8.548803358125016416e+01,1.000000000000000036e-10,5.485100911399014170e-05,2.222444417237170254e-06
2.750000000000000014e-02,2.624999999999999903e-02,8.296772756727440878e+01,1.000000000000000036e-10,4.174055366511594161e-05,4.332783307199292402e-06
3.250000000000000111e-02,2.624999999999999903e-02,8.131397821473856879e+01,1.000000000000000036e-10,1.763270119928668039e-05,7.721142925713874532e-06
3.749999999999999861e-02,2.624999999999999903e-02,7.578317946140073502e+01,9.999999999999999799e-13,2.102862730621664507e-06,4.377630861744421687e-08
4.250000000000000305e-02,2.624999999999999903e-02,6.570662889446693100e+01,9.999999999999999799e-13,2.050470133756606327e-06,-1.758001018492621080e-08
4.750000000000000056e-02,2.624999999999999903e-02,5.527847812383467385e+01,9.999999999999999799e-13,2.098510701829989444e-06,-6.440273851777078969e-09
5.249999999999999806e-02,2.624999999999999903e-02,4.472152187616703856e+01,9.999999999999999799e-13,2.098510701829999185e-06,6.440273851755763351e-09
5.750000000000000250e-02,2.624999999999999903e-02,3.429337110553468193e+01,9.999999999999999799e-13,2.050470133756637667e-06,1.758001018491199984e-08
6.250000000000000000e-02,2.624999999999999903e-02,2.421682053860066475e+01,9.999999999999999799e-13,2.102862730621709823e-06,-4.377630861745629370e-08
6.750000000000000444e-02,2.624999999999999903e-02,1.868602178526271018e+01,1.000000000000000036e-10,1.763270119928659908e-05,-7.721142925715226396e-06
7.249999999999999500e-02,2.624999999999999903e-02,1.703227243272688085e+01,1.000000000000000036e-10,4.174055366511655147e-05,-4.332783307200073367e-06
7.749999999999999944e-02,2.624999999999999903e-02,1.451196641875105442e+01,1.000000000000000036e-10,5.485100911399262182e-05,-2.222444417238022792e-06
8.250000000000000389e-02,2.624999999999999903e-02,1.154717152132761804e+01,1.000000000000000036e-10,6.156553816936169259e-05,-1.134820110446490358e-06
8.750000000000000833e-02,2.624999999999999903e-02,8.355412601814883544e+00,1.000000000000000036e-10,6.498454331101916688e-05,-5.746824603822275200e-07
9.249999999999999889e-02,2.624999999999999903e-02,5.048717190225700868e+00,1.000000000000000036e-10,6.667254200728580196e-05,-2.693168877511276046e-07
9.750000000000000333e-02,2.624999999999999903e-02,1.688158401086302884e+00,1.000000000000000036e-10,6.736875591312003130e-05,-7.879006516603668572e-08
2.500000000000000052e-03,2.875000000000000125e-02,9.830790209565557802e+01,1.000000000000000036e-10,6.754280938957136853e-05,2.281335224350299639e-07
7.499999999999999722e-03,2.875000000000000125e-02,9.493781696538728454e+01,1.000000000000000036e-10,6.692048820488734058e-05,7.792409757416860548e-07
1.250000000000000069e-02,2.875000000000000125e-02,9.161585327516684174e+01,1.000000000000000036e-10,6.541729492236169285e-05,1.660354361788165169e-06
1.750000000000000167e-02,2.875000000000000125e-02,8.839608747315111259e+01,1.000000000000000036e-10,6.238941914778547851e-05,3.272588667156809819e-06
2.249999999999999917e-02,2.875000000000000125e-02,8.537691136038829143e+01,1.000000000000000036e-10,5.644999071236695597e-05,6.411654605920487994e-06
2.750000000000000014e-02,2.875000000000000125e-02,8.275108840191441573e+01,1.000000000000000036e-10,4.448990291935443753e-05,1.267884473946025931e-05
3.250000000000000111e-02,2.875000000000000125e-02,8.092792106845284650e+01,1.000000000000000036e-10,1.929377692870268751e-05,2.402707072169192246e-05
3.749999999999999861e-02,2.875000000000000125e-02,7.556429791831351395e+01,9.999999999999999799e-13,2.039080491379194786e-06,1.301159656322880763e-07
4.250000000000000305e-02,2.875000000000000125e-02,6.579452894539153363e+01,9.999999999999999799e-13,2.025361842521998014e-06,-7.086404433864572373e-08
4.750000000000000056e-02,2.875000000000000125e-02,5.531067949309353082e+01,9.999999999999999799e-13,2.110520843848329612e-06,-1.975602439790691163e-08
5.249999999999999806e-02,2.875000000000000125e-02,4.468932050690823843e+01,9.999999999999999799e-13,2.110520843848343164e-06,1.975602439788275465e-08
5.750000000000000250e-02,2.875000000000000125e-02,3.420547105461010062e+01,9.999999999999999799e-13,2.025361842522029354e-06,7.086404433863293883e-08
6.250000000000000000e-02,2.875000000000000125e-02,2.443570208168794267e+01,9.999999999999999799e-13,2.039080491379240526e-06,-1.301159656323164783e-07
6.750000000000000444e-02,2.875000000000000125e-02,1.907207893154846801e+01,1.000000000000000036e-10,1.929377692870285692e-05,-2.402707072169476849e-05
7.249999999999999500e-02,2.875000000000000125e-02,1.724891159808688457e+01,1.000000000000000036e-10,4.448990291935515581e-05,-1.267884473946181955e-05
7.749999999999999944e-02,2.875000000000000125e-02,1.462308863961295202e+01,1.000000000000000036e-10,5.644999071236944964e-05,-6.411654605921411260e-06
8.250000000000000389e-02,2.875000000000000125e-02,1.160391252684993901e+01,1.000000000000000036e-10,6.238941914778958493e-05,-3.272588667157484905e-06
8.750000000000000833e-02,2.875000000000000125e-02,8.384146724833993147e+00,1.000000000000000036e-10,6.541729492236681570e-05,-1.660354361788307470e-06
9.249999999999999889e-02,2.875000000000000125e-02,5.062183034613256361e+00,1.000000000000000036e-10,6.692048820489387290e-05,-7.792409757417926750e-07
9.750000000000000333e-02,2.875000000000000125e-02,1.692097904344604498e+00,1.000000000000000036e-10,6.754280938957860558e-05,-2.281335224348745333e-07
2.500000000000000052e-03,3.125000000000000000e-02,9.830043492279213524e+01,1.000000000000000036e-10,6.787244316220123440e-05,3.537668775942392177e-07
7.499999999999999722e-03,3.125000000000000000e-02,9.491232076098773973e+01,1.000000000000000036e-10,6.738865242695595199e-05,1.206663580547057972e-06
1.250000000000000069e-02,3.125000000000000000e-02,9.156156968009653951e+01,1.000000000000000036e-10,6.623121715672154286e-05,2.563246033363099615e-06
1.750000000000000167e-02,3.125000000000000000e-02,8.828919904531558416e+01,1.000000000000000036e-10,6.394118829142398687e-05,5.028649315518690655e-06
2.249999999999999917e-02,3.125000000000000000e-02,8.516745085095413970e+01,1.000000000000000036e-10,5.955413715014187619e-05,9.818833745910066416e-06
2.750000000000000014e-02,3.125000000000000000e-02,8.233378533030139579e+01,1.000000000000000036e-10,5.054826172300166053e-05,1.975464720954789159e-05
3.250000000000000111e-02,3.125000000000000000e-02,8.011262467865397241e+01,1.000000000000000036e-10,2.319775008982366982e-05,4.322458706351794760e-05
3.749999999999999861e-02,3.125000000000000000e-02,7.513259963323929469e+01,9.999999999999999799e-13,1.893308625057354711e-06,2.121685748504481729e-07
4.250000000000000305e-02,3.125000000000000000e-02,6.606094911616015963e+01,9.999999999999999799e-13,1.975534138741508667e-06,-1.871700859702912148e-07
4.750000000000000056e-02,3.125000000000000000e-02,5.537725824582420842e+01,9.999999999999999799e-13,2.143820736198253526e-06,-3.017278215779697547e-08
5.249999999999999806e-02,3.125000000000000000e-02,4.462274175417762478e+01,9.999999999999999799e-13,2.143820736198269196e-06,3.017278215777281518e-08
5.750000000000000250e-02,3.125000000000000000e-02,3.393905088384151725e+01,9.999999999999999799e-13,1.975534138741537890e-06,1.871700859702713095e-07
6.250000000000000000e-02,3.125000000000000000e-02,2.486740036676224719e+01,9.999999999999999799e-13,1.893308625057392404e-06,-2.121685748504919539e-07
6.750000000000000444e-02,3.125000000000000000e-02,1.988737532134744868e+01,1.000000000000000036e-10,2.319775008982422548e-05,-4.322458706352193204e-05
7.249999999999999500e-02,3.125000000000000000e-02,1.766621466969997201e+01,1.000000000000000036e-10,5.054826172300322585e-05,-1.975464720955030733e-05
7.749999999999999944e-02,3.125000000000000000e-02,1.483254914904712507e+01,1.000000000000000036e-10,5.955413715014478998e-05,-9.818833745910849074e-06
8.250000000000000389e-02,3.125000000000000000e-02,1.171080095468549231e+01,1.000000000000000036e-10,6.394118829142825592e-05,-5.028649315519934099e-06
8.750000000000000833e-02,3.125000000000000000e-02,8.438430319904298926e+00,1.000000000000000036e-10,6.623121715672701808e-05,-2.563246033363810699e-06
9.249999999999999889e-02,3.125000000000000000e-02,5.087679239012790511e+00,1.000000000000000036e-10,6.738865242696251141e-05,-1.206663580547573180e-06
9.750000000000000333e-02,3.125000000000000000e-02,1.699565077208046615e+00,1.000000000000000036e-10,6.787244316220836303e-05,-3.537668775944257238e-07
2.500000000000000052e-03,3.375000000000000222e-02,9.829021375177586606e+01,1.000000000000000036e-10,6.832302461864202107e-05,4.430594958120081012e-07
7.499999999999999722e-03,3.375000000000000222e-02,9.487748378635993163e+01,1.000000000000000036e-10,6.802522778277178409e-05,1.508164747885984751e-06
1.250000000000000069e-02,3.375000000000000222e-02,9.148769097349868673e+01,1.000000000000000036e-10,6.732828778984752518e-05,3.188932497603502200e-06
1.750000000000000167e-02,3.375000000000000222e-02,8.814465500737517800e+01,1.000000000000000036e-10,6.601721300405897271e-05,6.203514676822691194e-06
2.249999999999999917e-02,3.375000000000000222e-02,8.488596967309278796e+01,1.000000000000000036e-10,6.381298965938156321e-05,1.193960562758661286e-05
2.750000000000000014e-02,3.375000000000000222e-02,8.176335604143702085e+01,1.000000000000000036e-10,6.119277957815838151e-05,2.344691808205339619e-05
3.250000000000000111e-02,3.375000000000000222e-02,7.876669171527694857e+01,1.000000000000000036e-10,6.948474425732626076e-05,4.906158966801880993e-05
3.749999999999999861e-02,3.375000000000000222e-02,7.481488161570439388e+01,1.000000000000000036e-10,4.111899252849017679e-05,1.921026256715131393e-05
4.250000000000000305e-02,3.375000000000000222e-02,6.673037937524298968e+01,9.999999999999999799e-13,2.727775129900682159e-06,-3.076813581883753785e-08
4.750000000000000056e-02,3.375000000000000222e-02,5.546154340388251569e+01,9.999999999999999799e-13,2.219192277912361749e-06,-1.642660504345059182e-08
5.249999999999999806e-02,3.375000000000000222e-02,4.453845659611937435e+01,9.999999999999999799e-13,2.219192277912376996e-06,1.642660504343211591e-08
5.750000000000000250e-02,3.375000000000000222e-02,3.326962062475874404e+01,9.999999999999999799e-13,2.727775129900722393e-06,3.076813581880770641e-08
6.250000000000000000e-02,3.375000000000000222e-02,2.518511838429721550e+01,1.000000000000000036e-10,4.111899252849115935e-05,-1.921026256715219145e-05
6.750000000000000444e-02,3.375000000000000222e-02,2.123330828472456488e+01,1.000000000000000036e-10,6.948474425732814456e-05,-4.906158966802200833e-05
7.249999999999999500e-02,3.375000000000000222e-02,1.823664395856440024e+01,1.000000000000000036e-10,6.119277957816068544e-05,-2.344691808205573739e-05
7.749999999999999944e-02,3.375000000000000222e-02,1.511403032690849457e+01,1.000000000000000036e-10,6.381298965938462609e-05,-1.193960562758806975e-05
8.250000000000000389e-02,3.375000000000000222e-02,1.185534499262593577e+01,1.000000000000000036e-10,6.601721300406309268e-05,-6.203514676823579732e-06
8.750000000000000833e-02,3.375000000000000222e-02,8.512309026502183684e+00,1.000000000000000036e-10,6.732828778985300040e-05,-3.188932497604354739e-06
9.249999999999999889e-02,3.375000000000000222e-02,5.122516213640635030e+00,1.000000000000000036e-10,6.802522778277857391e-05,-1.508164747887583314e-06
9.750000000000000333e-02,3.375000000000000222e-02,1.709786248224325789e+00,1.000000000000000036e-10,6.832302461864961048e-05,-4.430594958128874272e-07
2.500000000000000052e-03,3.624999999999999750e-02,9.827828194800153483e+01,1.000000000000000036e-10,6.884805528405023485e-05,4.876055489179974804e-07
7.499999999999999722e-03,3.624999999999999750e-02,9.483691252359344048e+01,1.000000000000000036e-10,6.876158892785169089e-05,1.655750290816228880e-06
1.250000000000000069e-02,3.624999999999999750e-02,9.140212305521636438e+01,1.000000000000000036e-10,6.857889212118988920e-05,3.481165354467918064e-06
1.750000000000000167e-02,3.624999999999999750e-02,8.797902331147444954e+01,1.000000000000000036e-10,6.831652485641553246e-05,6.698002845240294903e-06
2.249999999999999917e-02,3.624999999999999750e-02,8.457047056957480891e+01,1.000000000000000036e-10,6.817583885275721217e-05,1.261757213333765924e-05
2.750000000000000014e-02,3.624999999999999750e-02,8.116143942619872576e+01,1.000000000000000036e-10,6.910925374321776754e-05,2.361234917168445580e-05
3.250000000000000111e-02,3.624999999999999750e-02,7.765954519525303112e+01,1.000000000000000036e-10,7.300779492960116275e-05,4.280090564561361404e-05
3.749999999999999861e-02,3.624999999999999750e-02,7.386065993323860823e+01,1.000000000000000036e-10,3.950288631083417553e-05,5.640627676335781162e-05
4.250000000000000305e-02,3.624999999999999750e-02,6.621478979525434738e+01,9.999999999999999799e-13,2.589573543111241692e-06,4.254827511297942954e-07
4.750000000000000056e-02,3.624999999999999750e-02,5.545939127104146138e+01,9.999999999999999799e-13,2.167418106629388282e-06,-7.308347756980992437e-09
5.249999999999999806e-02,3.624999999999999750e-02,4.454060872896046419e+01,9.999999999999999799e-13,2.167418106629398023e-06,7.308347756963940936e-09
5.750000000000000250e-02,3.624999999999999750e-02,3.378521020474747871e+01,9.999999999999999799e-13,2.589573543111285738e-06,-4.254827511298380764e-07
6.250000000000000000e-02,3.624999999999999750e-02,2.613934006676304378e+01,1.000000000000000036e-10,3.950288631083492092e-05,-5.640627676336065766e-05
6.750000000000000444e-02,3.624999999999999750e-02,2.234045480474854983e+01,1.000000000000000036e-10,7.300779492960282971e-05,-4.280090564561589086e-05
7.249999999999999500e-02,3.624999999999999750e-02,1.883856057380275928e+01,1.000000000000000036e-10,6.910925374322019344e-05,-2.361234917168651240e-05
7.749999999999999944e-02,3.624999999999999750e-02,1.542952943042652869e+01,1.000000000000000036e-10,6.817583885276087136e-05,-1.261757213333936347e-05
8.250000000000000389e-02,3.624999999999999750e-02,1.202097668852667134e+01,1.000000000000000036e-10,6.831652485642011321e-05,-6.698002845240898837e-06
8.750000000000000833e-02,3.624999999999999750e-02,8.597876944784516695e+00,1.000000000000000036e-10,6.857889212119499850e-05,-3.481165354469125933e-06
9.249999999999999889e-02,3.624999999999999750e-02,5.163087476407169696e+00,1.000000000000000036e-10,6.876158892785823676e-05,-1.655750290817046055e-06
9.750000000000000333e-02,3.624999999999999750e-02,1.721718051998690990e+00,1.000000000000000036e-10,6.884805528405859676e-05,-4.876055489191077289e-07
2.500000000000000052e-03,3.874999999999999972e-02,9.826583347432996618e+01,1.000000000000000036e-10,6.939470253850913155e-05,4.839181910102751024e-07
7.499999999999999722e-03,3.874999999999999972e-02,9.479469627181912017e+01,1.000000000000000036e-10,6.952200768554674126e-05,1.639018253307824410e-06
1.250000000000000069e-02,3.874999999999999972e-02,9.131363270577529079e+01,1.000000000000000036e-10,6.984941406705955850e-05,3.425542604553015136e-06
1.750000000000000167e-02,3.874999999999999972e-02,8.780975486511316319e+01,1.000000000000000036e-10,7.058541639349383864e-05,6.516808064325515230e-06
2.249999999999999917e-02,3.874999999999999972e-02,8.425509106642590496e+01,1.000000000000000036e-10,7.227016282260363689e-05,1.202673670152733860e-05
2.750000000000000014e-02,3.874999999999999972e-02,8.058273858285279800e+01,1.000000000000000036e-10,7.628444633429636230e-05,2.172933540241984537e-05
3.250000000000000111e-02,3.874999999999999972e-02,7.662664643299626732e+01,1.000000000000000036e-10,8.588170805316293528e-05,3.793601796225430086e-05
3.749999999999999861e-02,3.874999999999999972e-02,7.199456777753650272e+01,1.000000000000000036e-10,1.122582784645038376e-04,6.483533355043077711e-05
4.250000000000000305e-02,3.874999999999999972e-02,6.540081858654588132e+01,1.000000000000000036e-10,6.789842922552569312e-05,3.263300696740732069e-05
4.750000000000000056e-02,3.874999999999999972e-02,5.549808514266742066e+01,9.999999999999999799e-13,3.060554344152783940e-06,4.151825948927221980e-07
5.249999999999999806e-02,3.874999999999999972e-02,4.450191485733455465e+01,9.999999999999999799e-13,3.060554344152800880e-06,-4.151825948927518441e-07
5.750000000000000250e-02,3.874999999999999972e-02,3.459918141345600873e+01,1.000000000000000036e-10,6.789842922552710258e-05,-3.263300696740820161e-05
6.250000000000000000e-02,3.874999999999999972e-02,2.800543222246524877e+01,1.000000000000000036e-10,1.122582784645064668e-04,-6.483533355043362314e-05
6.750000000000000444e-02,3.874999999999999972e-02,2.337335356700535982e+01,1.000000000000000036e-10,8.588170805316521210e-05,-3.793601796225621854e-05
7.249999999999999500e-02,3.874999999999999972e-02,1.941726141714872611e+01,1.000000000000000036e-10,7.628444633429895083e-05,-2.172933540242148184e-05
7.749999999999999944e-02,3.874999999999999972e-02,1.574490893357546284e+01,1.000000000000000036e-10,7.227016282260744515e-05,-1.202673670152850920e-05
8.250000000000000389e-02,3.874999999999999972e-02,1.219024513488798078e+01,1.000000000000000036e-10,7.058541639349821611e-05,-6.516808064326651948e-06
8.750000000000000833e-02,3.874999999999999972e-02,8.686367294225640023e+00,1.000000000000000036e-10,6.984941406706492530e-05,-3.425542604554045551e-06
9.249999999999999889e-02,3.874999999999999972e-02,5.205303728181487344e+00,1.000000000000000036e-10,6.952200768555357173e-05,-1.639018253307966288e-06
9.750000000000000333e-02,3.874999999999999972e-02,1.734166525670281178e+00,1.000000000000000036e-10,6.939470253851766964e-05,-4.839181910103861696e-07
2.500000000000000052e-03,4.125000000000000194e-02,9.825408603845102107e+01,1.000000000000000036e-10,6.990952350620928651e-05,4.334149130329478303e-07
7.499999999999999722e-03,4.125000000000000194e-02,9.475496161092804925e+01,1.000000000000000036e-10,7.023240113462306429e-05,1.464430143561514533e-06
1.250000000000000069e-02,4.125000000000000194e-02,9.123084592498871359e+01,1.000000000000000036e-10,7.101778702669873673e-05,3.043734577507847641e-06
1.750000000000000167e-02,4.125000000000000194e-02,8.765318290825817371e+01,1.000000000000000036e-10,7.261712190490270287e-05,5.730947489053902900e-06
2.249999999999999917e-02,4.125000000000000194e-02,8.396913373449844187e+01,1.000000000000000036e-10,7.578210252180438741e-05,1.038773375379321123e-05
2.750000000000000014e-02,4.125000000000000194e-02,8.007497265607773329e+01,1.000000000000000036e-10,8.206389437358124783e-05,1.822030066841932213e-05
3.250000000000000111e-02,4.125000000000000194e-02,7.576274429714031555e+01,1.000000000000000036e-10,9.456079400360662692e-05,3.039797202180920043e-05
3.749999999999999861e-02,4.125000000000000194e-02,7.061889325571706877e+01,1.000000000000000036e-10,1.197745781720819429e-04,4.657820220096850700e-05
4.250000000000000305e-02,4.125000000000000194e-02,6.378528647993211820e+01,1.000000000000000036e-10,1.618868457032487788e-04,5.201392917077597017e-05
4.750000000000000056e-02,4.125000000000000194e-02,5.443020868539218782e+01,1.000000000000000036e-10,1.821549516532227687e-04,3.319144857223687105e-06
5.249999999999999806e-02,4.125000000000000194e-02,4.556979131460983723e+01,1.000000000000000036e-10,1.821549516532236903e-04,-3.319144857224274946e-06
5.750000000000000250e-02,4.125000000000000194e-02,3.621471352006981448e+01,1.000000000000000036e-10,1.618868457032510827e-04,-5.201392917077725088e-05
6.250000000000000000e-02,4.125000000000000194e-02,2.938110674428472535e+01,1.000000000000000036e-10,1.197745781720845043e-04,-4.657820220097028238e-05
6.750000000000000444e-02,4.125000000000000194e-02,2.423725570286136133e+01,1.000000000000000036e-10,9.456079400360890375e-05,-3.039797202181090805e-05
7.249999999999999500e-02,4.125000000000000194e-02,1.992502734392383346e+01,1.000000000000000036e-10,8.206389437358405320e-05,-1.822030066842117205e-05
7.749999999999999944e-02,4.125000000000000194e-02,1.603086626550295435e+01,1.000000000000000036e-10,7.578210252180827698e-05,-1.038773375379498830e-05
8.250000000000000389e-02,4.125000000000000194e-02,1.234681709174300401e+01,1.000000000000000036e-10,7.261712190490733783e-05,-5.730947489055109922e-06
8.750000000000000833e-02,4.125000000000000194e-02,8.769154075012218996e+00,1.000000000000000036e-10,7.101778702670434747e-05,-3.043734577507492734e-06
9.249999999999999889e-02,4.125000000000000194e-02,5.245038389072568030e+00,1.000000000000000036e-10,7.023240113463008450e-05,-1.464430143561692198e-06
9.750000000000000333e-02,4.125000000000000194e-02,1.745913961549210303e+00,1.000000000000000036e-10,6.990952350621777039e-05,-4.334149130324992204e-07
2.500000000000000052e-03,4.375000000000000416e-02,9.824416272867831879e+01,1.000000000000000036e-10,7.034362506680636633e-05,3.418652839388869125e-07
7.499999999999999722e-03,4.375000000000000416e-02,9.472147476464104443e+01,1.000000000000000036e-10,7.082716751778419487e-05,1.152769732961473556e-06
1.250000000000000069e-02,4.375000000000000416e-02,9.116144597689989837e+01,1.000000000000000036e-10,7.198267273980576021e-05,2.384949431060760299e-06
1.750000000000000167e-02,4.375000000000000416e-02,8.752320749066046801e+01,1.000000000000000036e-10,7.425741598163652425e-05,4.452693575485113386e-06
2.249999999999999917e-02,4.375000000000000416e-02,8.373570437873624428e+01,1.000000000000000036e-10,7.851483941228635751e-05,7.954785643587738547e-06
2.750000000000000014e-02,4.375000000000000416e-02,7.967172354943183166e+01,1.000000000000000036e-10,8.628956546830435605e-05,1.362498982472856981e-05
3.250000000000000111e-02,4.375000000000000416e-02,7.510674783190580683e+01,1.000000000000000036e-10,1.000606588194375226e-04,2.185928637492167602e-05
3.749999999999999861e-02,4.375000000000000416e-02,6.966565766748807675e+01,1.000000000000000036e-10,1.230662570389872259e-04,3.100719665384331852e-05
4.250000000000000305e-02,4.375000000000000416e-02,6.280012212800708227e+01,1.000000000000000036e-10,1.538026015649617462e-04,3.116062868933069740e-05
4.750000000000000056e-02,4.375000000000000416e-02,5.428539751099189914e+01,1.000000000000000036e-10,1.708551963899692587e-04,5.512094951178879939e-06
5.249999999999999806e-02,4.375000000000000416e-02,4.571460248901015433e+01,1.000000000000000036e-10,1.708551963899702345e-04,-5.512094951180300413e-06
5.750000000000000250e-02,4.375000000000000416e-02,3.719987787199487173e+01,1.000000000000000036e-10,1.538026015649638875e-04,-3.116062868933140891e-05
6.250000000000000000e-02,4.375000000000000416e-02,3.033434233251376355e+01,1.000000000000000036e-10,1.230662570389896382e-04,-3.100719665384495160e-05
6.750000000000000444e-02,4.375000000000000416e-02,2.489325216809590557e+01,1.000000000000000036e-10,1.000606588194397724e-04,-2.185928637492309904e-05
7.249999999999999500e-02,4.375000000000000416e-02,2.032827645056978483e+01,1.000000000000000036e-10,8.628956546830691748e-05,-1.362498982473020628e-05
7.749999999999999944e-02,4.375000000000000416e-02,1.626429562126521233e+01,1.000000000000000036e-10,7.851483941229047748e-05,-7.954785643589800225e-06
8.250000000000000389e-02,4.375000000000000416e-02,1.247679250934073636e+01,1.000000000000000036e-10,7.425741598164195881e-05,-4.452693575485468293e-06
8.750000000000000833e-02,4.375000000000000416e-02,8.838554023101014678e+00,1.000000000000000036e-10,7.198267273981161490e-05,-2.384949431060440968e-06
9.249999999999999889e-02,4.375000000000000416e-02,5.278525235359571965e+00,1.000000000000000036e-10,7.082716751779106600e-05,-1.152769732961260527e-06
9.750000000000000333e-02,4.375000000000000416e-02,1.755837271321906146e+00,1.000000000000000036e-10,7.034362506681478245e-05,-3.418652839385582637e-07
2.500000000000000052e-03,4.624999999999999944e-02,9.823699277425407672e+01,1.000000000000000036e-10,7.065684101465946674e-05,2.185221845584805680e-07
7.499999999999999722e-03,4.624999999999999944e-02,9.469732312427997556e+01,1.000000000000000036e-10,7.125394320818399145e-05,7.357905100923288115e-07
1.250000000000000069e-02,4.624999999999999944e-02,9.111159845343567554e+01,1.000000000000000036e-10,7.266774894796056193e-05,1.517273173031980843e-06
1.750000000000000167e-02,4.624999999999999944e-02,8.743054822948391802e+01,1.000000000000000036e-10,7.540204001116619496e-05,2.815852680996044558e-06
2.249999999999999917e-02,4.624999999999999944e-02,8.357139445231905484e+01,1.000000000000000036e-10,8.036825064642611350e-05,4.979809505124705503e-06
2.750000000000000014e-02,4.624999999999999944e-02,7.939372316484130465e+01,1.000000000000000036e-10,8.901614473924820471e-05,8.388655888774961358e-06
3.250000000000000111e-02,4.624999999999999944e-02,7.466977997839423153e+01,1.000000000000000036e-10,1.032518974181639962e-04,1.309219729585208615e-05
3.749999999999999861e-02,4.624999999999999944e-02,6.906853342302490262e+01,1.000000000000000036e-10,1.244252493292864672e-04,1.768481066757743455e-05
4.250000000000000305e-02,4.624999999999999944e-02,6.222725504546558284e+01,1.000000000000000036e-10,1.491392948519165468e-04,1.675781965129473540e-05
4.750000000000000056e-02,4.624999999999999944e-02,5.415460393783324378e+01,1.000000000000000036e-10,1.638185898329672812e-04,4.048959086187692053e-06
5.249999999999999806e-02,4.624999999999999944e-02,4.584539606216885232e+01,1.000000000000000036e-10,1.638185898329685281e-04,-4.048959086188828771e-06
5.750000000000000250e-02,4.624999999999999944e-02,3.777274495453638536e+01,1.000000000000000036e-10,1.491392948519187694e-04,-1.675781965129530460e-05
6.250000000000000000e-02,4.624999999999999944e-02,3.093146657697697322e+01,1.000000000000000036e-10,1.244252493292886898e-04,-1.768481066757843066e-05
6.750000000000000444e-02,4.624999999999999944e-02,2.533022002160751640e+01,1.000000000000000036e-10,1.032518974181662866e-04,-1.309219729585293827e-05
7.249999999999999500e-02,4.624999999999999944e-02,2.060627683516034381e+01,1.000000000000000036e-10,8.901614473925069837e-05,-8.388655888775672865e-06
7.749999999999999944e-02,4.624999999999999944e-02,1.642860554768244441e+01,1.000000000000000036e-10,8.036825064643065360e-05,-4.979809505125487315e-06
8.250000000000000389e-02,4.624999999999999944e-02,1.256945177051727747e+01,1.000000000000000036e-10,7.540204001117202254e-05,-2.815852680995973407e-06
8.750000000000000833e-02,4.624999999999999944e-02,8.888401546565241063e+00,1.000000000000000036e-10,7.266774894796645728e-05,-1.517273173031909692e-06
9.249999999999999889e-02,4.624999999999999944e-02,5.302676875720631067e+00,1.000000000000000036e-10,7.125394320819101166e-05,-7.357905100917426647e-07
9.750000000000000333e-02,4.624999999999999944e-02,1.763007225746138218e+00,1.000000000000000036e-10,7.065684101466767958e-05,-2.185221845581963620e-07
2.500000000000000052e-03,4.875000000000000167e-02,9.823323661945039476e+01,1.000000000000000036e-10,7.082078141413176802e-05,7.512309607363930529e-08
7.499999999999999722e-03,4.875000000000000167e-02,9.468468523913642798e+01,1.000000000000000036e-10,7.147654301202094600e-05,2.527577028709514870e-07
