x_m,y_m,pressure_Pa,permeability_m2,velocity_x_m_s,velocity_y_m_s
8.416666666666666741e-02,6.250000000000000130e-04,1.231331365536589217e+01,1.000000000000000036e-10,7.986592082207343945e-05,2.991180662806413582e-07
8.583333333333334481e-02,6.250000000000000130e-04,1.098886204313756920e+01,1.000000000000000036e-10,7.914335523105575014e-05,2.428061269827707887e-07
8.750000000000000833e-02,6.250000000000000130e-04,9.675201814330700145e+00,1.000000000000000036e-10,7.855876129306640400e-05,1.956393265093225395e-07
8.916666666666667185e-02,6.250000000000000130e-04,8.370236666702021822e+00,1.000000000000000036e-10,7.808984959807273849e-05,1.560444447358832856e-07
9.083333333333333537e-02,6.250000000000000130e-04,7.072206827728274803e+00,1.000000000000000036e-10,7.771829758888967789e-05,1.226195621514491682e-07
9.250000000000001277e-02,6.250000000000000130e-04,5.779626747072365234e+00,1.000000000000000036e-10,7.742930538875438494e-05,9.412458795019060321e-08
9.416666666666667629e-02,6.250000000000000130e-04,4.491229981436461571e+00,1.000000000000000036e-10,7.721118902193180420e-05,6.946268716671254245e-08
9.583333333333333981e-02,6.250000000000000130e-04,3.205920446341304686e+00,1.000000000000000036e-10,7.705502972613360976e-05,4.765678468187316774e-08
9.750000000000000333e-02,6.250000000000000130e-04,1.922728990565340856e+00,1.000000000000000036e-10,7.695438905045018992e-05,2.782372208070426583e-08
9.916666666666666685e-02,6.250000000000000130e-04,6.407741446596312285e-01,1.000000000000000036e-10,7.690509405674914771e-05,9.147523195065509117e-09
8.333333333333333868e-04,1.874999999999999931e-03,9.935945454341990057e+01,1.000000000000000036e-10,7.687736562283360687e-05,-2.722817130575093751e-08
2.500000000000000052e-03,1.874999999999999931e-03,9.807796660248564535e+01,1.000000000000000036e-10,7.692550710437697642e-05,-8.282043040139794981e-08
4.166666666666666609e-03,1.874999999999999931e-03,9.679527097327400043e+01,1.000000000000000036e-10,7.702380050235985826e-05,-1.418606316087788982e-07
5.833333333333333599e-03,1.874999999999999931e-03,9.551050658574031615e+01,1.000000000000000036e-10,7.717633816951858649e-05,-2.067815624553758752e-07
7.500000000000000590e-03,1.874999999999999931e-03,9.422272636762338038e+01,1.000000000000000036e-10,7.738943773255143265e-05,-2.802176600505390007e-07
9.166666666666666713e-03,1.874999999999999931e-03,9.293085866132193473e+01,1.000000000000000036e-10,7.767185769633483535e-05,-3.650856129883094796e-07
1.083333333333333370e-02,1.874999999999999931e-03,9.163366444441221859e+01,1.000000000000000036e-10,7.803508477483857807e-05,-4.646627096627752362e-07
1.250000000000000069e-02,1.874999999999999931e-03,9.032968916882731492e+01,1.000000000000000036e-10,7.849369003141374451e-05,-5.826587752585508854e-07
1.416666666666666768e-02,1.874999999999999931e-03,8.901720811003175982e+01,1.000000000000000036e-10,7.906574617625762580e-05,-7.232742403584777558e-07
1.583333333333333467e-02,1.874999999999999931e-03,8.769416429628539333e+01,1.000000000000000036e-10,7.977329016076395657e-05,-8.912321345462713793e-07
1.750000000000000167e-02,1.874999999999999931e-03,8.635809843800629437e+01,1.000000000000000036e-10,8.064280205148262044e-05,-1.091765266924653427e-06
1.916666666666666866e-02,1.874999999999999931e-03,8.500607089456930510e+01,1.000000000000000036e-10,8.170565128129194938e-05,-1.330531386622055638e-06
2.083333333333333565e-02,1.874999999999999931e-03,8.363457672862989511e+01,1.000000000000000036e-10,8.299843291777063610e-05,-1.613419062304046489e-06
2.250000000000000264e-02,1.874999999999999931e-03,8.223945646397694986e+01,1.000000000000000036e-10,8.456307829428138731e-05,-1.946196823084278203e-06
2.416666666666666963e-02,1.874999999999999931e-03,8.081580745215384809e+01,1.000000000000000036e-10,8.644657689295227811e-05,-2.333951122778330057e-06
2.583333333333333662e-02,1.874999999999999931e-03,7.935790390087854007e+01,1.000000000000000036e-10,8.870009473808434912e-05,-2.780260910863602772e-06
2.750000000000000014e-02,1.874999999999999931e-03,7.785913762755103562e+01,1.000000000000000036e-10,9.137723121242059083e-05,-3.286075871341153536e-06
2.916666666666666713e-02,1.874999999999999931e-03,7.631199619379785304e+01,1.000000000000000036e-10,9.453114274769814957e-05,-3.848305809804059013e-06
3.083333333333333412e-02,1.874999999999999931e-03,7.470809953596109665e+01,1.000000000000000036e-10,9.821030160731138809e-05,-4.458174037634420574e-06
