x_m,y_m,temperature_K,conductivity_W_mK,velocity_m_s,fluid_mask
2.312499999999999972e-02,1.250000000000000026e-04,3.331454110099761579e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.437500000000000083e-02,1.250000000000000026e-04,3.331455004742111328e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.562500000000000194e-02,1.250000000000000026e-04,3.331455842218476846e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.687499999999999958e-02,1.250000000000000026e-04,3.331456629339127744e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.812500000000000069e-02,1.250000000000000026e-04,3.331457371889065939e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.937500000000000180e-02,1.250000000000000026e-04,3.331458074818764317e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.062499999999999944e-02,1.250000000000000026e-04,3.331458742391911301e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.187500000000000056e-02,1.250000000000000026e-04,3.331459378301326524e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.312500000000000167e-02,1.250000000000000026e-04,3.331459985761021017e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.437500000000000278e-02,1.250000000000000026e-04,3.331460567580145380e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.562500000000000389e-02,1.250000000000000026e-04,3.331461126223041447e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.687499999999999806e-02,1.250000000000000026e-04,3.331461663858485736e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.812499999999999917e-02,1.250000000000000026e-04,3.331462182400464371e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.937500000000000028e-02,1.250000000000000026e-04,3.331462683542216041e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.062500000000000139e-02,1.250000000000000026e-04,3.331463168784899835e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.187500000000000250e-02,1.250000000000000026e-04,3.331463639461891262e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.312500000000000361e-02,1.250000000000000026e-04,3.331464096759533504e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.437499999999999778e-02,1.250000000000000026e-04,3.331464541734943055e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.562499999999999889e-02,1.250000000000000026e-04,3.331464975331389837e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.687500000000000000e-02,1.250000000000000026e-04,3.331465398391627559e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.812500000000000111e-02,1.250000000000000026e-04,3.331465811669504546e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.937500000000000222e-02,1.250000000000000026e-04,3.331466215840108021e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.062500000000000333e-02,1.250000000000000026e-04,3.331466611508676579e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.187500000000000444e-02,1.250000000000000026e-04,3.331466999218388310e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.312499999999999861e-02,1.250000000000000026e-04,3.331467379457276365e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.437499999999999972e-02,1.250000000000000026e-04,3.331467752664303816e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.562500000000000083e-02,1.250000000000000026e-04,3.331468119234740470e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.687500000000000194e-02,1.250000000000000026e-04,3.331468479524922941e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.812500000000000305e-02,1.250000000000000026e-04,3.331468833856491756e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.937500000000000416e-02,1.250000000000000026e-04,3.331469182520126537e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.062499999999999833e-02,1.250000000000000026e-04,3.331469525778886691e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.187499999999999944e-02,1.250000000000000026e-04,3.331469863871168400e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.312500000000000056e-02,1.250000000000000026e-04,3.331470197013346706e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.437500000000000167e-02,1.250000000000000026e-04,3.331470525402114049e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.562500000000000278e-02,1.250000000000000026e-04,3.331470849216574948e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.687500000000000389e-02,1.250000000000000026e-04,3.331471168620109324e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.812500000000000500e-02,1.250000000000000026e-04,3.331471483762024945e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.937500000000000611e-02,1.250000000000000026e-04,3.331471794779045013e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.062500000000000722e-02,1.250000000000000026e-04,3.331472101796632614e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.187500000000000833e-02,1.250000000000000026e-04,3.331472404930142943e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.312499999999999556e-02,1.250000000000000026e-04,3.331472704285901614e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.437499999999999667e-02,1.250000000000000026e-04,3.331472999962129506e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.562499999999999778e-02,1.250000000000000026e-04,3.331473292049778365e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.687499999999999889e-02,1.250000000000000026e-04,3.331473580633280562e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-02,1.250000000000000026e-04,3.331473865791212461e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.937500000000000111e-02,1.250000000000000026e-04,3.331474147596892408e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.062500000000000222e-02,1.250000000000000026e-04,3.331474426118912220e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.187500000000000333e-02,1.250000000000000026e-04,3.331474701421605005e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.312500000000000444e-02,1.250000000000000026e-04,3.331474973565483992e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.437500000000000555e-02,1.250000000000000026e-04,3.331475242607600080e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.562500000000000666e-02,1.250000000000000026e-04,3.331475508601898810e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.687500000000000777e-02,1.250000000000000026e-04,3.331475771599509699e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.812499999999999500e-02,1.250000000000000026e-04,3.331476031649018523e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.937499999999999611e-02,1.250000000000000026e-04,3.331476288796676499e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.062499999999999722e-02,1.250000000000000026e-04,3.331476543086455422e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.187499999999999833e-02,1.250000000000000026e-04,3.331476794559332006e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.312499999999999944e-02,1.250000000000000026e-04,3.331477043248342511e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.437500000000000056e-02,1.250000000000000026e-04,3.331477289149894432e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.562500000000000167e-02,1.250000000000000026e-04,3.331477532061771853e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.687500000000000278e-02,1.250000000000000026e-04,3.331477770679101127e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.812500000000000389e-02,1.250000000000000026e-04,3.331477997717495327e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.937500000000000500e-02,1.250000000000000026e-04,3.331478176695282514e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000130e-04,3.750000000000000078e-04,3.330982242069557628e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.874999999999999931e-03,3.750000000000000078e-04,3.331123693236162353e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.125000000000000173e-03,3.750000000000000078e-04,3.331200725826399776e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.375000000000000416e-03,3.750000000000000078e-04,3.331241501555483069e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.624999999999999792e-03,3.750000000000000078e-04,3.331266543996836731e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.875000000000000035e-03,3.750000000000000078e-04,3.331284014026258546e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.125000000000000278e-03,3.750000000000000078e-04,3.331297245907227307e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.374999999999999653e-03,3.750000000000000078e-04,3.331307802257771300e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.062500000000000076e-02,3.750000000000000078e-04,3.331316523179933711e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.187500000000000014e-02,3.750000000000000078e-04,3.331323911041866381e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.312499999999999951e-02,3.750000000000000078e-04,3.331330290216128560e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.437500000000000062e-02,3.750000000000000078e-04,3.331335882192435065e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e-02,3.750000000000000078e-04,3.331340844759331503e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.687500000000000111e-02,3.750000000000000078e-04,3.331345294152419569e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.812499999999999875e-02,3.750000000000000078e-04,3.331349318369078674e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.937499999999999986e-02,3.750000000000000078e-04,3.331352985567578457e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.062500000000000097e-02,3.750000000000000078e-04,3.331356349574913338e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.187500000000000208e-02,3.750000000000000078e-04,3.331359453616189512e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.312499999999999972e-02,3.750000000000000078e-04,3.331362332909334327e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.437500000000000083e-02,3.750000000000000078e-04,3.331365016512973511e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.562500000000000194e-02,3.750000000000000078e-04,3.331367528669655940e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.687499999999999958e-02,3.750000000000000078e-04,3.331369889800212150e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.812500000000000069e-02,3.750000000000000078e-04,3.331372117252007001e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.937500000000000180e-02,3.750000000000000078e-04,3.331374225870553119e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.062499999999999944e-02,3.750000000000000078e-04,3.331376228442281899e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.187500000000000056e-02,3.750000000000000078e-04,3.331378136041968219e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.312500000000000167e-02,3.750000000000000078e-04,3.331379958308685332e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.437500000000000278e-02,3.750000000000000078e-04,3.331381703667486818e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.562500000000000389e-02,3.750000000000000078e-04,3.331383379509422298e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.687499999999999806e-02,3.750000000000000078e-04,3.331384992339194469e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.812499999999999917e-02,3.750000000000000078e-04,3.331386547897402579e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.937500000000000028e-02,3.750000000000000078e-04,3.331388051262611043e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.062500000000000139e-02,3.750000000000000078e-04,3.331389506937326246e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.187500000000000250e-02,3.750000000000000078e-04,3.331390918920847071e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.312500000000000361e-02,3.750000000000000078e-04,3.331392290771489115e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.437499999999999778e-02,3.750000000000000078e-04,3.331393625659986810e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.562499999999999889e-02,3.750000000000000078e-04,3.331394926415617874e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.687500000000000000e-02,3.750000000000000078e-04,3.331396195566176743e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.812500000000000111e-02,3.750000000000000078e-04,3.331397435372803102e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.937500000000000222e-02,3.750000000000000078e-04,3.331398647860411302e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.062500000000000333e-02,3.750000000000000078e-04,3.331399834844385168e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.187500000000000444e-02,3.750000000000000078e-04,3.331400997953996921e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.312499999999999861e-02,3.750000000000000078e-04,3.331402138653103293e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.437499999999999972e-02,3.750000000000000078e-04,3.331403258258374080e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.562500000000000083e-02,3.750000000000000078e-04,3.331404357955428850e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.687500000000000194e-02,3.750000000000000078e-04,3.331405438813112596e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.812500000000000305e-02,3.750000000000000078e-04,3.331406501796192288e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.937500000000000416e-02,3.750000000000000078e-04,3.331407547776574916e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.062499999999999833e-02,3.750000000000000078e-04,3.331408577543318756e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.187499999999999944e-02,3.750000000000000078e-04,3.331409591811508335e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.312500000000000056e-02,3.750000000000000078e-04,3.331410591230175555e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.437500000000000167e-02,3.750000000000000078e-04,3.331411576389313609e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.562500000000000278e-02,3.750000000000000078e-04,3.331412547826162722e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.687500000000000389e-02,3.750000000000000078e-04,3.331413506030791609e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.812500000000000500e-02,3.750000000000000078e-04,3.331414451451071272e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.937500000000000611e-02,3.750000000000000078e-04,3.331415384497119021e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.062500000000000722e-02,3.750000000000000078e-04,3.331416305545260457e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.187500000000000833e-02,3.750000000000000078e-04,3.331417214941538418e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.312499999999999556e-02,3.750000000000000078e-04,3.331418113004885981e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.437499999999999667e-02,3.750000000000000078e-04,3.331419000029931112e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.562499999999999778e-02,3.750000000000000078e-04,3.331419876289499484e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.687499999999999889e-02,3.750000000000000078e-04,3.331420742036863203e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.812500000000000000e-02,3.750000000000000078e-04,3.331421597507726915e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
7.937500000000000111e-02,3.750000000000000078e-04,3.331422442922023492e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.062500000000000222e-02,3.750000000000000078e-04,3.331423278485507353e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.187500000000000333e-02,3.750000000000000078e-04,3.331424104391170431e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.312500000000000444e-02,3.750000000000000078e-04,3.331424920820522289e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.437500000000000555e-02,3.750000000000000078e-04,3.331425727944712776e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.562500000000000666e-02,3.750000000000000078e-04,3.331426525925562601e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.687500000000000777e-02,3.750000000000000078e-04,3.331427314916452360e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.812499999999999500e-02,3.750000000000000078e-04,3.331428095063129717e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.937499999999999611e-02,3.750000000000000078e-04,3.331428866504345478e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.062499999999999722e-02,3.750000000000000078e-04,3.331429629372041745e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.187499999999999833e-02,3.750000000000000078e-04,3.331430383789349889e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.312499999999999944e-02,3.750000000000000078e-04,3.331431129856524649e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.437500000000000056e-02,3.750000000000000078e-04,3.331431867569273209e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.562500000000000167e-02,3.750000000000000078e-04,3.331432596357095690e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.687500000000000278e-02,3.750000000000000078e-04,3.331433312500461739e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.812500000000000389e-02,3.750000000000000078e-04,3.331433995074911536e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.937500000000000500e-02,3.750000000000000078e-04,3.331434537244959415e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000130e-04,6.250000000000000130e-04,3.330630795260913715e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.874999999999999931e-03,6.250000000000000130e-04,3.330875671757466421e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.125000000000000173e-03,6.250000000000000130e-04,3.331002821403569101e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.375000000000000416e-03,6.250000000000000130e-04,3.331069869237301191e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.624999999999999792e-03,6.250000000000000130e-04,3.331111243502375032e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.875000000000000035e-03,6.250000000000000130e-04,3.331140211845829526e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
8.125000000000000278e-03,6.250000000000000130e-04,3.331162195467859419e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
9.374999999999999653e-03,6.250000000000000130e-04,3.331179752024407890e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.062500000000000076e-02,6.250000000000000130e-04,3.331194264557625502e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.187500000000000014e-02,6.250000000000000130e-04,3.331206563239799152e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.312499999999999951e-02,6.250000000000000130e-04,3.331217185350577097e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.437500000000000062e-02,6.250000000000000130e-04,3.331226498296946374e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e-02,6.250000000000000130e-04,3.331234764074954455e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.687500000000000111e-02,6.250000000000000130e-04,3.331242175818606484e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.812499999999999875e-02,6.250000000000000130e-04,3.331248879816785688e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.937499999999999986e-02,6.250000000000000130e-04,3.331254989421756818e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.062500000000000097e-02,6.250000000000000130e-04,3.331260594179377676e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.187500000000000208e-02,6.250000000000000130e-04,3.331265766016153975e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.312499999999999972e-02,6.250000000000000130e-04,3.331270563546485732e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.437500000000000083e-02,6.250000000000000130e-04,3.331275035141712806e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.562500000000000194e-02,6.250000000000000130e-04,3.331279221161881310e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.687499999999999958e-02,6.250000000000000130e-04,3.331283155608446691e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.812500000000000069e-02,6.250000000000000130e-04,3.331286867368278308e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.937500000000000180e-02,6.250000000000000130e-04,3.331290381164213841e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.062499999999999944e-02,6.250000000000000130e-04,3.331293718291533423e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.187500000000000056e-02,6.250000000000000130e-04,3.331296897195929319e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.312500000000000167e-02,6.250000000000000130e-04,3.331299933932666022e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.437500000000000278e-02,6.250000000000000130e-04,3.331302842535502009e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.562500000000000389e-02,6.250000000000000130e-04,3.331305635316289795e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.687499999999999806e-02,6.250000000000000130e-04,3.331308323110769152e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.812499999999999917e-02,6.250000000000000130e-04,3.331310915482060864e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.937500000000000028e-02,6.250000000000000130e-04,3.331313420890625707e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.062500000000000139e-02,6.250000000000000130e-04,3.331315846837400727e+02,4.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
