x_m,y_m,temperature_K,conductivity_W_mK,velocity_m_s,fluid_mask
9.750000000000000333e-02,2.500000000000000052e-04,3.330326757913654205e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,7.500000000000000156e-04,3.314726407314049652e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.499999999999999722e-03,7.500000000000000156e-04,3.320257401677823168e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.250000000000000069e-02,7.500000000000000156e-04,3.322323511353815206e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
1.750000000000000167e-02,7.500000000000000156e-04,3.323420574346974945e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999999917e-02,7.500000000000000156e-04,3.324150740092312049e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.750000000000000014e-02,7.500000000000000156e-04,3.324694911364906602e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.250000000000000111e-02,7.500000000000000156e-04,3.325128467323366976e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
3.749999999999999861e-02,7.500000000000000156e-04,3.325490287711475048e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.250000000000000305e-02,7.500000000000000156e-04,3.325802868448550953e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
4.750000000000000056e-02,7.500000000000000156e-04,3.326080119636519612e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.249999999999999806e-02,7.500000000000000156e-04,3.326331026998757920e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000000250e-02,7.500000000000000156e-04,3.326561581905657476e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e-02,7.500000000000000156e-04,3.326775879285071369e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
6.750000000000000444e-02,7.500000000000000156e-04,3.326976777559484617e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.249999999999999500e-02,7.500000000000000156e-04,3.327166311892638646e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
7.749999999999999944e-02,7.500000000000000156e-04,3.327345960844461388e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.250000000000000389e-02,7.500000000000000156e-04,3.327516822173112701e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
8.750000000000000833e-02,7.500000000000000156e-04,3.327679729595140543e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.249999999999999889e-02,7.500000000000000156e-04,3.327835275794009249e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
9.750000000000000333e-02,7.500000000000000156e-04,3.327980757184149638e+02,1.500000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000052e-03,1.250000000000000026e-03,3.168556779169967967e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
7.499999999999999722e-03,1.250000000000000026e-03,3.223321484973011479e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
1.250000000000000069e-02,1.250000000000000026e-03,3.242934005323832025e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
1.750000000000000167e-02,1.250000000000000026e-03,3.253451902082236984e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
2.249999999999999917e-02,1.250000000000000026e-03,3.260484025214677217e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
2.750000000000000014e-02,1.250000000000000026e-03,3.265733456060351045e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
3.250000000000000111e-02,1.250000000000000026e-03,3.269918880054652277e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
3.749999999999999861e-02,1.250000000000000026e-03,3.273413227352361332e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
4.250000000000000305e-02,1.250000000000000026e-03,3.276432831730469388e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
4.750000000000000056e-02,1.250000000000000026e-03,3.279111628516613450e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
5.249999999999999806e-02,1.250000000000000026e-03,3.281536200878485943e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
5.750000000000000250e-02,1.250000000000000026e-03,3.283764306790441765e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
6.250000000000000000e-02,1.250000000000000026e-03,3.285835435221638932e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
6.750000000000000444e-02,1.250000000000000026e-03,3.287777157893355024e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
7.249999999999999500e-02,1.250000000000000026e-03,3.289609109535592211e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
7.749999999999999944e-02,1.250000000000000026e-03,3.291345557499182632e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
8.250000000000000389e-02,1.250000000000000026e-03,3.292997096583202961e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
8.750000000000000833e-02,1.250000000000000026e-03,3.294571782886132496e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
9.249999999999999889e-02,1.250000000000000026e-03,3.296075792807838525e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
9.750000000000000333e-02,1.250000000000000026e-03,3.297501660281315026e+02,5.999999999999999778e-01,1.417910447761194098e-03,1.000000000000000000e+00
2.500000000000000052e-03,1.750000000000000036e-03,3.008738469514424878e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
7.499999999999999722e-03,1.750000000000000036e-03,3.064306370298668867e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
1.250000000000000069e-02,1.750000000000000036e-03,3.100039555712489232e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
1.750000000000000167e-02,1.750000000000000036e-03,3.124126467617448952e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
2.249999999999999917e-02,1.750000000000000036e-03,3.141539066087613037e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
2.750000000000000014e-02,1.750000000000000036e-03,3.154949404704549352e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
3.250000000000000111e-02,1.750000000000000036e-03,3.165820711428639811e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
3.749999999999999861e-02,1.750000000000000036e-03,3.174995659036893585e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
4.250000000000000305e-02,1.750000000000000036e-03,3.182985260629928348e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
4.750000000000000056e-02,1.750000000000000036e-03,3.190113221769180996e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
5.249999999999999806e-02,1.750000000000000036e-03,3.196591778716179419e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
5.750000000000000250e-02,1.750000000000000036e-03,3.202563898124134880e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
6.250000000000000000e-02,1.750000000000000036e-03,3.208128047747026699e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
6.750000000000000444e-02,1.750000000000000036e-03,3.213353399084226680e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
7.249999999999999500e-02,1.750000000000000036e-03,3.218289486365918606e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
7.749999999999999944e-02,1.750000000000000036e-03,3.222972502845376539e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
8.250000000000000389e-02,1.750000000000000036e-03,3.227429481629980046e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
8.750000000000000833e-02,1.750000000000000036e-03,3.231681107546094154e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
9.249999999999999889e-02,1.750000000000000036e-03,3.235743484143991964e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
9.750000000000000333e-02,1.750000000000000036e-03,3.239606514814389016e+02,5.999999999999999778e-01,3.805970149253731002e-03,1.000000000000000000e+00
2.500000000000000052e-03,2.250000000000000264e-03,2.952307862996830750e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
7.499999999999999722e-03,2.250000000000000264e-03,2.979158539899829634e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
1.250000000000000069e-02,2.250000000000000264e-03,3.004634706065825185e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
1.750000000000000167e-02,2.250000000000000264e-03,3.026800909868474037e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
2.249999999999999917e-02,2.250000000000000264e-03,3.045718817008520318e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
2.750000000000000014e-02,2.250000000000000264e-03,3.061969450050504520e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
3.250000000000000111e-02,2.250000000000000264e-03,3.076152100718672386e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
3.749999999999999861e-02,2.250000000000000264e-03,3.088753596738343958e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
4.250000000000000305e-02,2.250000000000000264e-03,3.100138490433947140e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
4.750000000000000056e-02,2.250000000000000264e-03,3.110571176947165668e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
5.249999999999999806e-02,2.250000000000000264e-03,3.120241343628028403e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
5.750000000000000250e-02,2.250000000000000264e-03,3.129285084176750615e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
6.250000000000000000e-02,2.250000000000000264e-03,3.137800698856065651e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
6.750000000000000444e-02,2.250000000000000264e-03,3.145860022953368684e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
7.249999999999999500e-02,2.250000000000000264e-03,3.153516393199734011e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
7.749999999999999944e-02,2.250000000000000264e-03,3.160810200192223078e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
8.250000000000000389e-02,2.250000000000000264e-03,3.167772743198614762e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
8.750000000000000833e-02,2.250000000000000264e-03,3.174428901893247712e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
9.249999999999999889e-02,2.250000000000000264e-03,3.180798849555963557e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
9.750000000000000333e-02,2.250000000000000264e-03,3.186871398151149606e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
2.500000000000000052e-03,2.749999999999999840e-03,2.936592475685981185e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
7.499999999999999722e-03,2.749999999999999840e-03,2.946373255659914321e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
1.250000000000000069e-02,2.749999999999999840e-03,2.958931974034332484e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
1.750000000000000167e-02,2.749999999999999840e-03,2.972723661529723245e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
2.249999999999999917e-02,2.749999999999999840e-03,2.986808100672922137e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
2.750000000000000014e-02,2.749999999999999840e-03,3.000692845983020334e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
3.250000000000000111e-02,2.749999999999999840e-03,3.014150178324285321e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
3.749999999999999861e-02,2.749999999999999840e-03,3.027091915650641454e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
4.250000000000000305e-02,2.749999999999999840e-03,3.039497536921555252e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
4.750000000000000056e-02,2.749999999999999840e-03,3.051376603230776254e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
5.249999999999999806e-02,2.749999999999999840e-03,3.062750389557729136e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
5.750000000000000250e-02,2.749999999999999840e-03,3.073643471028016165e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
6.250000000000000000e-02,2.749999999999999840e-03,3.084080184027419591e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
6.750000000000000444e-02,2.749999999999999840e-03,3.094083351140276932e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
7.249999999999999500e-02,2.749999999999999840e-03,3.103673990791929214e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
7.749999999999999944e-02,2.749999999999999840e-03,3.112871412244512044e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
8.250000000000000389e-02,2.749999999999999840e-03,3.121693429509023190e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
8.750000000000000833e-02,2.749999999999999840e-03,3.130156584163952402e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
9.249999999999999889e-02,2.749999999999999840e-03,3.138276210054759758e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
9.750000000000000333e-02,2.749999999999999840e-03,3.146036210858133018e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
2.500000000000000052e-03,3.250000000000000284e-03,2.932927622013455675e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
7.499999999999999722e-03,3.250000000000000284e-03,2.936697089340002549e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
1.250000000000000069e-02,3.250000000000000284e-03,2.942925154197589563e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
1.750000000000000167e-02,3.250000000000000284e-03,2.951268374290767724e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
2.249999999999999917e-02,3.250000000000000284e-03,2.961216787751338302e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
2.750000000000000014e-02,3.250000000000000284e-03,2.972265537320442945e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
3.250000000000000111e-02,3.250000000000000284e-03,2.983987367576383463e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
3.749999999999999861e-02,3.250000000000000284e-03,2.996049887043141666e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
4.250000000000000305e-02,3.250000000000000284e-03,3.008207932410464309e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
4.750000000000000056e-02,3.250000000000000284e-03,3.020287575117077381e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
5.249999999999999806e-02,3.250000000000000284e-03,3.032169471659418605e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
5.750000000000000250e-02,3.250000000000000284e-03,3.043774520629090148e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
6.250000000000000000e-02,3.250000000000000284e-03,3.055052542535207749e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
6.750000000000000444e-02,3.250000000000000284e-03,3.065973769193768135e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
7.249999999999999500e-02,3.250000000000000284e-03,3.076522631951039557e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
7.749999999999999944e-02,3.250000000000000284e-03,3.086693313488763692e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
8.250000000000000389e-02,3.250000000000000284e-03,3.096486603245742799e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
8.750000000000000833e-02,3.250000000000000284e-03,3.105907694058386141e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
9.249999999999999889e-02,3.250000000000000284e-03,3.114964525612550688e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
9.750000000000000333e-02,3.250000000000000284e-03,3.123635272239736196e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
2.500000000000000052e-03,3.749999999999999861e-03,2.932927622013456244e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
7.499999999999999722e-03,3.749999999999999861e-03,2.936697089340003117e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
1.250000000000000069e-02,3.749999999999999861e-03,2.942925154197590700e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
1.750000000000000167e-02,3.749999999999999861e-03,2.951268374290768293e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
2.249999999999999917e-02,3.749999999999999861e-03,2.961216787751338870e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
2.750000000000000014e-02,3.749999999999999861e-03,2.972265537320442945e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
3.250000000000000111e-02,3.749999999999999861e-03,2.983987367576382894e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
3.749999999999999861e-02,3.749999999999999861e-03,2.996049887043141098e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
4.250000000000000305e-02,3.749999999999999861e-03,3.008207932410463172e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
4.750000000000000056e-02,3.749999999999999861e-03,3.020287575117076813e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
5.249999999999999806e-02,3.749999999999999861e-03,3.032169471659418605e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
5.750000000000000250e-02,3.749999999999999861e-03,3.043774520629090148e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
6.250000000000000000e-02,3.749999999999999861e-03,3.055052542535207749e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
6.750000000000000444e-02,3.749999999999999861e-03,3.065973769193768703e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
7.249999999999999500e-02,3.749999999999999861e-03,3.076522631951039557e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
7.749999999999999944e-02,3.749999999999999861e-03,3.086693313488763692e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
8.250000000000000389e-02,3.749999999999999861e-03,3.096486603245742231e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
8.750000000000000833e-02,3.749999999999999861e-03,3.105907694058385005e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
9.249999999999999889e-02,3.749999999999999861e-03,3.114964525612550119e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
9.750000000000000333e-02,3.749999999999999861e-03,3.123635272239735627e+02,5.999999999999999778e-01,7.388059701492537441e-03,1.000000000000000000e+00
2.500000000000000052e-03,4.250000000000000305e-03,2.936592475685982890e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
7.499999999999999722e-03,4.250000000000000305e-03,2.946373255659914889e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
1.250000000000000069e-02,4.250000000000000305e-03,2.958931974034334189e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
1.750000000000000167e-02,4.250000000000000305e-03,2.972723661529724950e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
2.249999999999999917e-02,4.250000000000000305e-03,2.986808100672922137e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
2.750000000000000014e-02,4.250000000000000305e-03,3.000692845983020334e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
3.250000000000000111e-02,4.250000000000000305e-03,3.014150178324286458e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
3.749999999999999861e-02,4.250000000000000305e-03,3.027091915650642022e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
4.250000000000000305e-02,4.250000000000000305e-03,3.039497536921556389e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
4.750000000000000056e-02,4.250000000000000305e-03,3.051376603230776823e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
5.249999999999999806e-02,4.250000000000000305e-03,3.062750389557729704e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
5.750000000000000250e-02,4.250000000000000305e-03,3.073643471028017302e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
6.250000000000000000e-02,4.250000000000000305e-03,3.084080184027419591e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
6.750000000000000444e-02,4.250000000000000305e-03,3.094083351140277500e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
7.249999999999999500e-02,4.250000000000000305e-03,3.103673990791929782e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
7.749999999999999944e-02,4.250000000000000305e-03,3.112871412244512044e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
8.250000000000000389e-02,4.250000000000000305e-03,3.121693429509022621e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
8.750000000000000833e-02,4.250000000000000305e-03,3.130156584163952971e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
9.249999999999999889e-02,4.250000000000000305e-03,3.138276210054760327e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
9.750000000000000333e-02,4.250000000000000305e-03,3.146036210858132449e+02,5.999999999999999778e-01,6.791044776119402673e-03,1.000000000000000000e+00
2.500000000000000052e-03,4.749999999999999882e-03,2.952307862996831886e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
7.499999999999999722e-03,4.749999999999999882e-03,2.979158539899829634e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
1.250000000000000069e-02,4.749999999999999882e-03,3.004634706065825185e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
1.750000000000000167e-02,4.749999999999999882e-03,3.026800909868475173e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
2.249999999999999917e-02,4.749999999999999882e-03,3.045718817008519750e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
2.750000000000000014e-02,4.749999999999999882e-03,3.061969450050505088e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
3.250000000000000111e-02,4.749999999999999882e-03,3.076152100718672955e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
3.749999999999999861e-02,4.749999999999999882e-03,3.088753596738346232e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
4.250000000000000305e-02,4.749999999999999882e-03,3.100138490433949983e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
4.750000000000000056e-02,4.749999999999999882e-03,3.110571176947168510e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
5.249999999999999806e-02,4.749999999999999882e-03,3.120241343628030677e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
5.750000000000000250e-02,4.749999999999999882e-03,3.129285084176752889e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
6.250000000000000000e-02,4.749999999999999882e-03,3.137800698856065651e+02,5.999999999999999778e-01,5.597014925373134005e-03,1.000000000000000000e+00
