x_m,pressure_Pa,radius_m,velocity_m_s,flow_m3_s
5.518394648829431232e-02,4.448209624414947029e+03,2.000088964192488564e-03,5.000055189235061981e-01,6.283813657127191919e-06
5.685618729096989649e-02,4.431488513829407566e+03,2.000088629770276853e-03,5.000056861290621546e-01,6.283813657127191919e-06
5.852842809364548066e-02,4.414767392060536622e+03,2.000088295347841362e-03,5.000058533348136214e-01,6.283813657127191919e-06
6.020066889632107177e-02,4.398046259108319646e+03,2.000087960925182092e-03,5.000060205407608205e-01,6.283813657127191919e-06
6.187290969899665594e-02,4.381325114972739357e+03,2.000087626502299477e-03,5.000061877469037519e-01,6.283813657127191919e-06
6.354515050167224011e-02,4.364603959653779384e+03,2.000087292079193082e-03,5.000063549532424156e-01,6.283813657127191919e-06
6.521739130434782428e-02,4.347882793151422447e+03,2.000086957655863341e-03,5.000065221597764786e-01,6.283813657127191919e-06
6.688963210702340845e-02,4.331161615465650357e+03,2.000086623232309388e-03,5.000066893665066070e-01,6.283813657127191919e-06
6.856187290969899262e-02,4.314440426596449470e+03,2.000086288808531655e-03,5.000068565734324677e-01,6.283813657127191919e-06
7.023411371237457679e-02,4.297719226543799778e+03,2.000085954384531010e-03,5.000070237805538387e-01,6.283813657127191919e-06
7.190635451505016096e-02,4.280998015307685819e+03,2.000085619960306153e-03,5.000071909878709420e-01,6.283813657127191919e-06
7.357859531772574513e-02,4.264276792888090313e+03,2.000085285535857949e-03,5.000073581953836666e-01,6.283813657127191919e-06
7.525083612040134318e-02,4.247555559284997798e+03,2.000084951111185533e-03,5.000075254030923455e-01,6.283813657127191919e-06
7.692307692307692735e-02,4.230834314498390086e+03,2.000084616686289771e-03,5.000076926109966458e-01,6.283813657127191919e-06
7.859531772575251152e-02,4.214113058528251713e+03,2.000084282261170663e-03,5.000078598190964563e-01,6.283813657127191919e-06
8.026755852842809569e-02,4.197391791374563581e+03,2.000083947835827776e-03,5.000080270273919991e-01,6.283813657127191919e-06
8.193979933110367986e-02,4.180670513037310229e+03,2.000083613410261110e-03,5.000081942358832743e-01,6.283813657127191919e-06
8.361204013377926403e-02,4.163949223516475286e+03,2.000083278984470230e-03,5.000083614445706148e-01,6.283813657127191919e-06
8.528428093645484820e-02,4.147227922812040561e+03,2.000082944558456439e-03,5.000085286534532436e-01,6.283813657127191919e-06
8.695652173913043237e-02,4.130506610923990593e+03,2.000082610132218434e-03,5.000086958625318267e-01,6.283813657127191919e-06
8.862876254180601654e-02,4.113785287852308102e+03,2.000082275705757084e-03,5.000088630718060312e-01,6.283813657127191919e-06
9.030100334448160071e-02,4.097063953596975807e+03,2.000081941279071955e-03,5.000090302812758569e-01,6.283813657127191919e-06
9.197324414715718488e-02,4.080342608157977338e+03,2.000081606852163046e-03,5.000091974909415260e-01,6.283813657127191919e-06
9.364548494983276905e-02,4.063621251535296324e+03,2.000081272425030792e-03,5.000093647008028164e-01,6.283813657127191919e-06
9.531772575250835322e-02,4.046899883728914574e+03,2.000080937997674758e-03,5.000095319108597280e-01,6.283813657127191919e-06
9.698996655518395127e-02,4.030178504738816173e+03,2.000080603570094945e-03,5.000096991211124831e-01,6.283813657127191919e-06
9.866220735785953544e-02,4.013457114564984295e+03,2.000080269142291353e-03,5.000098663315610814e-01,6.283813657127191919e-06
1.003344481605351196e-01,3.996735713207401204e+03,2.000079934714263982e-03,5.000100335422054121e-01,6.283813657127191919e-06
1.020066889632107038e-01,3.980014300666051895e+03,2.000079600286013264e-03,5.000102007530451420e-01,6.283813657127191919e-06
1.036789297658862880e-01,3.963292876940918632e+03,2.000079265857539201e-03,5.000103679640806043e-01,6.283813657127191919e-06
1.053511705685618721e-01,3.946571442031983679e+03,2.000078931428840492e-03,5.000105351753120209e-01,6.283813657127191919e-06
1.070234113712374563e-01,3.929849995939231121e+03,2.000078596999918870e-03,5.000107023867389477e-01,6.283813657127191919e-06
1.086956521739130405e-01,3.913128538662644132e+03,2.000078262570773469e-03,5.000108695983617180e-01,6.283813657127191919e-06
1.103678929765886246e-01,3.896407070202206341e+03,2.000077928141403855e-03,5.000110368101803315e-01,6.283813657127191919e-06
1.120401337792642088e-01,3.879685590557899559e+03,2.000077593711811329e-03,5.000112040221942333e-01,6.283813657127191919e-06
1.137123745819397930e-01,3.862964099729707414e+03,2.000077259281994591e-03,5.000113712344043115e-01,6.283813657127191919e-06
1.153846153846153771e-01,3.846242597717613535e+03,2.000076924851954506e-03,5.000115384468096780e-01,6.283813657127191919e-06
1.170568561872909613e-01,3.829521084521601097e+03,2.000076590421690642e-03,5.000117056594109988e-01,6.283813657127191919e-06
1.187290969899665594e-01,3.812799560141652819e+03,2.000076255991202999e-03,5.000118728722081629e-01,6.283813657127191919e-06
1.204013377926421435e-01,3.796078024577752331e+03,2.000075921560491576e-03,5.000120400852009483e-01,6.283813657127191919e-06
1.220735785953177277e-01,3.779356477829882351e+03,2.000075587129556808e-03,5.000122072983892441e-01,6.283813657127191919e-06
1.237458193979933119e-01,3.762634919898026055e+03,2.000075252698398261e-03,5.000123745117733831e-01,6.283813657127191919e-06
1.254180602006688960e-01,3.745913350782167072e+03,2.000074918267015500e-03,5.000125417253534765e-01,6.283813657127191919e-06
1.270903010033444802e-01,3.729191770482288121e+03,2.000074583835409394e-03,5.000127089391290802e-01,6.283813657127191919e-06
1.287625418060200644e-01,3.712470178998373285e+03,2.000074249403580376e-03,5.000128761531001942e-01,6.283813657127191919e-06
1.304347826086956486e-01,3.695748576330404376e+03,2.000073914971526711e-03,5.000130433672672625e-01,6.283813657127191919e-06
1.321070234113712327e-01,3.679026962478365476e+03,2.000073580539249701e-03,5.000132105816300632e-01,6.283813657127191919e-06
1.337792642140468169e-01,3.662305337442239761e+03,2.000073246106748911e-03,5.000133777961885961e-01,6.283813657127191919e-06
1.354515050167224011e-01,3.645583701222009950e+03,2.000072911674024775e-03,5.000135450109427504e-01,6.283813657127191919e-06
1.371237458193979852e-01,3.628862053817659216e+03,2.000072577241076427e-03,5.000137122258927480e-01,6.283813657127191919e-06
1.387959866220735694e-01,3.612140395229171190e+03,2.000072242807904733e-03,5.000138794410383669e-01,6.283813657127191919e-06
1.404682274247491536e-01,3.595418725456528136e+03,2.000071908374509259e-03,5.000140466563797181e-01,6.283813657127191919e-06
1.421404682274247377e-01,3.578697044499714139e+03,2.000071573940890007e-03,5.000142138719168017e-01,6.283813657127191919e-06
1.438127090301003219e-01,3.561975352358711916e+03,2.000071239507047408e-03,5.000143810876495065e-01,6.283813657127191919e-06
1.454849498327759061e-01,3.545253649033505098e+03,2.000070905072980597e-03,5.000145483035781657e-01,6.283813657127191919e-06
1.471571906354514903e-01,3.528531934524076405e+03,2.000070570638690440e-03,5.000147155197024462e-01,6.283813657127191919e-06
1.488294314381270744e-01,3.511810208830409465e+03,2.000070236204176503e-03,5.000148827360224590e-01,6.283813657127191919e-06
1.505016722408026864e-01,3.495088471952486998e+03,2.000069901769439221e-03,5.000150499525379821e-01,6.283813657127191919e-06
1.521739130434782705e-01,3.478366723890291723e+03,2.000069567334478160e-03,5.000152171692493486e-01,6.283813657127191919e-06
1.538461538461538547e-01,3.461644964643807725e+03,2.000069232899292886e-03,5.000153843861566694e-01,6.283813657127191919e-06
1.555183946488294389e-01,3.444923194213018178e+03,2.000068898463884266e-03,5.000155516032595004e-01,6.283813657127191919e-06
1.571906354515050230e-01,3.428201412597905801e+03,2.000068564028251866e-03,5.000157188205581749e-01,6.283813657127191919e-06
1.588628762541806072e-01,3.411479619798453314e+03,2.000068229592396121e-03,5.000158860380523596e-01,6.283813657127191919e-06
1.605351170568561914e-01,3.394757815814645255e+03,2.000067895156316163e-03,5.000160532557424986e-01,6.283813657127191919e-06
1.622073578595317755e-01,3.378036000646463435e+03,2.000067560720013293e-03,5.000162204736281479e-01,6.283813657127191919e-06
1.638795986622073597e-01,3.361314174293891483e+03,2.000067226283485777e-03,5.000163876917098627e-01,6.283813657127191919e-06
1.655518394648829439e-01,3.344592336756912573e+03,2.000066891846734914e-03,5.000165549099870876e-01,6.283813657127191919e-06
1.672240802675585281e-01,3.327870488035510334e+03,2.000066557409761140e-03,5.000167221284598229e-01,6.283813657127191919e-06
1.688963210702341122e-01,3.311148628129666577e+03,2.000066222972562719e-03,5.000168893471285125e-01,6.283813657127191919e-06
1.705685618729096964e-01,3.294426757039366294e+03,2.000065888535140952e-03,5.000170565659929345e-01,6.283813657127191919e-06
1.722408026755852806e-01,3.277704874764591750e+03,2.000065554097495406e-03,5.000172237850530887e-01,6.283813657127191919e-06
1.739130434782608647e-01,3.260982981305325666e+03,2.000065219659626081e-03,5.000173910043090864e-01,6.283813657127191919e-06
1.755852842809364489e-01,3.244261076661552124e+03,2.000064885221532977e-03,5.000175582237608163e-01,6.283813657127191919e-06
1.772575250836120331e-01,3.227539160833253845e+03,2.000064550783216960e-03,5.000177254434079455e-01,6.283813657127191919e-06
1.789297658862876172e-01,3.210817233820414003e+03,2.000064216344676297e-03,5.000178926632510290e-01,6.283813657127191919e-06
1.806020066889632014e-01,3.194095295623016227e+03,2.000063881905912722e-03,5.000180598832897338e-01,6.283813657127191919e-06
1.822742474916387856e-01,3.177373346241042327e+03,2.000063547466924500e-03,5.000182271035245041e-01,6.283813657127191919e-06
1.839464882943143698e-01,3.160651385674476842e+03,2.000063213027713799e-03,5.000183943239544515e-01,6.283813657127191919e-06
1.856187290969899539e-01,3.143929413923302491e+03,2.000062878588278453e-03,5.000185615445804643e-01,6.283813657127191919e-06
1.872909698996655381e-01,3.127207430987502448e+03,2.000062544148619760e-03,5.000187287654023205e-01,6.283813657127191919e-06
1.889632107023411223e-01,3.110485436867059434e+03,2.000062209708737288e-03,5.000188959864197979e-01,6.283813657127191919e-06
1.906354515050167064e-01,3.093763431561957532e+03,2.000061875268631471e-03,5.000190632076327857e-01,6.283813657127191919e-06
1.923076923076922906e-01,3.077041415072179461e+03,2.000061540828301440e-03,5.000192304290419498e-01,6.283813657127191919e-06
1.939799331103679025e-01,3.060319387397707487e+03,2.000061206387748064e-03,5.000193976506465132e-01,6.283813657127191919e-06
1.956521739130434867e-01,3.043597348538526603e+03,2.000060871946970475e-03,5.000195648724469200e-01,6.283813657127191919e-06
1.973244147157190709e-01,3.026875298494618164e+03,2.000060537505969974e-03,5.000197320944429480e-01,6.283813657127191919e-06
1.989966555183946550e-01,3.010153237265967164e+03,2.000060203064745259e-03,5.000198993166348194e-01,6.283813657127191919e-06
2.006688963210702392e-01,2.993431164852555867e+03,2.000059868623297200e-03,5.000200665390223120e-01,6.283813657127191919e-06
2.023411371237458234e-01,2.976709081254366538e+03,2.000059534181624927e-03,5.000202337616058701e-01,6.283813657127191919e-06
2.040133779264214076e-01,2.959986986471383716e+03,2.000059199739729308e-03,5.000204009843848274e-01,6.283813657127191919e-06
2.056856187290969917e-01,2.943264880503589666e+03,2.000058865297610344e-03,5.000205682073594060e-01,6.283813657127191919e-06
2.073578595317725759e-01,2.926542763350968471e+03,2.000058530855267167e-03,5.000207354305300500e-01,6.283813657127191919e-06
2.090301003344481601e-01,2.909820635013501487e+03,2.000058196412700644e-03,5.000209026538962043e-01,6.283813657127191919e-06
2.107023411371237442e-01,2.893098495491173708e+03,2.000057861969909475e-03,5.000210698774585349e-01,6.283813657127191919e-06
2.123745819397993284e-01,2.876376344783967852e+03,2.000057527526895394e-03,5.000212371012162649e-01,6.283813657127191919e-06
2.140468227424749126e-01,2.859654182891867094e+03,2.000057193083657966e-03,5.000214043251696161e-01,6.283813657127191919e-06
2.157190635451504968e-01,2.842932009814854609e+03,2.000056858640196326e-03,5.000215715493189217e-01,6.283813657127191919e-06
2.173913043478260809e-01,2.826209825552913117e+03,2.000056524196510907e-03,5.000217387736638486e-01,6.283813657127191919e-06
2.190635451505016651e-01,2.809487630106026245e+03,2.000056189752602142e-03,5.000219059982045078e-01,6.283813657127191919e-06
2.207357859531772493e-01,2.792765423474177169e+03,2.000055855308469598e-03,5.000220732229408993e-01,6.283813657127191919e-06
2.224080267558528334e-01,2.776043205657348153e+03,2.000055520864113274e-03,5.000222404478730232e-01,6.283813657127191919e-06
2.240802675585284176e-01,2.759320976655523282e+03,2.000055186419533171e-03,5.000224076730009903e-01,6.283813657127191919e-06
2.257525083612040018e-01,2.742598736468686184e+03,2.000054851974729288e-03,5.000225748983246898e-01,6.283813657127191919e-06
2.274247491638795859e-01,2.725876485096818669e+03,2.000054517529701627e-03,5.000227421238443437e-01,6.283813657127191919e-06
2.290969899665551701e-01,2.709154222539904822e+03,2.000054183084450619e-03,5.000229093495592858e-01,6.283813657127191919e-06
2.307692307692307543e-01,2.692431948797927816e+03,2.000053848638975833e-03,5.000230765754701823e-01,6.283813657127191919e-06
2.324414715719063385e-01,2.675709663870870827e+03,2.000053514193277700e-03,5.000232438015765890e-01,6.283813657127191919e-06
2.341137123745819226e-01,2.658987367758716573e+03,2.000053179747354921e-03,5.000234110278791722e-01,6.283813657127191919e-06
2.357859531772575346e-01,2.642265060461447774e+03,2.000052845301209230e-03,5.000235782543771546e-01,6.283813657127191919e-06
2.374581939799331187e-01,2.625542741979048969e+03,2.000052510854839326e-03,5.000237454810712023e-01,6.283813657127191919e-06
2.391304347826087029e-01,2.608820412311502423e+03,2.000052176408246511e-03,5.000239127079606494e-01,6.283813657127191919e-06
2.408026755852842871e-01,2.592098071458791310e+03,2.000051841961429048e-03,5.000240799350460508e-01,6.283813657127191919e-06
2.424749163879598712e-01,2.575375719420899259e+03,2.000051507514388240e-03,5.000242471623271845e-01,6.283813657127191919e-06
2.441471571906354554e-01,2.558653356197808989e+03,2.000051173067123652e-03,5.000244143898040505e-01,6.283813657127191919e-06
2.458193979933110396e-01,2.541930981789504131e+03,2.000050838619635719e-03,5.000245816174766489e-01,6.283813657127191919e-06
2.474916387959866237e-01,2.525208596195967402e+03,2.000050504171924006e-03,5.000247488453448685e-01,6.283813657127191919e-06
2.491638795986622079e-01,2.508486199417181979e+03,2.000050169723988514e-03,5.000249160734089315e-01,6.283813657127191919e-06
2.508361204013377921e-01,2.491763791453131034e+03,2.000049835275829243e-03,5.000250833016687269e-01,6.283813657127191919e-06
2.525083612040133763e-01,2.475041372303798198e+03,2.000049500827445759e-03,5.000252505301244765e-01,6.283813657127191919e-06
2.541806020066889604e-01,2.458318941969165735e+03,2.000049166378839362e-03,5.000254177587757365e-01,6.283813657127191919e-06
2.558528428093645446e-01,2.441596500449217729e+03,2.000048831930009187e-03,5.000255849876226177e-01,6.283813657127191919e-06
2.575250836120401288e-01,2.424874047743937354e+03,2.000048497480954798e-03,5.000257522166655644e-01,6.283813657127191919e-06
2.591973244147157129e-01,2.408151583853307329e+03,2.000048163031677064e-03,5.000259194459041323e-01,6.283813657127191919e-06
2.608695652173912971e-01,2.391429108777310830e+03,2.000047828582175551e-03,5.000260866753384326e-01,6.283813657127191919e-06
2.625418060200668813e-01,2.374706622515931485e+03,2.000047494132450258e-03,5.000262539049685762e-01,6.283813657127191919e-06
2.642140468227424654e-01,2.357984125069151560e+03,2.000047159682501186e-03,5.000264211347944521e-01,6.283813657127191919e-06
2.658862876254180496e-01,2.341261616436954682e+03,2.000046825232328768e-03,5.000265883648158383e-01,6.283813657127191919e-06
2.675585284280936338e-01,2.324539096619324482e+03,2.000046490781932137e-03,5.000267555950334009e-01,6.283813657127191919e-06
2.692307692307692180e-01,2.307816565616243679e+03,2.000046156331312160e-03,5.000269228254462517e-01,6.283813657127191919e-06
2.709030100334448021e-01,2.291094023427695447e+03,2.000045821880468838e-03,5.000270900560550569e-01,6.283813657127191919e-06
2.725752508361203863e-01,2.274371470053663415e+03,2.000045487429400869e-03,5.000272572868598164e-01,6.283813657127191919e-06
2.742474916387959705e-01,2.257648905494129394e+03,2.000045152978109989e-03,5.000274245178598642e-01,6.283813657127191919e-06
2.759197324414715546e-01,2.240926329749078377e+03,2.000044818526594895e-03,5.000275917490560884e-01,6.283813657127191919e-06
2.775919732441471388e-01,2.224203742818492174e+03,2.000044484074856455e-03,5.000277589804479339e-01,6.283813657127191919e-06
2.792642140468227230e-01,2.207481144702353959e+03,2.000044149622894236e-03,5.000279262120354007e-01,6.283813657127191919e-06
2.809364548494983072e-01,2.190758535400648270e+03,2.000043815170708238e-03,5.000280934438187108e-01,6.283813657127191919e-06
2.826086956521738913e-01,2.174035914913356464e+03,2.000043480718298461e-03,5.000282606757978643e-01,6.283813657127191919e-06
2.842809364548494755e-01,2.157313283240463534e+03,2.000043146265664904e-03,5.000284279079726391e-01,6.283813657127191919e-06
2.859531772575250597e-01,2.140590640381951289e+03,2.000042811812807568e-03,5.000285951403433682e-01,6.283813657127191919e-06
2.876254180602006438e-01,2.123867986337802904e+03,2.000042477359726886e-03,5.000287623729096076e-01,6.283813657127191919e-06
2.892976588628762280e-01,2.107145321108003373e+03,2.000042142906422425e-03,5.000289296056716903e-01,6.283813657127191919e-06
2.909698996655518122e-01,2.090422644692533140e+03,2.000041808452893751e-03,5.000290968386297275e-01,6.283813657127191919e-06
2.926421404682273963e-01,2.073699957091376746e+03,2.000041473999141731e-03,5.000292640717833859e-01,6.283813657127191919e-06
2.943143812709029805e-01,2.056977258304517363e+03,2.000041139545165932e-03,5.000294313051327766e-01,6.283813657127191919e-06
2.959866220735785647e-01,2.040254548331938167e+03,2.000040805090966788e-03,5.000295985386777886e-01,6.283813657127191919e-06
2.976588628762541489e-01,2.023531827173622787e+03,2.000040470636543430e-03,5.000297657724187550e-01,6.283813657127191919e-06
2.993311036789297330e-01,2.006809094829553032e+03,2.000040136181896726e-03,5.000299330063553427e-01,6.283813657127191919e-06
3.010033444816053727e-01,1.990086351299712760e+03,2.000039801727025810e-03,5.000301002404878847e-01,6.283813657127191919e-06
3.026755852842809569e-01,1.973363596584085599e+03,2.000039467271931548e-03,5.000302674748160481e-01,6.283813657127191919e-06
3.043478260869565410e-01,1.956640830682654268e+03,2.000039132816613940e-03,5.000304347093398327e-01,6.283813657127191919e-06
3.060200668896321252e-01,1.939918053595402853e+03,2.000038798361072120e-03,5.000306019440595717e-01,6.283813657127191919e-06
3.076923076923077094e-01,1.923195265322313162e+03,2.000038463905306520e-03,5.000307691789751541e-01,6.283813657127191919e-06
3.093645484949832936e-01,1.906472465863368825e+03,2.000038129449317574e-03,5.000309364140861357e-01,6.283813657127191919e-06
3.110367892976588777e-01,1.889749655218552562e+03,2.000037794993104415e-03,5.000311036493932937e-01,6.283813657127191919e-06
3.127090301003344619e-01,1.873026833387848683e+03,2.000037460536667911e-03,5.000312708848959620e-01,6.283813657127191919e-06
3.143812709030100461e-01,1.856304000371240591e+03,2.000037126080007627e-03,5.000314381205944736e-01,6.283813657127191919e-06
3.160535117056856302e-01,1.839581156168709185e+03,2.000036791623123131e-03,5.000316053564889396e-01,6.283813657127191919e-06
3.177257525083612144e-01,1.822858300780239915e+03,2.000036457166015288e-03,5.000317725925789158e-01,6.283813657127191919e-06
3.193979933110367986e-01,1.806135434205814590e+03,2.000036122708684101e-03,5.000319398288646244e-01,6.283813657127191919e-06
3.210702341137123828e-01,1.789412556445417067e+03,2.000035788251128700e-03,5.000321070653462874e-01,6.283813657127191919e-06
3.227424749163879669e-01,1.772689667499029838e+03,2.000035453793349953e-03,5.000322743020234606e-01,6.283813657127191919e-06
3.244147157190635511e-01,1.755966767366637441e+03,2.000035119335347427e-03,5.000324415388964772e-01,6.283813657127191919e-06
3.260869565217391353e-01,1.739243856048221915e+03,2.000034784877121122e-03,5.000326087759653371e-01,6.283813657127191919e-06
3.277591973244147194e-01,1.722520933543765750e+03,2.000034450418670603e-03,5.000327760132302624e-01,6.283813657127191919e-06
3.294314381270903036e-01,1.705797999853253486e+03,2.000034115959997173e-03,5.000329432506902538e-01,6.283813657127191919e-06
3.311036789297658878e-01,1.689075054976668071e+03,2.000033781501099530e-03,5.000331104883465327e-01,6.283813657127191919e-06
3.327759197324414719e-01,1.672352098913992904e+03,2.000033447041978107e-03,5.000332777261985440e-01,6.283813657127191919e-06
3.344481605351170561e-01,1.655629131665209570e+03,2.000033112582633339e-03,5.000334449642461765e-01,6.283813657127191919e-06
3.361204013377926403e-01,1.638906153230303062e+03,2.000032778123064792e-03,5.000336122024894303e-01,6.283813657127191919e-06
3.377926421404682245e-01,1.622183163609255871e+03,2.000032443663272465e-03,5.000337794409286385e-01,6.283813657127191919e-06
3.394648829431438086e-01,1.605460162802050490e+03,2.000032109203256359e-03,5.000339466795635790e-01,6.283813657127191919e-06
3.411371237458193928e-01,1.588737150808670776e+03,2.000031774743016473e-03,5.000341139183943628e-01,6.283813657127191919e-06
3.428093645484949770e-01,1.572014127629099676e+03,2.000031440282552374e-03,5.000342811574211010e-01,6.283813657127191919e-06
3.444816053511705611e-01,1.555291093263320818e+03,2.000031105821865364e-03,5.000344483966432385e-01,6.283813657127191919e-06
3.461538461538461453e-01,1.538568047711316922e+03,2.000030771360954574e-03,5.000346156360612193e-01,6.283813657127191919e-06
3.478260869565217295e-01,1.521844990973071617e+03,2.000030436899819571e-03,5.000347828756751545e-01,6.283813657127191919e-06
3.494983277591973136e-01,1.505121923048567396e+03,2.000030102438461223e-03,5.000349501154847109e-01,6.283813657127191919e-06
3.511705685618728978e-01,1.488398843937787888e+03,2.000029767976878661e-03,5.000351173554902218e-01,6.283813657127191919e-06
3.528428093645484820e-01,1.471675753640715584e+03,2.000029433515072754e-03,5.000352845956912429e-01,6.283813657127191919e-06
3.545150501672240662e-01,1.454952652157334796e+03,2.000029099053043068e-03,5.000354518360882183e-01,6.283813657127191919e-06
3.561872909698996503e-01,1.438229539487627790e+03,2.000028764590789602e-03,5.000356190766809261e-01,6.283813657127191919e-06
3.578595317725752345e-01,1.421506415631578420e+03,2.000028430128312357e-03,5.000357863174693662e-01,6.283813657127191919e-06
3.595317725752508187e-01,1.404783280589168498e+03,2.000028095665611766e-03,5.000359535584535386e-01,6.283813657127191919e-06
3.612040133779264028e-01,1.388060134360382563e+03,2.000027761202687396e-03,5.000361207996334434e-01,6.283813657127191919e-06
3.628762541806019870e-01,1.371336976945203560e+03,2.000027426739539246e-03,5.000362880410090805e-01,6.283813657127191919e-06
3.645484949832775712e-01,1.354613808343614437e+03,2.000027092276166884e-03,5.000364552825808939e-01,6.283813657127191919e-06
3.662207357859531554e-01,1.337890628555598141e+03,2.000026757812571176e-03,5.000366225243481066e-01,6.283813657127191919e-06
3.678929765886287395e-01,1.321167437581137847e+03,2.000026423348751688e-03,5.000367897663111627e-01,6.283813657127191919e-06
3.695652173913043237e-01,1.304444235420217638e+03,2.000026088884708422e-03,5.000369570084700621e-01,6.283813657127191919e-06
3.712374581939799079e-01,1.287721022072819778e+03,2.000025754420441809e-03,5.000371242508245828e-01,6.283813657127191919e-06
3.729096989966554920e-01,1.270997797538927671e+03,2.000025419955950984e-03,5.000372914933750579e-01,6.283813657127191919e-06
3.745819397993310762e-01,1.254274561818523580e+03,2.000025085491236379e-03,5.000374587361213763e-01,6.283813657127191919e-06
3.762541806020066604e-01,1.237551314911592272e+03,2.000024751026298429e-03,5.000376259790632050e-01,6.283813657127191919e-06
3.779264214046822445e-01,1.220828056818116238e+03,2.000024416561136699e-03,5.000377932222008770e-01,6.283813657127191919e-06
3.795986622073578287e-01,1.204104787538078426e+03,2.000024082095750756e-03,5.000379604655346144e-01,6.283813657127191919e-06
3.812709030100334129e-01,1.187381507071461556e+03,2.000023747630141468e-03,5.000381277090639731e-01,6.283813657127191919e-06
3.829431438127089971e-01,1.170658215418250393e+03,2.000023413164308400e-03,5.000382949527890641e-01,6.283813657127191919e-06
3.846153846153845812e-01,1.153934912578426520e+03,2.000023078698251553e-03,5.000384621967098875e-01,6.283813657127191919e-06
3.862876254180602209e-01,1.137211598551972656e+03,2.000022744231971360e-03,5.000386294408262211e-01,6.283813657127191919e-06
