time,steps,change_rate,max_divergence,kinetic_energy,nusselt_hot,nusselt_cold,max_energy_step_defect
0.005204262732216496,1,0.30663666770179,2.060851489460447e-15,4.6517016977341303e-07,1.000016610110021,1.0000166101100212,2.168404344971009e-19
0.806648737519658,159,0.06567937526635731,3.608224830031759e-16,0.0022629449357790526,1.0232652908171678,1.0232652908171675,4.4673210307954625e-18
1.61043853562373,321,0.04570878045882087,1.4016565685892601e-15,0.0036263336210772172,1.0639221213551506,1.0639221213551509,4.4673210307954625e-18
2.414784188399109,484,0.027341716269064748,5.689893001203927e-16,0.003968713753208371,1.1017717940531784,1.1017717940531786,5.418949755118499e-18
3.218403979300131,647,0.014158302318009993,4.0245584642661925e-16,0.0039857492689949914,1.1258218671485791,1.125821867148579,5.418949755118499e-18
4.022148481614078,810,0.006732625888658444,4.440892098500626e-16,0.003944598477675514,1.1383341556097306,1.13833415560973,5.418949755118499e-18
4.826099669492042,973,0.003031434920739325,1.1934897514720433e-15,0.0039108928474551686,1.1441602199095833,1.1441602199095837,5.418949755118499e-18
5.630189042963538,1136,0.0013185230254843193,1.6653345369377348e-15,0.0038915521047234187,1.146704939956892,1.146704939956892,5.418949755118499e-18
6.434352292664494,1299,0.0005610458768835968,5.689893001203927e-16,0.0038819075067244267,1.1477755768040232,1.1477755768040232,5.418949755118499e-18
7.238551067692811,1462,0.00023556471492901056,5.689893001203927e-16,0.0038774479257555243,1.1482166243445968,1.148216624344597,5.418949755118499e-18
8.042765916564141,1625,9.818450901470519e-05,9.71445146547012e-16,0.0038754781224254113,1.1483964465843026,1.1483964465843035,5.418949755118499e-18
8.846987768842796,1788,4.0797570963360775e-05,4.440892098500626e-16,0.0038746327930084873,1.148469541402988,1.1484695414029877,5.418949755118499e-18
9.65121260099193,1951,1.6948290611423517e-05,7.91033905045424e-16,0.003874276464189243,1.1484993075919046,1.1484993075919048,5.463086306407477e-18
10.455438682937325,2114,7.051640180233342e-06,4.579669976578771e-16,0.003874127810605828,1.1485114872068531,1.1485114872068534,5.463086306407477e-18
11.259665284956426,2277,2.9412703009944666e-06,4.996003610813204e-16,0.0038740661067712895,1.1485165018096537,1.1485165018096541,5.463086306407477e-18
12.063892102680411,2440,1.2302668960480823e-06,6.661338147750939e-16,0.003874040528941364,1.1485185798226447,1.1485185798226443,5.463086306407477e-18
12.399397799443884,2508,8.55928386964607e-07,1.609823385706477e-15,0.0038740349580658005,1.148519033825367,1.148519033825367,5.463086306407477e-18
