x_m,y_m,pressure_Pa,permeability_m2,velocity_x_m_s,velocity_y_m_s
3.749999999999999861e-03,1.874999999999999931e-03,9.733688738859632394e+01,1.000000000000000036e-10,7.114502352906070936e-05,-1.613512720871312691e-07
6.250000000000000347e-03,1.874999999999999931e-03,9.555561488880800880e+01,1.000000000000000036e-10,7.143838412846291398e-05,-2.856748042916023674e-07
8.750000000000000833e-03,1.874999999999999931e-03,9.376496818217317752e+01,1.000000000000000036e-10,7.191242189028626823e-05,-4.365236388343873365e-07
1.124999999999999958e-02,1.874999999999999931e-03,9.195999379429369469e+01,1.000000000000000036e-10,7.261091114264159828e-05,-6.273015366718936112e-07
1.375000000000000007e-02,1.874999999999999931e-03,9.013442262504109692e+01,1.000000000000000036e-10,7.359719477188319918e-05,-8.741870022873852546e-07
1.625000000000000056e-02,1.874999999999999931e-03,8.828013405569953420e+01,1.000000000000000036e-10,7.495837054233075590e-05,-1.196766162661333245e-06
1.874999999999999931e-02,1.874999999999999931e-03,8.638650409792455775e+01,1.000000000000000036e-10,7.681014075535300242e-05,-1.618260816071596712e-06
2.125000000000000153e-02,1.874999999999999931e-03,8.443962701793188330e+01,1.000000000000000036e-10,7.930151633630711677e-05,-2.164832075937965745e-06
2.375000000000000028e-02,1.874999999999999931e-03,8.242142828110920050e+01,1.000000000000000036e-10,8.261763119417194704e-05,-2.863011766166891391e-06
2.624999999999999903e-02,1.874999999999999931e-03,8.030874545822328514e+01,1.000000000000000036e-10,8.697726450420672248e-05,-3.733658834898391832e-06
2.875000000000000125e-02,1.874999999999999931e-03,7.807256505589886331e+01,1.000000000000000036e-10,9.261894526881034252e-05,-4.779985570392567518e-06
3.125000000000000000e-02,1.874999999999999931e-03,7.567779819478276693e+01,1.000000000000000036e-10,9.976554667036563679e-05,-5.966562263866989662e-06
3.375000000000000222e-02,1.874999999999999931e-03,7.308428772238058002e+01,1.000000000000000036e-10,1.085530284958570978e-04,-7.187451820567500573e-06
3.624999999999999750e-02,1.874999999999999931e-03,7.025014676998991092e+01,1.000000000000000036e-10,1.189095563498682162e-04,-8.229276701132447370e-06
3.874999999999999972e-02,1.874999999999999931e-03,6.713880990488716805e+01,1.000000000000000036e-10,1.303912226778670773e-04,-8.755959443308253978e-06
4.125000000000000194e-02,1.874999999999999931e-03,6.373058563609655636e+01,1.000000000000000036e-10,1.420392399490584795e-04,-8.369337168272748635e-06
4.375000000000000416e-02,1.874999999999999931e-03,6.003684790743424315e+01,1.000000000000000036e-10,1.523863887245069165e-04,-6.775493010174499399e-06
4.624999999999999944e-02,1.874999999999999931e-03,5.611126619987120989e+01,1.000000000000000036e-10,1.597134046493767982e-04,-4.025666618825595479e-06
4.875000000000000167e-02,1.874999999999999931e-03,5.205117767496540182e+01,1.000000000000000036e-10,1.632488774965255623e-04,-1.288660313941818022e-06
5.125000000000000389e-02,1.874999999999999931e-03,4.794882232504492947e+01,1.000000000000000036e-10,1.632488774965269989e-04,1.288660313941818234e-06
5.374999999999999917e-02,1.874999999999999931e-03,4.388873380013905035e+01,1.000000000000000036e-10,1.597134046493802135e-04,4.025666618824742517e-06
5.625000000000000139e-02,1.874999999999999931e-03,3.996315209257591761e+01,1.000000000000000036e-10,1.523863887245121478e-04,6.775493010174783155e-06
5.875000000000000361e-02,1.874999999999999931e-03,3.626941436391344098e+01,1.000000000000000036e-10,1.420392399490654455e-04,8.369337168272464032e-06
6.124999999999999889e-02,1.874999999999999931e-03,3.286119009512264455e+01,1.000000000000000036e-10,1.303912226778764557e-04,8.755959443309959902e-06
6.375000000000000111e-02,1.874999999999999931e-03,2.974985323001961746e+01,1.000000000000000036e-10,1.189095563498810098e-04,8.229276701133441787e-06
6.625000000000000333e-02,1.874999999999999931e-03,2.691571227762859309e+01,1.000000000000000036e-10,1.085530284958711653e-04,7.187451820568069779e-06
6.875000000000000555e-02,1.874999999999999931e-03,2.432220180522605801e+01,1.000000000000000036e-10,9.976554667038042259e-05,5.966562263868126380e-06
7.125000000000000777e-02,1.874999999999999931e-03,2.192743494410957084e+01,1.000000000000000036e-10,9.261894526882668687e-05,4.779985570391715402e-06
7.374999999999999611e-02,1.874999999999999931e-03,1.969125454178472268e+01,1.000000000000000036e-10,8.697726450422520812e-05,3.733658834899386249e-06
7.624999999999999833e-02,1.874999999999999931e-03,1.757857171889830994e+01,1.000000000000000036e-10,8.261763119419312964e-05,2.863011766166038852e-06
7.875000000000000056e-02,1.874999999999999931e-03,1.556037298207506581e+01,1.000000000000000036e-10,7.930151633633022383e-05,2.164832075937681142e-06
8.125000000000000278e-02,1.874999999999999931e-03,1.361349590208179805e+01,1.000000000000000036e-10,7.681014075537896907e-05,1.618260816071454834e-06
8.375000000000000500e-02,1.874999999999999931e-03,1.171986594430611639e+01,1.000000000000000036e-10,7.495837054236043594e-05,1.196766162660338405e-06
8.625000000000000722e-02,1.874999999999999931e-03,9.865577374963775625e+00,1.000000000000000036e-10,7.359719477191420736e-05,8.741870022871010750e-07
8.874999999999999556e-02,1.874999999999999931e-03,8.040006205710405141e+00,1.000000000000000036e-10,7.261091114267205081e-05,6.273015366710408608e-07
9.124999999999999778e-02,1.874999999999999931e-03,6.235031817830172685e+00,1.000000000000000036e-10,7.191242189031903825e-05,4.365236388329307045e-07
9.375000000000000000e-02,1.874999999999999931e-03,4.444385111194452342e+00,1.000000000000000036e-10,7.143838412849951936e-05,2.856748042907142004e-07
9.625000000000000222e-02,1.874999999999999931e-03,2.663112611405196617e+00,1.000000000000000036e-10,7.114502352909999813e-05,1.613512720862253144e-07
9.875000000000000444e-02,1.874999999999999931e-03,8.871339347394520125e-01,1.000000000000000036e-10,7.100493092289297120e-05,5.214773126814619464e-08
1.250000000000000026e-03,3.125000000000000173e-03,9.911373176280025632e+01,1.000000000000000036e-10,7.093404459623797991e-05,-8.554861326729222451e-08
3.749999999999999861e-03,3.125000000000000173e-03,9.733956600738784459e+01,1.000000000000000036e-10,7.106748326165586048e-05,-2.647160259016345282e-07
6.250000000000000347e-03,3.125000000000000173e-03,9.556035759971746302e+01,1.000000000000000036e-10,7.134700639147353862e-05,-4.687519150860452301e-07
8.750000000000000833e-03,3.125000000000000173e-03,9.377221568781416750e+01,1.000000000000000036e-10,7.179895877087430402e-05,-7.164415986494531436e-07
1.124999999999999958e-02,3.125000000000000173e-03,9.197040966117374694e+01,1.000000000000000036e-10,7.246552100466713471e-05,-1.029909319930197719e-06
1.375000000000000007e-02,3.125000000000000173e-03,9.014893963758080986e+01,1.000000000000000036e-10,7.340796709773568496e-05,-1.435944080188277963e-06
1.625000000000000056e-02,3.125000000000000173e-03,8.830001130628696160e+01,1.000000000000000036e-10,7.471102778356309879e-05,-1.967127312898923618e-06
1.874999999999999931e-02,3.125000000000000173e-03,8.641338824840265431e+01,1.000000000000000036e-10,7.648817360604196706e-05,-2.662357683582285214e-06
2.125000000000000153e-02,3.125000000000000173e-03,8.447560262598486247e+01,1.000000000000000036e-10,7.888723618916939717e-05,-3.565954290468197703e-06
2.375000000000000028e-02,3.125000000000000173e-03,8.246902643894418361e+01,1.000000000000000036e-10,8.209498469791069839e-05,-4.723821234940714089e-06
2.624999999999999903e-02,3.125000000000000173e-03,8.037085339108932658e+01,1.000000000000000036e-10,8.633776512132924626e-05,-6.174056232851510729e-06
2.875000000000000125e-02,3.125000000000000173e-03,7.815213818287772085e+01,1.000000000000000036e-10,9.187260433194920626e-05,-7.927848160050527987e-06
3.125000000000000000e-02,3.125000000000000173e-03,7.577722317449186562e+01,1.000000000000000036e-10,9.895857005482979396e-05,-9.934983236425407396e-06
3.375000000000000222e-02,3.125000000000000173e-03,7.320420968013623053e+01,1.000000000000000036e-10,1.077912191329761404e-04,-1.202909629982968568e-05
3.624999999999999750e-02,3.125000000000000173e-03,7.038766221784305799e+01,1.000000000000000036e-10,1.183767871349348616e-04,-1.385868014985646452e-05
3.874999999999999972e-02,3.125000000000000173e-03,6.728537032338948620e+01,1.000000000000000036e-10,1.303354136931826883e-04,-1.484670243770551230e-05
4.125000000000000194e-02,3.125000000000000173e-03,6.387089153318392221e+01,1.000000000000000036e-10,1.426969651193095749e-04,-1.428337852253235441e-05
4.375000000000000416e-02,3.125000000000000173e-03,6.015052206742400642e+01,1.000000000000000036e-10,1.538498229681908652e-04,-1.161145496807790568e-05
4.624999999999999944e-02,3.125000000000000173e-03,5.617840038477437759e+01,1.000000000000000036e-10,1.615590557081497658e-04,-6.707828993334600036e-06
4.875000000000000167e-02,3.125000000000000173e-03,5.207256928201651647e+01,1.000000000000000036e-10,1.650193933356109354e-04,-2.104403176736013402e-06
5.125000000000000389e-02,3.125000000000000173e-03,4.792743071799382903e+01,1.000000000000000036e-10,1.650193933356123720e-04,2.104403176736013402e-06
5.374999999999999917e-02,3.125000000000000173e-03,4.382159961523589686e+01,1.000000000000000036e-10,1.615590557081537503e-04,6.707828993334031677e-06
5.625000000000000139e-02,3.125000000000000173e-03,3.984947793258614013e+01,1.000000000000000036e-10,1.538498229681964217e-04,1.161145496807904071e-05
5.875000000000000361e-02,3.125000000000000173e-03,3.612910846682607513e+01,1.000000000000000036e-10,1.426969651193168119e-04,1.428337852253263901e-05
6.124999999999999889e-02,3.125000000000000173e-03,3.271462967662029797e+01,1.000000000000000036e-10,1.303354136931926359e-04,1.484670243770693532e-05
6.375000000000000111e-02,3.125000000000000173e-03,2.961233778216644197e+01,1.000000000000000036e-10,1.183767871349473706e-04,1.385868014985774523e-05
6.625000000000000333e-02,3.125000000000000173e-03,2.679579031987292836e+01,1.000000000000000036e-10,1.077912191329898420e-04,1.202909629982840836e-05
6.875000000000000555e-02,3.125000000000000173e-03,2.422277682551694866e+01,1.000000000000000036e-10,9.895857005484414608e-05,9.934983236426261205e-06
7.125000000000000777e-02,3.125000000000000173e-03,2.184786181713072040e+01,1.000000000000000036e-10,9.187260433196555061e-05,7.927848160050102777e-06
7.374999999999999611e-02,3.125000000000000173e-03,1.962914660891867058e+01,1.000000000000000036e-10,8.633776512134763703e-05,6.174056232851368427e-06
7.624999999999999833e-02,3.125000000000000173e-03,1.753097356106333748e+01,1.000000000000000036e-10,8.209498469793143375e-05,4.723821234939009012e-06
7.875000000000000056e-02,3.125000000000000173e-03,1.552439737402209730e+01,1.000000000000000036e-10,7.888723618919262620e-05,3.565954290465995417e-06
8.125000000000000278e-02,3.125000000000000173e-03,1.358661175160370504e+01,1.000000000000000036e-10,7.648817360606812344e-05,2.662357683581433099e-06
8.375000000000000500e-02,3.125000000000000173e-03,1.169998869371869077e+01,1.000000000000000036e-10,7.471102778359276528e-05,1.967127312897928778e-06
8.625000000000000722e-02,3.125000000000000173e-03,9.851060362424066241e+00,1.000000000000000036e-10,7.340796709776639499e-05,1.435944080186004315e-06
8.874999999999999556e-02,3.125000000000000173e-03,8.029590338830370655e+00,1.000000000000000036e-10,7.246552100469737039e-05,1.029909319927923859e-06
9.124999999999999778e-02,3.125000000000000173e-03,6.227784312189196925e+00,1.000000000000000036e-10,7.179895877090720956e-05,7.164415986479608833e-07
9.375000000000000000e-02,3.125000000000000173e-03,4.439642400285009671e+00,1.000000000000000036e-10,7.134700639151034729e-05,4.687519150839491412e-07
9.625000000000000222e-02,3.125000000000000173e-03,2.660433992613679521e+00,1.000000000000000036e-10,7.106748326169527123e-05,2.647160259003199860e-07
9.875000000000000444e-02,3.125000000000000173e-03,8.862682372002452791e-01,1.000000000000000036e-10,7.093404459627848842e-05,8.554861326595994756e-08
1.250000000000000026e-03,4.375000000000000416e-03,9.911500478059272723e+01,1.000000000000000036e-10,7.082979860326815962e-05,-1.169319487399888949e-07
3.749999999999999861e-03,4.375000000000000416e-03,9.734350528924386481e+01,1.000000000000000036e-10,7.095342187815133325e-05,-3.618636605784785848e-07
6.250000000000000347e-03,4.375000000000000416e-03,9.556733368668515993e+01,1.000000000000000036e-10,7.121252134208901487e-05,-6.409155772848861322e-07
8.750000000000000833e-03,4.375000000000000416e-03,9.378287922213941386e+01,1.000000000000000036e-10,7.163184318786419474e-05,-9.799150490368899683e-07
1.124999999999999958e-02,4.375000000000000416e-03,9.198574152729194964e+01,1.000000000000000036e-10,7.225115990187218947e-05,-1.409375343442888785e-06
1.375000000000000007e-02,4.375000000000000416e-03,9.017032122704580388e+01,1.000000000000000036e-10,7.312858577539883094e-05,-1.966414039975461066e-06
1.625000000000000056e-02,4.375000000000000416e-03,8.832931223852200731e+01,1.000000000000000036e-10,7.434516374063375715e-05,-2.696476678644898522e-06
1.874999999999999931e-02,4.375000000000000416e-03,8.645306304001411490e+01,1.000000000000000036e-10,7.601072726656836432e-05,-3.654362992044183477e-06
2.125000000000000153e-02,4.375000000000000416e-03,8.452877587519358826e+01,1.000000000000000036e-10,7.827078456062791165e-05,-4.903508920601211174e-06
2.375000000000000028e-02,4.375000000000000416e-03,8.253952381198271837e+01,1.000000000000000036e-10,8.131358022298029731e-05,-6.511538690355108179e-06
2.624999999999999903e-02,4.375000000000000416e-03,8.046309686404457295e+01,1.000000000000000036e-10,8.537525104165182357e-05,-8.538564398483002434e-06
2.875000000000000125e-02,4.375000000000000416e-03,7.827076125990012656e+01,1.000000000000000036e-10,9.073848176702339419e-05,-1.101237496241423916e-05
3.125000000000000000e-02,4.375000000000000416e-03,7.592617277569340217e+01,1.000000000000000036e-10,9.771492260047607149e-05,-1.388165971222747152e-05
3.375000000000000222e-02,4.375000000000000416e-03,7.338501512987632225e+01,1.000000000000000036e-10,1.065911800391415777e-04,-1.693687308243340555e-05
3.624999999999999750e-02,4.375000000000000416e-03,7.059661377373632263e+01,1.000000000000000036e-10,1.175007532809303182e-04,-1.969847398912633659e-05
3.874999999999999972e-02,4.375000000000000416e-03,6.750997746582980596e+01,1.000000000000000036e-10,1.301788734915291341e-04,-2.132528198285910386e-05
4.125000000000000194e-02,4.375000000000000416e-03,6.408767009915986534e+01,1.000000000000000036e-10,1.436568636838722861e-04,-2.072456978661249804e-05
4.375000000000000416e-02,4.375000000000000416e-03,6.032713428163619085e+01,1.000000000000000036e-10,1.561741634891057975e-04,-1.700534253105387877e-05
4.624999999999999944e-02,4.375000000000000416e-03,5.627896192470457493e+01,1.000000000000000036e-10,1.644669305450477490e-04,-9.314941328306927844e-06
4.875000000000000167e-02,4.375000000000000416e-03,5.210378775438380217e+01,1.000000000000000036e-10,1.676549935815608758e-04,-2.821491173748142342e-06
5.125000000000000389e-02,4.375000000000000416e-03,4.789621224562652912e+01,1.000000000000000036e-10,1.676549935815620142e-04,2.821491173748426521e-06
5.374999999999999917e-02,4.375000000000000416e-03,4.372103807530569952e+01,1.000000000000000036e-10,1.644669305450517335e-04,9.314941328307212447e-06
5.625000000000000139e-02,4.375000000000000416e-03,3.967286571837394149e+01,1.000000000000000036e-10,1.561741634891114624e-04,1.700534253105558639e-05
5.875000000000000361e-02,4.375000000000000416e-03,3.591232990085012489e+01,1.000000000000000036e-10,1.436568636838793877e-04,2.072456978661307064e-05
6.124999999999999889e-02,4.375000000000000416e-03,3.249002253417997110e+01,1.000000000000000036e-10,1.301788734915390003e-04,2.132528198285995767e-05
6.375000000000000111e-02,4.375000000000000416e-03,2.940338622627317378e+01,1.000000000000000036e-10,1.175007532809417565e-04,1.969847398912662119e-05
6.625000000000000333e-02,4.375000000000000416e-03,2.661498487013288283e+01,1.000000000000000036e-10,1.065911800391554284e-04,1.693687308243198254e-05
6.875000000000000555e-02,4.375000000000000416e-03,2.407382722431540145e+01,1.000000000000000036e-10,9.771492260049127743e-05,1.388165971222803903e-05
7.125000000000000777e-02,4.375000000000000416e-03,2.172923874010831824e+01,1.000000000000000036e-10,9.073848176703923709e-05,1.101237496241452377e-05
7.374999999999999611e-02,4.375000000000000416e-03,1.953690313596343842e+01,1.000000000000000036e-10,8.537525104166964515e-05,8.538564398481438811e-06
7.624999999999999833e-02,4.375000000000000416e-03,1.746047618802483470e+01,1.000000000000000036e-10,8.131358022300043636e-05,6.511538690352550987e-06
7.875000000000000056e-02,4.375000000000000416e-03,1.547122412481341591e+01,1.000000000000000036e-10,7.827078456065143883e-05,4.903508920597374115e-06
8.125000000000000278e-02,4.375000000000000416e-03,1.354693695999226222e+01,1.000000000000000036e-10,7.601072726659494083e-05,3.654362992041128653e-06
8.375000000000000500e-02,4.375000000000000416e-03,1.167068776148366815e+01,1.000000000000000036e-10,7.434516374066273245e-05,2.696476678642340483e-06
8.625000000000000722e-02,4.375000000000000416e-03,9.829678772959125510e+00,1.000000000000000036e-10,7.312858577542921570e-05,1.966414039971979337e-06
8.874999999999999556e-02,4.375000000000000416e-03,8.014258472712207038e+00,1.000000000000000036e-10,7.225115990190302147e-05,1.409375343440082141e-06
9.124999999999999778e-02,4.375000000000000416e-03,6.217120777863973657e+00,1.000000000000000036e-10,7.163184318789705962e-05,9.799150490340477492e-07
9.375000000000000000e-02,4.375000000000000416e-03,4.432666313317353612e+00,1.000000000000000036e-10,7.121252134212568800e-05,6.409155772820794885e-07
9.625000000000000222e-02,4.375000000000000416e-03,2.656494710757688615e+00,1.000000000000000036e-10,7.095342187819100150e-05,3.618636605771463079e-07
9.875000000000000444e-02,4.375000000000000416e-03,8.849952194078030132e-01,1.000000000000000036e-10,7.082979860330982009e-05,1.169319487381681182e-07
1.250000000000000026e-03,5.624999999999999792e-03,9.911665506151875604e+01,1.000000000000000036e-10,7.069464679157873516e-05,-1.455483306199311917e-07
3.749999999999999861e-03,5.624999999999999792e-03,9.734861259890230656e+01,1.000000000000000036e-10,7.080549144738339587e-05,-4.504812440382010873e-07
6.250000000000000347e-03,5.624999999999999792e-03,9.557638048914958517e+01,1.000000000000000036e-10,7.103798069724431017e-05,-7.980923507193436003e-07
8.750000000000000833e-03,5.624999999999999792e-03,9.379671356404008975e+01,1.000000000000000036e-10,7.141472888779531254e-05,-1.220773293759975562e-06
1.124999999999999958e-02,5.624999999999999792e-03,9.200564404475981917e+01,1.000000000000000036e-10,7.197227150919786377e-05,-1.756946766424220875e-06
1.375000000000000007e-02,5.624999999999999792e-03,9.019809998858019640e+01,1.000000000000000036e-10,7.276441643013468888e-05,-2.453628014225727799e-06
1.625000000000000056e-02,5.624999999999999792e-03,8.836742322325308407e+01,1.000000000000000036e-10,7.386705330752873632e-05,-3.368870125707984859e-06
1.874999999999999931e-02,5.624999999999999792e-03,8.650474732320375892e+01,1.000000000000000036e-10,7.538465748506381116e-05,-4.573553396714941189e-06
2.125000000000000153e-02,5.624999999999999792e-03,8.459819034899989276e+01,1.000000000000000036e-10,7.745864834001393482e-05,-6.151342590432021950e-06
2.375000000000000028e-02,5.624999999999999792e-03,8.263181490620306135e+01,1.000000000000000036e-10,8.027745695896981292e-05,-8.194507161174440605e-06
2.624999999999999903e-02,5.624999999999999792e-03,8.058431750105140168e+01,1.000000000000000036e-10,8.408734698529967441e-05,-1.079137635016251990e-05
2.875000000000000125e-02,5.624999999999999792e-03,7.842744755693807690e+01,1.000000000000000036e-10,8.920105667507697341e-05,-1.399803321830859069e-05
3.125000000000000000e-02,5.624999999999999792e-03,7.612426466729755248e+01,1.000000000000000036e-10,9.599632099482020907e-05,-1.778185403293093417e-05
3.375000000000000222e-02,5.624999999999999792e-03,7.362763150719706573e+01,1.000000000000000036e-10,1.048828119945267011e-04,-2.191805298091196094e-05
3.624999999999999750e-02,5.624999999999999792e-03,7.088012406757121653e+01,1.000000000000000036e-10,1.161825826847220124e-04,-2.582196605663511458e-05
3.874999999999999972e-02,5.624999999999999792e-03,6.781850237296096395e+01,1.000000000000000036e-10,1.298223657944396110e-04,-2.836074157550626305e-05
4.125000000000000194e-02,5.624999999999999792e-03,6.438900577784923485e+01,1.000000000000000036e-10,1.448569348452121569e-04,-2.794538981552021983e-05
4.375000000000000416e-02,5.624999999999999792e-03,6.057565563070035353e+01,1.000000000000000036e-10,1.595546371973436469e-04,-2.339202358082729562e-05
4.624999999999999944e-02,5.624999999999999792e-03,5.641127391798205082e+01,1.000000000000000036e-10,1.686509813868026402e-04,-1.162281590123228428e-05
4.875000000000000167e-02,5.624999999999999792e-03,5.214310656136022004e+01,1.000000000000000036e-10,1.710876095866385965e-04,-3.325962218995640600e-06
5.125000000000000389e-02,5.624999999999999792e-03,4.785689343865011836e+01,1.000000000000000036e-10,1.710876095866400331e-04,3.325962218995640600e-06
5.374999999999999917e-02,5.624999999999999792e-03,4.358872608202821652e+01,1.000000000000000036e-10,1.686509813868073294e-04,1.162281590123370560e-05
5.625000000000000139e-02,5.624999999999999792e-03,3.942434436930975039e+01,1.000000000000000036e-10,1.595546371973493118e-04,2.339202358082843403e-05
5.875000000000000361e-02,5.624999999999999792e-03,3.561099422216074828e+01,1.000000000000000036e-10,1.448569348452189874e-04,2.794538981552193083e-05
6.124999999999999889e-02,5.624999999999999792e-03,3.218149762704879890e+01,1.000000000000000036e-10,1.298223657944494230e-04,2.836074157550839080e-05
6.375000000000000111e-02,5.624999999999999792e-03,2.911987593243827632e+01,1.000000000000000036e-10,1.161825826847333830e-04,2.582196605663582609e-05
6.625000000000000333e-02,5.624999999999999792e-03,2.637236849281212869e+01,1.000000000000000036e-10,1.048828119945405517e-04,2.191805298091324165e-05
6.875000000000000555e-02,5.624999999999999792e-03,2.387573533271124759e+01,1.000000000000000036e-10,9.599632099483541500e-05,1.778185403293235380e-05
7.125000000000000777e-02,5.624999999999999792e-03,2.157255244307035724e+01,1.000000000000000036e-10,8.920105667509226066e-05,1.399803321830873130e-05
7.374999999999999611e-02,5.624999999999999792e-03,1.941568249895663456e+01,1.000000000000000036e-10,8.408734698531666928e-05,1.079137635016067336e-05
7.624999999999999833e-02,5.624999999999999792e-03,1.736818509380452369e+01,1.000000000000000036e-10,8.027745695898942343e-05,8.194507161172451772e-06
