x_m,pressure_Pa,radius_m,velocity_m_s,flow_m3_s
4.347826086956521618e-02,4.569152763238414082e+03,2.009138305526476671e-03,5.004414282394080704e-01,6.346332107466125849e-06
4.515050167224080035e-02,4.552566949161335287e+03,2.009105133898322730e-03,5.004579536006074081e-01,6.346332107466125849e-06
4.682274247491638453e-02,4.535980039734388811e+03,2.009071960079468911e-03,5.004744808717989102e-01,6.346332107466125849e-06
4.849498327759197563e-02,4.519392034793004314e+03,2.009038784069586050e-03,5.004910100533629391e-01,6.346332107466125849e-06
5.016722408026755980e-02,4.502802934172591449e+03,2.009005605868344983e-03,5.005075411456797463e-01,6.346332107466125849e-06
5.183946488294314398e-02,4.486212737708533496e+03,2.008972425475416979e-03,5.005240741491294720e-01,6.346332107466125849e-06
5.351170568561872815e-02,4.469621445236190993e+03,2.008939242890472442e-03,5.005406090640928118e-01,6.346332107466125849e-06
5.518394648829431232e-02,4.453029056590900836e+03,2.008906058113181774e-03,5.005571458909506832e-01,6.346332107466125849e-06
5.685618729096989649e-02,4.436435571607976271e+03,2.008872871143216245e-03,5.005736846300832266e-01,6.346332107466125849e-06
5.852842809364548066e-02,4.419840990122705989e+03,2.008839681980245390e-03,5.005902252818720255e-01,6.346332107466125849e-06
6.020066889632107177e-02,4.403245311970354123e+03,2.008806490623940913e-03,5.006067678466972204e-01,6.346332107466125849e-06
6.187290969899665594e-02,4.386648536986165709e+03,2.008773297073972348e-03,5.006233123249405059e-01,6.346332107466125849e-06
6.354515050167224011e-02,4.370050665005354858e+03,2.008740101330010533e-03,5.006398587169825776e-01,6.346332107466125849e-06
6.521739130434782428e-02,4.353451695863116583e+03,2.008706903391726303e-03,5.006564070232043528e-01,6.346332107466125849e-06
6.688963210702340845e-02,4.336851629394621341e+03,2.008673703258789193e-03,5.006729572439876375e-01,6.346332107466125849e-06
6.856187290969899262e-02,4.320250465435015940e+03,2.008640500930870040e-03,5.006895093797134599e-01,6.346332107466125849e-06
7.023411371237457679e-02,4.303648203819421724e+03,2.008607296407638812e-03,5.007060634307634039e-01,6.346332107466125849e-06
7.190635451505016096e-02,4.287044844382938209e+03,2.008574089688765912e-03,5.007226193975189421e-01,6.346332107466125849e-06
7.357859531772574513e-02,4.270440386960640353e+03,2.008540880773921310e-03,5.007391772803619912e-01,6.346332107466125849e-06
7.525083612040134318e-02,4.253834831387577651e+03,2.008507669662775406e-03,5.007557370796736906e-01,6.346332107466125849e-06
7.692307692307692735e-02,4.237228177498778678e+03,2.008474456354997304e-03,5.007722987958368455e-01,6.346332107466125849e-06
7.859531772575251152e-02,4.220620425129247451e+03,2.008441240850258273e-03,5.007888624292323732e-01,6.346332107466125849e-06
8.026755852842809569e-02,4.204011574113961615e+03,2.008408023148227847e-03,5.008054279802428566e-01,6.346332107466125849e-06
8.193979933110367986e-02,4.187401624287877894e+03,2.008374803248575563e-03,5.008219954492503234e-01,6.346332107466125849e-06
8.361204013377926403e-02,4.170790575485928457e+03,2.008341581150971823e-03,5.008385648366368015e-01,6.346332107466125849e-06
8.528428093645484820e-02,4.154178427543020916e+03,2.008308356855086161e-03,5.008551361427846516e-01,6.346332107466125849e-06
8.695652173913043237e-02,4.137565180294040147e+03,2.008275130360588114e-03,5.008717093680766785e-01,6.346332107466125849e-06
8.862876254180601654e-02,4.120950833573844648e+03,2.008241901667147649e-03,5.008882845128947991e-01,6.346332107466125849e-06
9.030100334448160071e-02,4.104335387217272910e+03,2.008208670774434303e-03,5.009048615776219293e-01,6.346332107466125849e-06
9.197324414715718488e-02,4.087718841059136594e+03,2.008175437682118043e-03,5.009214405626406519e-01,6.346332107466125849e-06
9.364548494983276905e-02,4.071101194934224168e+03,2.008142202389868406e-03,5.009380214683335497e-01,6.346332107466125849e-06
9.531772575250835322e-02,4.054482448677300454e+03,2.008108964897354493e-03,5.009546042950837608e-01,6.346332107466125849e-06
9.698996655518395127e-02,4.037862602123107081e+03,2.008075725204246272e-03,5.009711890432740899e-01,6.346332107466125849e-06
9.866220735785953544e-02,4.021241655106361122e+03,2.008042483310212845e-03,5.009877757132875642e-01,6.346332107466125849e-06
1.003344481605351196e-01,4.004619607461755095e+03,2.008009239214923313e-03,5.010043643055076545e-01,6.346332107466125849e-06
1.020066889632107038e-01,3.987996459023959233e+03,2.007975992918048080e-03,5.010209548203169438e-01,6.346332107466125849e-06
1.036789297658862880e-01,3.971372209627618304e+03,2.007942744419254945e-03,5.010375472580995693e-01,6.346332107466125849e-06
1.053511705685618721e-01,3.954746859107353885e+03,2.007909493718215178e-03,5.010541416192380026e-01,6.346332107466125849e-06
1.070234113712374563e-01,3.938120407297764359e+03,2.007876240814595280e-03,5.010707379041170473e-01,6.346332107466125849e-06
1.086956521739130405e-01,3.921492854033423100e+03,2.007842985708066953e-03,5.010873361131189530e-01,6.346332107466125849e-06
1.103678929765886246e-01,3.904864199148880289e+03,2.007809728398297563e-03,5.011039362466281899e-01,6.346332107466125849e-06
1.120401337792642088e-01,3.888234442478661094e+03,2.007776468884957515e-03,5.011205383050282292e-01,6.346332107466125849e-06
1.137123745819397930e-01,3.871603583857267949e+03,2.007743207167714608e-03,5.011371422887034299e-01,6.346332107466125849e-06
1.153846153846153771e-01,3.854971623119179640e+03,2.007709943246238377e-03,5.011537481980372633e-01,6.346332107466125849e-06
1.170568561872909613e-01,3.838338560098849939e+03,2.007676677120197924e-03,5.011703560334139773e-01,6.346332107466125849e-06
1.187290969899665594e-01,3.821704394630709430e+03,2.007643408789261483e-03,5.011869657952180424e-01,6.346332107466125849e-06
1.204013377926421435e-01,3.805069126549164139e+03,2.007610138253098590e-03,5.012035774838331514e-01,6.346332107466125849e-06
1.220735785953177277e-01,3.788432755688597354e+03,2.007576865511377043e-03,5.012201910996443299e-01,6.346332107466125849e-06
1.237458193979933119e-01,3.771795281883366442e+03,2.007543590563766814e-03,5.012368066430353819e-01,6.346332107466125849e-06
1.254180602006688960e-01,3.755156704967806490e+03,2.007510313409935701e-03,5.012534241143913327e-01,6.346332107466125849e-06
1.270903010033444802e-01,3.738517024776228482e+03,2.007477034049552373e-03,5.012700435140966526e-01,6.346332107466125849e-06
1.287625418060200644e-01,3.721876241142918843e+03,2.007443752482285931e-03,5.012866648425359228e-01,6.346332107466125849e-06
1.304347826086956486e-01,3.705234353902140811e+03,2.007410468707804176e-03,5.013032881000943908e-01,6.346332107466125849e-06
1.321070234113712327e-01,3.688591362888133062e+03,2.007377182725776209e-03,5.013199132871565267e-01,6.346332107466125849e-06
1.337792642140468169e-01,3.671947267935109721e+03,2.007343894535870265e-03,5.013365404041074669e-01,6.346332107466125849e-06
1.354515050167224011e-01,3.655302068877262627e+03,2.007310604137754577e-03,5.013531694513324588e-01,6.346332107466125849e-06
1.371237458193979852e-01,3.638655765548759064e+03,2.007277311531097813e-03,5.013698004292165278e-01,6.346332107466125849e-06
1.387959866220735694e-01,3.622008357783740848e+03,2.007244016715567774e-03,5.013864333381453653e-01,6.346332107466125849e-06
1.404682274247491536e-01,3.605359845416327971e+03,2.007210719690832694e-03,5.014030681785039967e-01,6.346332107466125849e-06
1.421404682274247377e-01,3.588710228280615411e+03,2.007177420456561241e-03,5.014197049506781134e-01,6.346332107466125849e-06
1.438127090301003219e-01,3.572059506210674044e+03,2.007144119012421648e-03,5.014363436550529629e-01,6.346332107466125849e-06
1.454849498327759061e-01,3.555407679040551102e+03,2.007110815358080849e-03,5.014529842920149028e-01,6.346332107466125849e-06
1.471571906354514903e-01,3.538754746604270622e+03,2.007077509493208813e-03,5.014696268619487363e-01,6.346332107466125849e-06
1.488294314381270744e-01,3.522100708735830267e+03,2.007044201417471606e-03,5.014862713652412651e-01,6.346332107466125849e-06
1.505016722408026864e-01,3.505445565269205417e+03,2.007010891130538328e-03,5.015029178022778478e-01,6.346332107466125849e-06
1.521739130434782705e-01,3.488789316038348261e+03,2.006977578632076348e-03,5.015195661734449528e-01,6.346332107466125849e-06
1.538461538461538547e-01,3.472131960877185520e+03,2.006944263921754765e-03,5.015362164791279387e-01,6.346332107466125849e-06
1.555183946488294389e-01,3.455473499619620725e+03,2.006910946999239647e-03,5.015528687197140512e-01,6.346332107466125849e-06
1.571906354515050230e-01,3.438813932099532394e+03,2.006877627864199227e-03,5.015695228955894258e-01,6.346332107466125849e-06
1.588628762541806072e-01,3.422153258150776310e+03,2.006844306516301739e-03,5.015861790071399762e-01,6.346332107466125849e-06
1.605351170568561914e-01,3.405491477607183697e+03,2.006810982955214550e-03,5.016028370547526150e-01,6.346332107466125849e-06
1.622073578595317755e-01,3.388828590302560769e+03,2.006777657180605027e-03,5.016194970388141439e-01,6.346332107466125849e-06
1.638795986622073597e-01,3.372164596070692369e+03,2.006744329192141404e-03,5.016361589597106985e-01,6.346332107466125849e-06
1.655518394648829439e-01,3.355499494745335596e+03,2.006710998989490614e-03,5.016528228178295246e-01,6.346332107466125849e-06
1.672240802675585281e-01,3.338833286160227544e+03,2.006677666572320457e-03,5.016694886135574238e-01,6.346332107466125849e-06
1.688963210702341122e-01,3.322165970149078021e+03,2.006644331940297867e-03,5.016861563472816421e-01,6.346332107466125849e-06
1.705685618729096964e-01,3.305497546545574096e+03,2.006610995093091512e-03,5.017028260193885369e-01,6.346332107466125849e-06
1.722408026755852806e-01,3.288828015183379193e+03,2.006577656030367023e-03,5.017194976302661313e-01,6.346332107466125849e-06
1.739130434782608647e-01,3.272157375896133090e+03,2.006544314751792200e-03,5.017361711803015600e-01,6.346332107466125849e-06
1.755852842809364489e-01,3.255485628517449186e+03,2.006510971257034846e-03,5.017528466698818468e-01,6.346332107466125849e-06
1.772575250836120331e-01,3.238812772880918601e+03,2.006477625545761891e-03,5.017695240993945704e-01,6.346332107466125849e-06
1.789297658862876172e-01,3.222138808820109716e+03,2.006444277617640271e-03,5.017862034692274209e-01,6.346332107466125849e-06
1.806020066889632014e-01,3.205463736168563628e+03,2.006410927472336916e-03,5.018028847797681991e-01,6.346332107466125849e-06
1.822742474916387856e-01,3.188787554759799605e+03,2.006377575109519629e-03,5.018195680314042617e-01,6.346332107466125849e-06
1.839464882943143698e-01,3.172110264427312359e+03,2.006344220528854475e-03,5.018362532245238539e-01,6.346332107466125849e-06
1.856187290969899539e-01,3.155431865004572501e+03,2.006310863730009254e-03,5.018529403595146654e-01,6.346332107466125849e-06
1.872909698996655381e-01,3.138752356325026540e+03,2.006277504712650032e-03,5.018696294367649413e-01,6.346332107466125849e-06
1.889632107023411223e-01,3.122071738222096883e+03,2.006244143476444176e-03,5.018863204566627045e-01,6.346332107466125849e-06
1.906354515050167064e-01,3.105390010529182291e+03,2.006210780021058186e-03,5.019030134195963111e-01,6.346332107466125849e-06
1.923076923076922906e-01,3.088707173079656513e+03,2.006177414346159427e-03,5.019197083259538950e-01,6.346332107466125849e-06
1.939799331103679025e-01,3.072023225706870107e+03,2.006144046451413965e-03,5.019364051761240342e-01,6.346332107466125849e-06
1.956521739130434867e-01,3.055338168244149074e+03,2.006110676336488301e-03,5.019531039704953068e-01,6.346332107466125849e-06
1.973244147157190709e-01,3.038652000524795312e+03,2.006077304001049801e-03,5.019698047094560689e-01,6.346332107466125849e-06
1.989966555183946550e-01,3.021964722382087530e+03,2.006043929444764531e-03,5.019865073933952315e-01,6.346332107466125849e-06
2.006688963210702392e-01,3.005276333649278968e+03,2.006010552667298556e-03,5.020032120227018169e-01,6.346332107466125849e-06
2.023411371237458234e-01,2.988586834159599221e+03,2.005977173668319243e-03,5.020199185977642919e-01,6.346332107466125849e-06
2.040133779264214076e-01,2.971896223746254691e+03,2.005943792447492224e-03,5.020366271189720120e-01,6.346332107466125849e-06
2.056856187290969917e-01,2.955204502242425860e+03,2.005910409004484866e-03,5.020533375867135550e-01,6.346332107466125849e-06
2.073578595317725759e-01,2.938511669481270928e+03,2.005877023338962801e-03,5.020700500013786094e-01,6.346332107466125849e-06
2.090301003344481601e-01,2.921817725295923083e+03,2.005843635450591661e-03,5.020867643633565303e-01,6.346332107466125849e-06
2.107023411371237442e-01,2.905122669519491410e+03,2.005810245339039247e-03,5.021034806730362288e-01,6.346332107466125849e-06
2.123745819397993284e-01,2.888426501985060440e+03,2.005776853003970323e-03,5.021201989308075042e-01,6.346332107466125849e-06
2.140468227424749126e-01,2.871729222525691966e+03,2.005743458445051388e-03,5.021369191370600449e-01,6.346332107466125849e-06
2.157190635451504968e-01,2.855030830974422315e+03,2.005710061661948942e-03,5.021536412921830950e-01,6.346332107466125849e-06
2.173913043478260809e-01,2.838331327164264167e+03,2.005676662654328618e-03,5.021703653965667868e-01,6.346332107466125849e-06
2.190635451505016651e-01,2.821630710928206554e+03,2.005643261421856480e-03,5.021870914506009198e-01,6.346332107466125849e-06
2.207357859531772493e-01,2.804928982099213499e+03,2.005609857964198595e-03,5.022038194546751821e-01,6.346332107466125849e-06
2.224080267558528334e-01,2.788226140510225832e+03,2.005576452281020595e-03,5.022205494091798172e-01,6.346332107466125849e-06
2.240802675585284176e-01,2.771522185994158463e+03,2.005543044371988111e-03,5.022372813145051795e-01,6.346332107466125849e-06
2.257525083612040018e-01,2.754817118383903562e+03,2.005509634236768077e-03,5.022540151710409573e-01,6.346332107466125849e-06
2.274247491638795859e-01,2.738110937512329656e+03,2.005476221875024823e-03,5.022707509791781710e-01,6.346332107466125849e-06
2.290969899665551701e-01,2.721403643212280258e+03,2.005442807286424850e-03,5.022874887393067311e-01,6.346332107466125849e-06
2.307692307692307543e-01,2.704695235316574326e+03,2.005409390470632922e-03,5.023042284518176581e-01,6.346332107466125849e-06
2.324414715719063385e-01,2.687985713658007626e+03,2.005375971427315971e-03,5.023209701171009733e-01,6.346332107466125849e-06
2.341137123745819226e-01,2.671275078069350911e+03,2.005342550156138763e-03,5.023377137355475863e-01,6.346332107466125849e-06
2.357859531772575346e-01,2.654563328383350836e+03,2.005309126656766930e-03,5.023544593075485176e-01,6.346332107466125849e-06
2.374581939799331187e-01,2.637850464432731314e+03,2.005275700928865236e-03,5.023712068334948988e-01,6.346332107466125849e-06
2.391304347826087029e-01,2.621136486050189887e+03,2.005242272972100614e-03,5.023879563137768622e-01,6.346332107466125849e-06
2.408026755852842871e-01,2.604421393068401358e+03,2.005208842786136963e-03,5.024047077487863167e-01,6.346332107466125849e-06
2.424749163879598712e-01,2.587705185320015971e+03,2.005175410370639913e-03,5.024214611389142826e-01,6.346332107466125849e-06
2.441471571906354554e-01,2.570987862637659418e+03,2.005141975725275531e-03,5.024382164845517806e-01,6.346332107466125849e-06
2.458193979933110396e-01,2.554269424853934197e+03,2.005108538849707713e-03,5.024549737860907195e-01,6.346332107466125849e-06
2.474916387959866237e-01,2.537549871801417339e+03,2.005075099743602960e-03,5.024717330439220087e-01,6.346332107466125849e-06
2.491638795986622079e-01,2.520829203312662230e+03,2.005041658406625602e-03,5.024884942584374459e-01,6.346332107466125849e-06
2.508361204013377921e-01,2.504107419220198608e+03,2.005008214838440404e-03,5.025052574300289399e-01,6.346332107466125849e-06
2.525083612040133763e-01,2.487384519356530745e+03,2.004974769038712998e-03,5.025220225590880663e-01,6.346332107466125849e-06
2.541806020066889604e-01,2.470660503554140632e+03,2.004941321007108149e-03,5.025387896460066228e-01,6.346332107466125849e-06
2.558528428093645446e-01,2.453935371645483428e+03,2.004907870743291055e-03,5.025555586911766293e-01,6.346332107466125849e-06
2.575250836120401288e-01,2.437209123462992011e+03,2.004874418246926047e-03,5.025723296949903274e-01,6.346332107466125849e-06
2.591973244147157129e-01,2.420481758839074246e+03,2.004840963517678324e-03,5.025891026578395149e-01,6.346332107466125849e-06
2.608695652173912971e-01,2.403753277606114352e+03,2.004807506555212650e-03,5.026058775801167666e-01,6.346332107466125849e-06
2.625418060200668813e-01,2.387023679596472448e+03,2.004774047359192922e-03,5.026226544622146575e-01,6.346332107466125849e-06
2.642140468227424654e-01,2.370292964642482730e+03,2.004740585929285206e-03,5.026394333045248741e-01,6.346332107466125849e-06
2.658862876254180496e-01,2.353561132576457112e+03,2.004707122265152967e-03,5.026562141074406576e-01,6.346332107466125849e-06
2.675585284280936338e-01,2.336828183230682498e+03,2.004673656366461401e-03,5.026729968713544716e-01,6.346332107466125849e-06
2.692307692307692180e-01,2.320094116437421235e+03,2.004640188232874841e-03,5.026897815966588912e-01,6.346332107466125849e-06
2.709030100334448021e-01,2.303358932028912022e+03,2.004606717864058051e-03,5.027065682837466021e-01,6.346332107466125849e-06
2.725752508361203863e-01,2.286622629837369004e+03,2.004573245259674927e-03,5.027233569330110674e-01,6.346332107466125849e-06
2.742474916387959705e-01,2.269885209694982223e+03,2.004539770419389803e-03,5.027401475448450840e-01,6.346332107466125849e-06
2.759197324414715546e-01,2.253146671433916708e+03,2.004506293342867874e-03,5.027569401196414489e-01,6.346332107466125849e-06
2.775919732441471388e-01,2.236407014886314755e+03,2.004472814029772607e-03,5.027737346577939581e-01,6.346332107466125849e-06
2.792642140468227230e-01,2.219666239884292736e+03,2.004439332479768764e-03,5.027905311596952975e-01,6.346332107466125849e-06
2.809364548494983072e-01,2.202924346259943832e+03,2.004405848692520243e-03,5.028073296257392633e-01,6.346332107466125849e-06
2.826086956521738913e-01,2.186181333845336212e+03,2.004372362667690508e-03,5.028241300563196514e-01,6.346332107466125849e-06
2.842809364548494755e-01,2.169437202472513945e+03,2.004338874404945191e-03,5.028409324518293699e-01,6.346332107466125849e-06
2.859531772575250597e-01,2.152691951973497908e+03,2.004305383903946889e-03,5.028577368126627700e-01,6.346332107466125849e-06
2.876254180602006438e-01,2.135945582180283509e+03,2.004271891164360799e-03,5.028745431392129817e-01,6.346332107466125849e-06
2.892976588628762280e-01,2.119198092924841603e+03,2.004238396185849952e-03,5.028913514318744671e-01,6.346332107466125849e-06
2.909698996655518122e-01,2.102449484039119852e+03,2.004204898968078245e-03,5.029081616910413555e-01,6.346332107466125849e-06
2.926421404682273963e-01,2.085699755355040452e+03,2.004171399510710442e-03,5.029249739171069988e-01,6.346332107466125849e-06
2.943143812709029805e-01,2.068948906704502406e+03,2.004137897813409140e-03,5.029417881104661925e-01,6.346332107466125849e-06
2.959866220735785647e-01,2.052196937919379707e+03,2.004104393875839104e-03,5.029586042715129546e-01,6.346332107466125849e-06
2.976588628762541489e-01,2.035443848831522246e+03,2.004070887697662930e-03,5.029754224006420804e-01,6.346332107466125849e-06
2.993311036789297330e-01,2.018689639272755585e+03,2.004037379278545382e-03,5.029922424982474771e-01,6.346332107466125849e-06
3.010033444816053727e-01,2.001934309074880048e+03,2.004003868618149924e-03,5.030090645647238290e-01,6.346332107466125849e-06
3.026755852842809569e-01,1.985177858069674130e+03,2.003970355716139587e-03,5.030258886004659313e-01,6.346332107466125849e-06
3.043478260869565410e-01,1.968420286088889497e+03,2.003936840572177833e-03,5.030427146058689125e-01,6.346332107466125849e-06
3.060200668896321252e-01,1.951661592964254623e+03,2.003903323185928561e-03,5.030595425813271238e-01,6.346332107466125849e-06
3.076923076923077094e-01,1.934901778527473653e+03,2.003869803557055233e-03,5.030763725272355824e-01,6.346332107466125849e-06
3.093645484949832936e-01,1.918140842610225263e+03,2.003836281685220880e-03,5.030932044439894169e-01,6.346332107466125849e-06
3.110367892976588777e-01,1.901378785044165397e+03,2.003802757570088532e-03,5.031100383319841995e-01,6.346332107466125849e-06
3.127090301003344619e-01,1.884615605660925439e+03,2.003769231211321653e-03,5.031268741916147258e-01,6.346332107466125849e-06
3.143812709030100461e-01,1.867851304292111308e+03,2.003735702608584138e-03,5.031437120232763460e-01,6.346332107466125849e-06
3.160535117056856302e-01,1.851085880769304822e+03,2.003702171761538586e-03,5.031605518273646327e-01,6.346332107466125849e-06
3.177257525083612144e-01,1.834319334924064378e+03,2.003668638669848460e-03,5.031773936042749362e-01,6.346332107466125849e-06
3.193979933110367986e-01,1.817551666587922909e+03,2.003635103333175922e-03,5.031942373544032732e-01,6.346332107466125849e-06
3.210702341137123828e-01,1.800782875592390383e+03,2.003601565751184869e-03,5.032110830781453270e-01,6.346332107466125849e-06
3.227424749163879669e-01,1.784012961768951072e+03,2.003568025923537898e-03,5.032279307758966702e-01,6.346332107466125849e-06
3.244147157190635511e-01,1.767241924949064924e+03,2.003534483849898039e-03,5.032447804480533193e-01,6.346332107466125849e-06
3.260869565217391353e-01,1.750469764964168235e+03,2.003500939529928321e-03,5.032616320950114019e-01,6.346332107466125849e-06
3.277591973244147194e-01,1.733696481645672975e+03,2.003467392963291342e-03,5.032784857171669346e-01,6.346332107466125849e-06
3.294314381270903036e-01,1.716922074824965875e+03,2.003433844149650131e-03,5.032953413149161559e-01,6.346332107466125849e-06
3.311036789297658878e-01,1.700146544333410020e+03,2.003400293088666850e-03,5.033121988886557485e-01,6.346332107466125849e-06
3.327759197324414719e-01,1.683369890002344164e+03,2.003366739780004530e-03,5.033290584387816180e-01,6.346332107466125849e-06
3.344481605351170561e-01,1.666592111663081596e+03,2.003333184223326201e-03,5.033459199656905581e-01,6.346332107466125849e-06
3.361204013377926403e-01,1.649813209146912641e+03,2.003299626418294024e-03,5.033627834697791403e-01,6.346332107466125849e-06
3.377926421404682245e-01,1.633033182285101930e+03,2.003266066364570164e-03,5.033796489514440475e-01,6.346332107466125849e-06
3.394648829431438086e-01,1.616252030908890902e+03,2.003232504061817649e-03,5.033965164110822954e-01,6.346332107466125849e-06
3.411371237458193928e-01,1.599469754849495530e+03,2.003198939509699076e-03,5.034133858490904556e-01,6.346332107466125849e-06
3.428093645484949770e-01,1.582686353938108141e+03,2.003165372707876174e-03,5.034302572658657660e-01,6.346332107466125849e-06
3.444816053511705611e-01,1.565901828005896505e+03,2.003131803656011973e-03,5.034471306618051312e-01,6.346332107466125849e-06
3.461538461538461453e-01,1.549116176884003607e+03,2.003098232353767768e-03,5.034640060373062331e-01,6.346332107466125849e-06
3.478260869565217295e-01,1.532329400403548334e+03,2.003064658800807023e-03,5.034808833927658656e-01,6.346332107466125849e-06
3.494983277591973136e-01,1.515541498395624785e+03,2.003031082996791466e-03,5.034977627285814883e-01,6.346332107466125849e-06
3.511705685618728978e-01,1.498752470691302960e+03,2.002997504941382827e-03,5.035146440451508942e-01,6.346332107466125849e-06
3.528428093645484820e-01,1.481962317121627848e+03,2.002963924634243269e-03,5.035315273428715432e-01,6.346332107466125849e-06
3.545150501672240662e-01,1.465171037517621471e+03,2.002930342075034953e-03,5.035484126221412282e-01,6.346332107466125849e-06
3.561872909698996503e-01,1.448378631710280160e+03,2.002896757263420476e-03,5.035652998833571869e-01,6.346332107466125849e-06
3.578595317725752345e-01,1.431585099530575462e+03,2.002863170199061134e-03,5.035821891269179895e-01,6.346332107466125849e-06
3.595317725752508187e-01,1.414790440809455959e+03,2.002829580881619088e-03,5.035990803532213178e-01,6.346332107466125849e-06
3.612040133779264028e-01,1.397994655377844310e+03,2.002795989310756069e-03,5.036159735626650757e-01,6.346332107466125849e-06
3.628762541806019870e-01,1.381197743066639077e+03,2.002762395486133370e-03,5.036328687556481665e-01,6.346332107466125849e-06
3.645484949832775712e-01,1.364399703706714945e+03,2.002728799407413589e-03,5.036497659325680498e-01,6.346332107466125849e-06
3.662207357859531554e-01,1.347600537128921360e+03,2.002695201074258021e-03,5.036666650938235179e-01,6.346332107466125849e-06
3.678929765886287395e-01,1.330800243164084122e+03,2.002661600486327961e-03,5.036835662398131408e-01,6.346332107466125849e-06
3.695652173913043237e-01,1.313998821643004476e+03,2.002627997643286004e-03,5.037004693709351555e-01,6.346332107466125849e-06
3.712374581939799079e-01,1.297196272396458653e+03,2.002594392544793014e-03,5.037173744875882431e-01,6.346332107466125849e-06
3.729096989966554920e-01,1.280392595255198103e+03,2.002560785190510284e-03,5.037342815901716397e-01,6.346332107466125849e-06
3.745819397993310762e-01,1.263587790049950854e+03,2.002527175580099978e-03,5.037511906790835825e-01,6.346332107466125849e-06
3.762541806020066604e-01,1.246781856611419244e+03,2.002493563713222523e-03,5.037681017547239737e-01,6.346332107466125849e-06
3.779264214046822445e-01,1.229974794770282642e+03,2.002459949589540950e-03,5.037850148174903842e-01,6.346332107466125849e-06
3.795986622073578287e-01,1.213166604357194274e+03,2.002426333208714385e-03,5.038019298677836044e-01,6.346332107466125849e-06
3.812709030100334129e-01,1.196357285202784169e+03,2.002392714570405425e-03,5.038188469060020935e-01,6.346332107466125849e-06
3.829431438127089971e-01,1.179546837137656894e+03,2.002359093674275364e-03,5.038357659325449767e-01,6.346332107466125849e-06
3.846153846153845812e-01,1.162735259992393594e+03,2.002325470519984631e-03,5.038526869478122672e-01,6.346332107466125849e-06
3.862876254180602209e-01,1.145922553597549268e+03,2.002291845107194955e-03,5.038696099522033123e-01,6.346332107466125849e-06
