x_m,y_m,temperature_K,conductivity_W_mK,velocity_m_s,fluid_mask
1.687500000000000111e-02,3.750000000000000078e-04,3.331198322491786712e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.812499999999999875e-02,3.750000000000000078e-04,3.331206164479326617e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
1.937499999999999986e-02,3.750000000000000078e-04,3.331213310962290848e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.062500000000000097e-02,3.750000000000000078e-04,3.331219866773426475e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.187500000000000208e-02,3.750000000000000078e-04,3.331225916100983113e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.312499999999999972e-02,3.750000000000000078e-04,3.331231527540555817e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.437500000000000083e-02,3.750000000000000078e-04,3.331236757693077379e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.562500000000000194e-02,3.750000000000000078e-04,3.331241653780363094e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.687499999999999958e-02,3.750000000000000078e-04,3.331246255581312425e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.812500000000000069e-02,3.750000000000000078e-04,3.331250596889083795e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
2.937500000000000180e-02,3.750000000000000078e-04,3.331254706624204687e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.062499999999999944e-02,3.750000000000000078e-04,3.331258609696831172e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.187500000000000056e-02,3.750000000000000078e-04,3.331262327683358535e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.312500000000000167e-02,3.750000000000000078e-04,3.331265879363810427e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.437500000000000278e-02,3.750000000000000078e-04,3.331269281153604993e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.562500000000000389e-02,3.750000000000000078e-04,3.331272547454114488e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.687499999999999806e-02,3.750000000000000078e-04,3.331275690940219647e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.812499999999999917e-02,3.750000000000000078e-04,3.331278722798386980e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
3.937500000000000028e-02,3.750000000000000078e-04,3.331281652925476919e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.062500000000000139e-02,3.750000000000000078e-04,3.331284490096153377e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.187500000000000250e-02,3.750000000000000078e-04,3.331287242104780262e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.312500000000000361e-02,3.750000000000000078e-04,3.331289915886593462e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.437499999999999778e-02,3.750000000000000078e-04,3.331292517621737375e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.562499999999999889e-02,3.750000000000000078e-04,3.331295052825039988e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.687500000000000000e-02,3.750000000000000078e-04,3.331297526423937825e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.812500000000000111e-02,3.750000000000000078e-04,3.331299942826272513e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
4.937500000000000222e-02,3.750000000000000078e-04,3.331302305979568246e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.062500000000000333e-02,3.750000000000000078e-04,3.331304619422996325e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.187500000000000444e-02,3.750000000000000078e-04,3.331306886333073294e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.312499999999999861e-02,3.750000000000000078e-04,3.331309109563899256e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.437499999999999972e-02,3.750000000000000078e-04,3.331311291682704336e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.562500000000000083e-02,3.750000000000000078e-04,3.331313435001271728e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.687500000000000194e-02,3.750000000000000078e-04,3.331315541603781298e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.812500000000000305e-02,3.750000000000000078e-04,3.331317613371479638e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
5.937500000000000416e-02,3.750000000000000078e-04,3.331319652004621048e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.062499999999999833e-02,3.750000000000000078e-04,3.331321659041921066e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.187499999999999944e-02,3.750000000000000078e-04,3.331323635877869833e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.312500000000000056e-02,3.750000000000000078e-04,3.331325583778150872e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
6.437500000000000167e-02,3.750000000000000078e-04,3.331327503893339212e+02,2.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00
