case,n,h,pressure_cells,velocity_unknowns,status,time,steps,dt_cap,mean_dt,change_rate,max_divergence,kinetic_energy,nusselt_hot,nusselt_cold,runtime_seconds,kinetic_energy_change_percent,nusselt_change_percent,velocity_sampled_l2_change_percent,temperature_rms_change_percent_of_deltaT
tier_9_natural_convection,16,0.0625,256,544,steady_tolerance_reached,23.144894862456105,18212,0.001270859590514633,0.001270859590514831,9.670136427329505e-07,4.440892098500626e-16,0.008816350991245265,2.3284651952118782,2.3284651952118818,5.34171027299999,,,,
tier_9_natural_convection,32,0.03125,1024,2112,steady_tolerance_reached,24.644509179264965,19392,0.001270859590514633,0.0012708595905149011,9.686589811009226e-07,2.581268532253489e-15,0.008912993778266091,2.265555422985181,2.26555542298518,9.544783092999978,1.0842909736623514,2.7767924628303664,4.510299216888837,0.5048892500333299
tier_9_natural_convection,48,0.020833333333333332,2304,4704,steady_tolerance_reached,26.078038797366993,20520,0.001270859590514633,0.0012708595905149608,9.777760898100383e-07,7.181755190543981e-15,0.008976705763055117,2.253708712373532,2.2537087123735318,16.660646570000154,0.7097479461924796,0.5256540273641802,1.158342342496823,0.19841001521268362
