case,n,h,pressure_cells,velocity_unknowns,status,time,steps,dt_cap,mean_dt,change_rate,max_divergence,kinetic_energy,nusselt_hot,nusselt_cold,runtime_seconds,kinetic_energy_change_percent,nusselt_change_percent,velocity_sampled_l2_change_percent,temperature_rms_change_percent_of_deltaT
tier_8_heated_lid,16,0.0625,256,544,steady_tolerance_reached,44.52122940430939,39580,0.0011248415716096326,0.0011248415716096358,9.92639155285947e-07,8.881784197001252e-16,0.03828684121674977,2.9452562802461153,2.9453018417368595,11.638134156999968,,,,
tier_8_heated_lid,32,0.03125,1024,2112,steady_tolerance_reached,45.515589353612306,40464,0.0011248415716096326,0.0011248415716096358,9.927360297193046e-07,4.579669976578771e-15,0.04303150080161942,2.919365081426518,2.9194098236481216,22.613874786999986,11.026014655503456,0.886877731884971,7.00528955961761,0.8618519725865215
tier_8_heated_lid,48,0.020833333333333332,2304,4704,steady_tolerance_reached,45.81142268694564,40727,0.0011248415716096326,0.0011248415716096358,9.928933087916996e-07,1.8110513089197866e-14,0.04458078319373554,2.915516726429683,2.915561152506933,31.514301766000017,3.4752247069850206,0.13199564118254178,2.4595532636656907,0.30319394465506394
