x_m,y_m,velocity_m_s,fluid_mask
5.729166666666667129e-03,7.291666666666666999e-04,9.843965514721750125e-04,1.000000000000000000e+00
5.937500000000000069e-03,7.291666666666666999e-04,9.922575540610061376e-04,1.000000000000000000e+00
6.145833333333333877e-03,7.291666666666666999e-04,1.000809934001230380e-03,1.000000000000000000e+00
6.354166666666666817e-03,7.291666666666666999e-04,1.009301502283824117e-03,1.000000000000000000e+00
6.562500000000000625e-03,7.291666666666666999e-04,1.016901866200407151e-03,1.000000000000000000e+00
6.770833333333333565e-03,7.291666666666666999e-04,1.022722800540085391e-03,1.000000000000000000e+00
6.979166666666667372e-03,7.291666666666666999e-04,1.025834596649481765e-03,1.000000000000000000e+00
7.187500000000000312e-03,7.291666666666666999e-04,1.025277599175695173e-03,1.000000000000000000e+00
7.395833333333334120e-03,7.291666666666666999e-04,1.020068022442815027e-03,1.000000000000000000e+00
7.604166666666667060e-03,7.291666666666666999e-04,1.009197085305120478e-03,1.000000000000000000e+00
7.812500000000000000e-03,7.291666666666666999e-04,9.916224452424784661e-04,1.000000000000000000e+00
8.020833333333334675e-03,7.291666666666666999e-04,9.662507073254741116e-04,1.000000000000000000e+00
8.229166666666667615e-03,7.291666666666666999e-04,9.319092753302452275e-04,1.000000000000000000e+00
8.437500000000000555e-03,7.291666666666666999e-04,8.873048393212063954e-04,1.000000000000000000e+00
8.645833333333333495e-03,7.291666666666666999e-04,8.309641749199507110e-04,1.000000000000000000e+00
8.854166666666666435e-03,7.291666666666666999e-04,7.611504755790031961e-04,1.000000000000000000e+00
9.062500000000001110e-03,7.291666666666666999e-04,6.757451158296612402e-04,1.000000000000000000e+00
9.270833333333334050e-03,7.291666666666666999e-04,5.720813096948958133e-04,1.000000000000000000e+00
9.479166666666666990e-03,7.291666666666666999e-04,4.467161146712414661e-04,1.000000000000000000e+00
9.687499999999999931e-03,7.291666666666666999e-04,2.951420702766971958e-04,1.000000000000000000e+00
9.895833333333334605e-03,7.291666666666666999e-04,1.114988365986275545e-04,1.000000000000000000e+00
1.041666666666666734e-04,9.375000000000000737e-04,1.278428309029762519e-04,1.000000000000000000e+00
3.125000000000000065e-04,9.375000000000000737e-04,3.432287659975178577e-04,1.000000000000000000e+00
5.208333333333333261e-04,9.375000000000000737e-04,5.241686561247182368e-04,1.000000000000000000e+00
7.291666666666666999e-04,9.375000000000000737e-04,6.757451158296617823e-04,1.000000000000000000e+00
9.375000000000000737e-04,9.375000000000000737e-04,8.021772441422506334e-04,1.000000000000000000e+00
1.145833333333333339e-03,9.375000000000000737e-04,9.069079835659504558e-04,1.000000000000000000e+00
