x_m,y_m,pressure_Pa,permeability_m2,velocity_x_m_s,velocity_y_m_s
7.083333333333333148e-02,6.250000000000000130e-04,2.916666666666118957e+01,1.000000000000000036e-10,9.999999999998523254e-05,4.263256414560600260e-19
7.250000000000000888e-02,6.250000000000000130e-04,2.749999999999478106e+01,1.000000000000000036e-10,9.999999999998405347e-05,1.421085471520200007e-19
7.416666666666667240e-02,6.250000000000000130e-04,2.583333333332838677e+01,1.000000000000000036e-10,9.999999999998341650e-05,1.421085471520200007e-19
7.583333333333333592e-02,6.250000000000000130e-04,2.416666666666199959e+01,1.000000000000000036e-10,9.999999999998288795e-05,1.421085471520200007e-19
7.749999999999999944e-02,6.250000000000000130e-04,2.249999999999562306e+01,1.000000000000000036e-10,9.999999999998245427e-05,2.842170943040400013e-19
7.916666666666667684e-02,6.250000000000000130e-04,2.083333333332925008e+01,1.000000000000000036e-10,9.999999999998225098e-05,2.842170943040400013e-19
8.083333333333334036e-02,6.250000000000000130e-04,1.916666666666288066e+01,1.000000000000000036e-10,9.999999999998181730e-05,0.000000000000000000e+00
8.250000000000000389e-02,6.250000000000000130e-04,1.749999999999652189e+01,1.000000000000000036e-10,9.999999999998128875e-05,0.000000000000000000e+00
8.416666666666666741e-02,6.250000000000000130e-04,1.583333333333017023e+01,1.000000000000000036e-10,9.999999999998107191e-05,1.421085471520200007e-19
8.583333333333334481e-02,6.250000000000000130e-04,1.416666666666381857e+01,1.000000000000000036e-10,9.999999999998101770e-05,2.842170943040400013e-19
8.750000000000000833e-02,6.250000000000000130e-04,1.249999999999746869e+01,1.000000000000000036e-10,9.999999999998065178e-05,1.421085471520200007e-19
8.916666666666667185e-02,6.250000000000000130e-04,1.083333333333112947e+01,1.000000000000000036e-10,9.999999999998012323e-05,7.105427357601000033e-20
9.083333333333333537e-02,6.250000000000000130e-04,9.166666666664797347e+00,1.000000000000000036e-10,9.999999999997982508e-05,7.105427357601000033e-20
9.250000000000001277e-02,6.250000000000000130e-04,7.499999999998467892e+00,1.000000000000000036e-10,9.999999999997977087e-05,3.552713678800500016e-20
9.416666666666667629e-02,6.250000000000000130e-04,5.833333333332137549e+00,1.000000000000000036e-10,9.999999999997966245e-05,3.552713678800500016e-20
9.583333333333333981e-02,6.250000000000000130e-04,4.166666666665811647e+00,1.000000000000000036e-10,9.999999999997951337e-05,3.552713678800500016e-20
9.750000000000000333e-02,6.250000000000000130e-04,2.499999999999486189e+00,1.000000000000000036e-10,9.999999999997945916e-05,0.000000000000000000e+00
9.916666666666666685e-02,6.250000000000000130e-04,8.333333333331620629e-01,1.000000000000000036e-10,9.999999999997941850e-05,4.440892098500625020e-21
8.333333333333333868e-04,1.874999999999999931e-03,9.916666666666640140e+01,1.000000000000000036e-10,1.000000000000318126e-04,1.136868377216160005e-18
2.500000000000000052e-03,1.874999999999999931e-03,9.749999999999920419e+01,1.000000000000000036e-10,1.000000000000318126e-04,1.136868377216160005e-18
4.166666666666666609e-03,1.874999999999999931e-03,9.583333333333200699e+01,1.000000000000000036e-10,1.000000000000313789e-04,2.273736754432320010e-18
5.833333333333333599e-03,1.874999999999999931e-03,9.416666666666482399e+01,1.000000000000000036e-10,1.000000000000296713e-04,2.273736754432320010e-18
7.500000000000000590e-03,1.874999999999999931e-03,9.249999999999768363e+01,1.000000000000000036e-10,1.000000000000279637e-04,1.705302565824239912e-18
9.166666666666666713e-03,1.874999999999999931e-03,9.083333333333055748e+01,1.000000000000000036e-10,1.000000000000266897e-04,-5.684341886080800026e-19
1.083333333333333370e-02,1.874999999999999931e-03,8.916666666666345975e+01,1.000000000000000036e-10,1.000000000000254158e-04,1.136868377216160005e-18
1.250000000000000069e-02,1.874999999999999931e-03,8.749999999999637623e+01,1.000000000000000036e-10,1.000000000000237082e-04,0.000000000000000000e+00
1.416666666666666768e-02,1.874999999999999931e-03,8.583333333332933535e+01,1.000000000000000036e-10,1.000000000000228544e-04,5.684341886080800026e-19
1.583333333333333467e-02,1.874999999999999931e-03,8.416666666666228025e+01,1.000000000000000036e-10,1.000000000000237082e-04,1.136868377216160005e-18
1.750000000000000167e-02,1.874999999999999931e-03,8.249999999999521094e+01,1.000000000000000036e-10,1.000000000000228679e-04,1.705302565824239912e-18
1.916666666666666866e-02,1.874999999999999931e-03,8.083333333332818427e+01,1.000000000000000036e-10,1.000000000000207266e-04,1.705302565824239912e-18
2.083333333333333565e-02,1.874999999999999931e-03,7.916666666666118601e+01,1.000000000000000036e-10,1.000000000000185853e-04,5.684341886080800026e-19
2.250000000000000264e-02,1.874999999999999931e-03,7.749999999999423039e+01,1.000000000000000036e-10,1.000000000000185853e-04,1.136868377216160005e-18
2.416666666666666963e-02,1.874999999999999931e-03,7.583333333332723214e+01,1.000000000000000036e-10,1.000000000000185853e-04,2.273736754432320010e-18
2.583333333333333662e-02,1.874999999999999931e-03,7.416666666666027652e+01,1.000000000000000036e-10,1.000000000000168777e-04,5.684341886080800026e-19
2.750000000000000014e-02,1.874999999999999931e-03,7.249999999999333511e+01,1.000000000000000036e-10,1.000000000000160374e-04,1.136868377216160005e-18
2.916666666666666713e-02,1.874999999999999931e-03,7.083333333332640791e+01,1.000000000000000036e-10,1.000000000000139097e-04,5.684341886080800026e-19
3.083333333333333412e-02,1.874999999999999931e-03,6.916666666665953755e+01,1.000000000000000036e-10,1.000000000000122021e-04,5.684341886080800026e-19
3.250000000000000111e-02,1.874999999999999931e-03,6.749999999999266720e+01,1.000000000000000036e-10,1.000000000000100743e-04,-0.000000000000000000e+00
3.416666666666667157e-02,1.874999999999999931e-03,6.583333333332586790e+01,1.000000000000000036e-10,1.000000000000066591e-04,0.000000000000000000e+00
3.583333333333333509e-02,1.874999999999999931e-03,6.416666666665911123e+01,1.000000000000000036e-10,1.000000000000045178e-04,5.684341886080800026e-19
3.750000000000000555e-02,1.874999999999999931e-03,6.249999999999238298e+01,1.000000000000000036e-10,1.000000000000025933e-04,0.000000000000000000e+00
3.916666666666666907e-02,1.874999999999999931e-03,6.083333333332569026e+01,1.000000000000000036e-10,1.000000000000019699e-04,0.000000000000000000e+00
4.083333333333333259e-02,1.874999999999999931e-03,5.916666666665898333e+01,1.000000000000000036e-10,1.000000000000015362e-04,2.842170943040400013e-19
4.250000000000000305e-02,1.874999999999999931e-03,5.749999999999230482e+01,1.000000000000000036e-10,1.000000000000002623e-04,5.684341886080800989e-19
4.416666666666666657e-02,1.874999999999999931e-03,5.583333333332564052e+01,1.000000000000000036e-10,9.999999999999920519e-05,1.136868377216160005e-18
4.583333333333333703e-02,1.874999999999999931e-03,5.416666666665899754e+01,1.000000000000000036e-10,9.999999999999790415e-05,5.684341886080800026e-19
4.750000000000000056e-02,1.874999999999999931e-03,5.249999999999237588e+01,1.000000000000000036e-10,9.999999999999726718e-05,5.684341886080800026e-19
4.916666666666667102e-02,1.874999999999999931e-03,5.083333333332575421e+01,1.000000000000000036e-10,9.999999999999663021e-05,5.684341886080800026e-19
5.083333333333333454e-02,1.874999999999999931e-03,4.916666666665915386e+01,1.000000000000000036e-10,9.999999999999557312e-05,1.705302565824239912e-18
5.250000000000000500e-02,1.874999999999999931e-03,4.749999999999256772e+01,1.000000000000000036e-10,9.999999999999471931e-05,1.421085471520200055e-18
5.416666666666666852e-02,1.874999999999999931e-03,4.583333333332599580e+01,1.000000000000000036e-10,9.999999999999322853e-05,1.136868377216160005e-18
5.583333333333333898e-02,1.874999999999999931e-03,4.416666666665945939e+01,1.000000000000000036e-10,9.999999999999237472e-05,8.526512829121199558e-19
5.750000000000000250e-02,1.874999999999999931e-03,4.249999999999291589e+01,1.000000000000000036e-10,9.999999999999172420e-05,8.526512829121200521e-19
5.916666666666667296e-02,1.874999999999999931e-03,4.083333333332640080e+01,1.000000000000000036e-10,9.999999999999045026e-05,1.136868377216160005e-18
6.083333333333333648e-02,1.874999999999999931e-03,3.916666666665989993e+01,1.000000000000000036e-10,9.999999999998959645e-05,1.136868377216160005e-18
6.250000000000000000e-02,1.874999999999999931e-03,3.749999999999341327e+01,1.000000000000000036e-10,9.999999999998852580e-05,8.526512829121199558e-19
6.416666666666667740e-02,1.874999999999999931e-03,3.583333333332694792e+01,1.000000000000000036e-10,9.999999999998768554e-05,1.136868377216160005e-18
6.583333333333334092e-02,1.874999999999999931e-03,3.416666666666048968e+01,1.000000000000000036e-10,9.999999999998703502e-05,1.989519660128279961e-18
6.750000000000000444e-02,1.874999999999999931e-03,3.249999999999404565e+01,1.000000000000000036e-10,9.999999999998650648e-05,2.273736754432320010e-18
6.916666666666666796e-02,1.874999999999999931e-03,3.083333333332760517e+01,1.000000000000000036e-10,9.999999999998597793e-05,1.421085471520200055e-18
7.083333333333333148e-02,1.874999999999999931e-03,2.916666666666117891e+01,1.000000000000000036e-10,9.999999999998479886e-05,7.105427357601000273e-19
7.250000000000000888e-02,1.874999999999999931e-03,2.749999999999477751e+01,1.000000000000000036e-10,9.999999999998383663e-05,2.842170943040400013e-19
7.416666666666667240e-02,1.874999999999999931e-03,2.583333333332838322e+01,1.000000000000000036e-10,9.999999999998341650e-05,2.842170943040400013e-19
7.583333333333333592e-02,1.874999999999999931e-03,2.416666666666199603e+01,1.000000000000000036e-10,9.999999999998299637e-05,4.263256414560599779e-19
7.749999999999999944e-02,1.874999999999999931e-03,2.249999999999561595e+01,1.000000000000000036e-10,9.999999999998256269e-05,5.684341886080800026e-19
7.916666666666667684e-02,1.874999999999999931e-03,2.083333333332924298e+01,1.000000000000000036e-10,9.999999999998204769e-05,2.842170943040400013e-19
8.083333333333334036e-02,1.874999999999999931e-03,1.916666666666288066e+01,1.000000000000000036e-10,9.999999999998161401e-05,1.421085471520200007e-19
8.250000000000000389e-02,1.874999999999999931e-03,1.749999999999652189e+01,1.000000000000000036e-10,9.999999999998139717e-05,1.421085471520200007e-19
8.416666666666666741e-02,1.874999999999999931e-03,1.583333333333016668e+01,1.000000000000000036e-10,9.999999999998128875e-05,4.973799150320699902e-19
8.583333333333334481e-02,1.874999999999999931e-03,1.416666666666381147e+01,1.000000000000000036e-10,9.999999999998101770e-05,4.973799150320699902e-19
8.750000000000000833e-02,1.874999999999999931e-03,1.249999999999746514e+01,1.000000000000000036e-10,9.999999999998048915e-05,2.131628207280299889e-19
8.916666666666667185e-02,1.874999999999999931e-03,1.083333333333112769e+01,1.000000000000000036e-10,9.999999999998006902e-05,2.131628207280299889e-19
9.083333333333333537e-02,1.874999999999999931e-03,9.166666666664795571e+00,1.000000000000000036e-10,9.999999999997979797e-05,2.131628207280299889e-19
9.250000000000001277e-02,1.874999999999999931e-03,7.499999999998467004e+00,1.000000000000000036e-10,9.999999999997974376e-05,1.421085471520200007e-19
9.416666666666667629e-02,1.874999999999999931e-03,5.833333333332136661e+00,1.000000000000000036e-10,9.999999999997966245e-05,1.065814103640149945e-19
9.583333333333333981e-02,1.874999999999999931e-03,4.166666666665810759e+00,1.000000000000000036e-10,9.999999999997948627e-05,7.105427357601000033e-20
9.750000000000000333e-02,1.874999999999999931e-03,2.499999999999486189e+00,1.000000000000000036e-10,9.999999999997943206e-05,3.552713678800500016e-20
9.916666666666666685e-02,1.874999999999999931e-03,8.333333333331619519e-01,1.000000000000000036e-10,9.999999999997941850e-05,2.220446049250312585e-20
8.333333333333333868e-04,3.125000000000000173e-03,9.916666666666637298e+01,1.000000000000000036e-10,1.000000000000335202e-04,5.684341886080800026e-19
2.500000000000000052e-03,3.125000000000000173e-03,9.749999999999917577e+01,1.000000000000000036e-10,1.000000000000318126e-04,1.136868377216160005e-18
4.166666666666666609e-03,3.125000000000000173e-03,9.583333333333197857e+01,1.000000000000000036e-10,1.000000000000318126e-04,1.136868377216160005e-18
5.833333333333333599e-03,3.125000000000000173e-03,9.416666666666478136e+01,1.000000000000000036e-10,1.000000000000292647e-04,1.705302565824240104e-18
7.500000000000000590e-03,3.125000000000000173e-03,9.249999999999766942e+01,1.000000000000000036e-10,1.000000000000267033e-04,1.705302565824239912e-18
9.166666666666666713e-03,3.125000000000000173e-03,9.083333333333055748e+01,1.000000000000000036e-10,1.000000000000267033e-04,1.705302565824240104e-18
1.083333333333333370e-02,3.125000000000000173e-03,8.916666666666344554e+01,1.000000000000000036e-10,1.000000000000249957e-04,0.000000000000000000e+00
1.250000000000000069e-02,3.125000000000000173e-03,8.749999999999639044e+01,1.000000000000000036e-10,1.000000000000241418e-04,-5.684341886080800026e-19
1.416666666666666768e-02,3.125000000000000173e-03,8.583333333332930692e+01,1.000000000000000036e-10,1.000000000000241418e-04,5.684341886080800026e-19
1.583333333333333467e-02,3.125000000000000173e-03,8.416666666666225183e+01,1.000000000000000036e-10,1.000000000000232880e-04,5.684341886080800026e-19
1.750000000000000167e-02,3.125000000000000173e-03,8.249999999999519673e+01,1.000000000000000036e-10,1.000000000000224342e-04,5.684341886080800026e-19
1.916666666666666866e-02,3.125000000000000173e-03,8.083333333332817006e+01,1.000000000000000036e-10,1.000000000000203065e-04,5.684341886080800026e-19
2.083333333333333565e-02,3.125000000000000173e-03,7.916666666666118601e+01,1.000000000000000036e-10,1.000000000000190325e-04,-0.000000000000000000e+00
2.250000000000000264e-02,3.125000000000000173e-03,7.749999999999420197e+01,1.000000000000000036e-10,1.000000000000190325e-04,5.684341886080800026e-19
2.416666666666666963e-02,3.125000000000000173e-03,7.583333333332721793e+01,1.000000000000000036e-10,1.000000000000181787e-04,0.000000000000000000e+00
2.583333333333333662e-02,3.125000000000000173e-03,7.416666666666026231e+01,1.000000000000000036e-10,1.000000000000168777e-04,1.136868377216160005e-18
2.750000000000000014e-02,3.125000000000000173e-03,7.249999999999332090e+01,1.000000000000000036e-10,1.000000000000156038e-04,5.684341886080800026e-19
2.916666666666666713e-02,3.125000000000000173e-03,7.083333333332640791e+01,1.000000000000000036e-10,1.000000000000138961e-04,-0.000000000000000000e+00
3.083333333333333412e-02,3.125000000000000173e-03,6.916666666665952334e+01,1.000000000000000036e-10,1.000000000000121885e-04,5.684341886080800026e-19
3.250000000000000111e-02,3.125000000000000173e-03,6.749999999999266720e+01,1.000000000000000036e-10,1.000000000000100608e-04,-0.000000000000000000e+00
3.416666666666667157e-02,3.125000000000000173e-03,6.583333333332585369e+01,1.000000000000000036e-10,1.000000000000066591e-04,5.684341886080800026e-19
3.583333333333333509e-02,3.125000000000000173e-03,6.416666666665911123e+01,1.000000000000000036e-10,1.000000000000038944e-04,-0.000000000000000000e+00
3.750000000000000555e-02,3.125000000000000173e-03,6.249999999999239009e+01,1.000000000000000036e-10,1.000000000000028237e-04,2.842170943040400013e-19
3.916666666666666907e-02,3.125000000000000173e-03,6.083333333332568316e+01,1.000000000000000036e-10,1.000000000000019699e-04,8.526512829121199558e-19
4.083333333333333259e-02,3.125000000000000173e-03,5.916666666665899044e+01,1.000000000000000036e-10,1.000000000000011025e-04,0.000000000000000000e+00
4.250000000000000305e-02,3.125000000000000173e-03,5.749999999999231193e+01,1.000000000000000036e-10,1.000000000000004656e-04,0.000000000000000000e+00
4.416666666666666657e-02,3.125000000000000173e-03,5.583333333332564052e+01,1.000000000000000036e-10,9.999999999999939493e-05,-0.000000000000000000e+00
4.583333333333333703e-02,3.125000000000000173e-03,5.416666666665899754e+01,1.000000000000000036e-10,9.999999999999833783e-05,-0.000000000000000000e+00
4.750000000000000056e-02,3.125000000000000173e-03,5.249999999999236167e+01,1.000000000000000036e-10,9.999999999999768731e-05,8.526512829121199558e-19
4.916666666666667102e-02,3.125000000000000173e-03,5.083333333332574000e+01,1.000000000000000036e-10,9.999999999999706389e-05,1.136868377216160005e-18
5.083333333333333454e-02,3.125000000000000173e-03,4.916666666665912544e+01,1.000000000000000036e-10,9.999999999999578996e-05,1.705302565824239912e-18
5.250000000000000500e-02,3.125000000000000173e-03,4.749999999999254641e+01,1.000000000000000036e-10,9.999999999999408234e-05,1.989519660128279961e-18
5.416666666666666852e-02,3.125000000000000173e-03,4.583333333332598869e+01,1.000000000000000036e-10,9.999999999999301169e-05,1.421085471520200055e-18
5.583333333333333898e-02,3.125000000000000173e-03,4.416666666665944518e+01,1.000000000000000036e-10,9.999999999999215788e-05,1.421085471520200055e-18
5.750000000000000250e-02,3.125000000000000173e-03,4.249999999999291589e+01,1.000000000000000036e-10,9.999999999999153446e-05,8.526512829121200521e-19
5.916666666666667296e-02,3.125000000000000173e-03,4.083333333332639370e+01,1.000000000000000036e-10,9.999999999999066710e-05,5.684341886080800026e-19
6.083333333333333648e-02,3.125000000000000173e-03,3.916666666665989283e+01,1.000000000000000036e-10,9.999999999998959645e-05,2.842170943040400013e-19
6.250000000000000000e-02,3.125000000000000173e-03,3.749999999999340616e+01,1.000000000000000036e-10,9.999999999998874264e-05,5.684341886080800026e-19
6.416666666666667740e-02,3.125000000000000173e-03,3.583333333332693371e+01,1.000000000000000036e-10,9.999999999998832251e-05,1.136868377216160005e-18
6.583333333333334092e-02,3.125000000000000173e-03,3.416666666666046126e+01,1.000000000000000036e-10,9.999999999998746870e-05,1.705302565824239912e-18
6.750000000000000444e-02,3.125000000000000173e-03,3.249999999999401723e+01,1.000000000000000036e-10,9.999999999998619477e-05,2.273736754432320010e-18
6.916666666666666796e-02,3.125000000000000173e-03,3.083333333332758741e+01,1.000000000000000036e-10,9.999999999998534096e-05,1.421085471520200055e-18
7.083333333333333148e-02,3.125000000000000173e-03,2.916666666666117180e+01,1.000000000000000036e-10,9.999999999998437873e-05,9.947598300641399805e-19
7.250000000000000888e-02,3.125000000000000173e-03,2.749999999999477396e+01,1.000000000000000036e-10,9.999999999998372821e-05,5.684341886080800026e-19
7.416666666666667240e-02,3.125000000000000173e-03,2.583333333332837967e+01,1.000000000000000036e-10,9.999999999998351137e-05,5.684341886080800026e-19
7.583333333333333592e-02,3.125000000000000173e-03,2.416666666666198893e+01,1.000000000000000036e-10,9.999999999998310479e-05,2.842170943040400013e-19
7.749999999999999944e-02,3.125000000000000173e-03,2.249999999999560885e+01,1.000000000000000036e-10,9.999999999998234585e-05,2.842170943040400013e-19
7.916666666666667684e-02,3.125000000000000173e-03,2.083333333332924298e+01,1.000000000000000036e-10,9.999999999998192572e-05,2.842170943040400013e-19
8.083333333333334036e-02,3.125000000000000173e-03,1.916666666666287711e+01,1.000000000000000036e-10,9.999999999998170888e-05,2.842170943040400013e-19
8.250000000000000389e-02,3.125000000000000173e-03,1.749999999999651834e+01,1.000000000000000036e-10,9.999999999998155980e-05,4.263256414560599779e-19
8.416666666666666741e-02,3.125000000000000173e-03,1.583333333333015780e+01,1.000000000000000036e-10,9.999999999998134296e-05,4.973799150320699902e-19
8.583333333333334481e-02,3.125000000000000173e-03,1.416666666666380614e+01,1.000000000000000036e-10,9.999999999998080086e-05,3.552713678800500137e-19
8.750000000000000833e-02,3.125000000000000173e-03,1.249999999999746336e+01,1.000000000000000036e-10,9.999999999998043494e-05,2.131628207280299889e-19
8.916666666666667185e-02,3.125000000000000173e-03,1.083333333333112414e+01,1.000000000000000036e-10,9.999999999998012323e-05,2.131628207280299889e-19
9.083333333333333537e-02,3.125000000000000173e-03,9.166666666664792018e+00,1.000000000000000036e-10,9.999999999997977087e-05,2.842170943040400013e-19
9.250000000000001277e-02,3.125000000000000173e-03,7.499999999998464340e+00,1.000000000000000036e-10,9.999999999997968955e-05,2.131628207280300130e-19
9.416666666666667629e-02,3.125000000000000173e-03,5.833333333332134885e+00,1.000000000000000036e-10,9.999999999997960824e-05,7.105427357601000033e-20
9.583333333333333981e-02,3.125000000000000173e-03,4.166666666665809871e+00,1.000000000000000036e-10,9.999999999997947271e-05,3.552713678800500016e-20
9.750000000000000333e-02,3.125000000000000173e-03,2.499999999999485301e+00,1.000000000000000036e-10,9.999999999997941850e-05,3.552713678800500016e-20
9.916666666666666685e-02,3.125000000000000173e-03,8.333333333331615078e-01,1.000000000000000036e-10,9.999999999997939140e-05,2.220446049250312585e-20
8.333333333333333868e-04,4.375000000000000416e-03,9.916666666666638719e+01,1.000000000000000036e-10,1.000000000000330865e-04,0.000000000000000000e+00
2.500000000000000052e-03,4.375000000000000416e-03,9.749999999999917577e+01,1.000000000000000036e-10,1.000000000000322463e-04,-5.684341886080800026e-19
4.166666666666666609e-03,4.375000000000000416e-03,9.583333333333197857e+01,1.000000000000000036e-10,1.000000000000318126e-04,1.136868377216160005e-18
5.833333333333333599e-03,4.375000000000000416e-03,9.416666666666478136e+01,1.000000000000000036e-10,1.000000000000301050e-04,-0.000000000000000000e+00
7.500000000000000590e-03,4.375000000000000416e-03,9.249999999999764100e+01,1.000000000000000036e-10,1.000000000000279637e-04,1.136868377216160005e-18
9.166666666666666713e-03,4.375000000000000416e-03,9.083333333333051485e+01,1.000000000000000036e-10,1.000000000000254158e-04,1.705302565824240104e-18
1.083333333333333370e-02,4.375000000000000416e-03,8.916666666666345975e+01,1.000000000000000036e-10,1.000000000000237082e-04,0.000000000000000000e+00
1.250000000000000069e-02,4.375000000000000416e-03,8.749999999999639044e+01,1.000000000000000036e-10,1.000000000000241418e-04,1.136868377216160005e-18
1.416666666666666768e-02,4.375000000000000416e-03,8.583333333332932114e+01,1.000000000000000036e-10,1.000000000000237082e-04,-5.684341886080800026e-19
1.583333333333333467e-02,4.375000000000000416e-03,8.416666666666226604e+01,1.000000000000000036e-10,1.000000000000237082e-04,0.000000000000000000e+00
1.750000000000000167e-02,4.375000000000000416e-03,8.249999999999519673e+01,1.000000000000000036e-10,1.000000000000228679e-04,-0.000000000000000000e+00
1.916666666666666866e-02,4.375000000000000416e-03,8.083333333332817006e+01,1.000000000000000036e-10,1.000000000000203065e-04,-0.000000000000000000e+00
