x_m,y_m,velocity_m_s,fluid_mask
4.895833333333333634e-03,7.291666666666666999e-04,2.211072111646883269e-03,1.000000000000000000e+00
5.104166666666666574e-03,7.291666666666666999e-04,2.211072111646883269e-03,1.000000000000000000e+00
5.312500000000000382e-03,7.291666666666666999e-04,2.205845303557475712e-03,1.000000000000000000e+00
5.520833333333333322e-03,7.291666666666666999e-04,2.195361089818213471e-03,1.000000000000000000e+00
5.729166666666667129e-03,7.291666666666666999e-04,2.179557758360501068e-03,1.000000000000000000e+00
5.937500000000000069e-03,7.291666666666666999e-04,2.158341422818324008e-03,1.000000000000000000e+00
6.145833333333333877e-03,7.291666666666666999e-04,2.131584365815934572e-03,1.000000000000000000e+00
6.354166666666666817e-03,7.291666666666666999e-04,2.099122698161599420e-03,1.000000000000000000e+00
6.562500000000000625e-03,7.291666666666666999e-04,2.060753205488269433e-03,1.000000000000000000e+00
6.770833333333333565e-03,7.291666666666666999e-04,2.016229199899127224e-03,1.000000000000000000e+00
6.979166666666667372e-03,7.291666666666666999e-04,1.965255121050398391e-03,1.000000000000000000e+00
7.187500000000000312e-03,7.291666666666666999e-04,1.907479529270039807e-03,1.000000000000000000e+00
7.395833333333334120e-03,7.291666666666666999e-04,1.842485988238747388e-03,1.000000000000000000e+00
7.604166666666667060e-03,7.291666666666666999e-04,1.769781123994123564e-03,1.000000000000000000e+00
7.812500000000000000e-03,7.291666666666666999e-04,1.688778835447769713e-03,1.000000000000000000e+00
8.020833333333334675e-03,7.291666666666666999e-04,1.598779164050604090e-03,1.000000000000000000e+00
8.229166666666667615e-03,7.291666666666666999e-04,1.498939620523718694e-03,1.000000000000000000e+00
8.437500000000000555e-03,7.291666666666666999e-04,1.388235683725230112e-03,1.000000000000000000e+00
8.645833333333333495e-03,7.291666666666666999e-04,1.265405546039369581e-03,1.000000000000000000e+00
8.854166666666666435e-03,7.291666666666666999e-04,1.128871770881222829e-03,1.000000000000000000e+00
9.062500000000001110e-03,7.291666666666666999e-04,9.766292898137681616e-04,1.000000000000000000e+00
