x,y,u,v,pressure,theta,vorticity
4.218750000000000000e-01,1.562500000000000000e-02,-2.663015037842301688e-02,2.598578227774661154e-04,-2.566640392038868623e-03,4.441311716029930357e-01,1.271134598813278505e+00
4.531250000000000000e-01,1.562500000000000000e-02,-2.700859563938853847e-02,1.185874381880583698e-04,9.155929887764341357e-03,4.137050484550603424e-01,1.292644568378521264e+00
4.843750000000000000e-01,1.562500000000000000e-02,-2.710416354314006820e-02,-2.301953443653086899e-05,2.091232282574179147e-02,3.846904879280910738e-01,1.298955195147663444e+00
5.156250000000000000e-01,1.562500000000000000e-02,-2.691447907053746980e-02,-1.666649381660657370e-04,3.262793102025923764e-02,3.569643820977977944e-01,1.290036853014092211e+00
5.468750000000000000e-01,1.562500000000000000e-02,-2.643449963509219430e-02,-3.133144972792107318e-04,4.422021779361320903e-02,3.303950033667903408e-01,1.265903386577789114e+00
5.781250000000000000e-01,1.562500000000000000e-02,-2.565846611724491994e-02,-4.627190205680662381e-04,5.559359221863627298e-02,3.048461508494181293e-01,1.226636664869601656e+00
6.093750000000000000e-01,1.562500000000000000e-02,-2.458213059307570725e-02,-6.136165036011457987e-04,6.663878985567758817e-02,2.801807381593109936e-01,1.172446040321440508e+00
6.406250000000000000e-01,1.562500000000000000e-02,-2.320481406273157410e-02,-7.637000267429890858e-04,7.723260943502258113e-02,2.562636372490905701e-01,1.103756041875558314e+00
6.718750000000000000e-01,1.562500000000000000e-02,-2.153160662813100035e-02,-9.095074078575816293e-04,8.723873335239737403e-02,2.329638645719883938e-01,1.021301132578762427e+00
7.031250000000000000e-01,1.562500000000000000e-02,-1.957581769024973467e-02,-1.046281530023687950e-03,9.650984547924820744e-02,2.101562528833043619e-01,9.262290434082379731e-01
7.343750000000000000e-01,1.562500000000000000e-02,-1.736173383122276495e-02,-1.167802329003278950e-03,1.048912825218262235e-01,1.877227850662981090e-01,8.202137303898928700e-01
7.656250000000000000e-01,1.562500000000000000e-02,-1.492777283661620574e-02,-1.266158665603280692e-03,1.122265039108693574e-01,1.655537918230766403e-01,7.055781896108722639e-01
7.968750000000000000e-01,1.562500000000000000e-02,-1.233022365776317159e-02,-1.331390513249757802e-03,1.183648441695321352e-01,1.435492398884953003e-01,5.854251229731715078e-01
8.281250000000000000e-01,1.562500000000000000e-02,-9.647946576523125373e-03,-1.350886567990289278e-03,1.231725140514804417e-01,1.216203629542988301e-01,4.637657582190490291e-01
8.593750000000000000e-01,1.562500000000000000e-02,-6.988647329115702314e-03,-1.308412679417131613e-03,1.265490575872079138e-01,9.969190853924878026e-02,3.456135112557322531e-01
8.906250000000000000e-01,1.562500000000000000e-02,-4.497336611826717977e-03,-1.182898037871851207e-03,1.284542975588234826e-01,7.770527372425135859e-02,2.369448646778464507e-01
9.218750000000000000e-01,1.562500000000000000e-02,-2.365878409714840258e-03,-9.485601642400243432e-04,1.289566813094825959e-01,5.562273761751984624e-02,1.442759849335411571e-01
9.531250000000000000e-01,1.562500000000000000e-02,-8.330769721491857816e-04,-5.842412733256295912e-04,1.283241819161935193e-01,3.343275015920053189e-02,7.331082895116897147e-02
9.843750000000000000e-01,1.562500000000000000e-02,-1.244178494117779326e-04,-1.244178494117778241e-04,1.271876679886470574e-01,1.115542482773503388e-02,2.928415333187689082e-02
1.562500000000000000e-02,4.687500000000000000e-02,-1.011943708839376259e-03,1.690588407966346716e-03,-7.983940768987486669e-02,9.763490109469392664e-01,1.026126226187214358e-01
4.687500000000000000e-02,4.687500000000000000e-02,-4.380399477868294512e-03,4.352176449179304130e-03,-8.170273686712514749e-02,9.291230068248075291e-01,1.386035841326822560e-01
7.812500000000000000e-02,4.687500000000000000e-02,-9.912367650418613119e-03,5.927178508505529311e-03,-8.188215077335145309e-02,8.821521020510622035e-01,1.907085618729106313e-01
1.093750000000000000e-01,4.687500000000000000e-02,-1.666119731761353182e-02,6.622701482767597535e-03,-8.030560536921299564e-02,8.356777580333865085e-01,2.691679657041206042e-01
1.406250000000000000e-01,4.687500000000000000e-02,-2.389835606363592546e-02,6.716343526474295202e-03,-7.705396004438512525e-02,7.899665421041277558e-01,3.655206588503023823e-01
1.718750000000000000e-01,4.687500000000000000e-02,-3.110946402113032999e-02,6.432446298968057426e-03,-7.230694000253209963e-02,7.452801888749672754e-01,4.707517456922274413e-01
2.031250000000000000e-01,4.687500000000000000e-02,-3.795804573766275308e-02,5.928337199189314885e-03,-6.628164529290261897e-02,7.018536212656485418e-01,5.774426108764214582e-01
2.343750000000000000e-01,4.687500000000000000e-02,-4.423919550766504394e-02,5.306862438990340471e-03,-5.919397093083679506e-02,6.598806337844358438e-01,6.801280496818826737e-01
2.656250000000000000e-01,4.687500000000000000e-02,-4.983800015735542766e-02,4.631595966169477392e-03,-5.123976210700521838e-02,6.195062747732407171e-01,7.750406302686398963e-01
2.968750000000000000e-01,4.687500000000000000e-02,-5.469719404471735935e-02,3.939238787372739345e-03,-4.258832450753208959e-02,5.808246307606618197e-01,8.597113043301668478e-01
3.281250000000000000e-01,4.687500000000000000e-02,-5.879381536698298494e-02,3.248725250876111602e-03,-3.338271849522250756e-02,5.438806273558466353e-01,9.325947913814401913e-01
3.593750000000000000e-01,4.687500000000000000e-02,-6.212321379028583335e-02,2.567678172225010182e-03,-2.374339797298563592e-02,5.086745402274273076e-01,9.927687287204858269e-01
3.906250000000000000e-01,4.687500000000000000e-02,-6.468864386789296983e-02,1.896928460469371816e-03,-1.377322557297636085e-02,4.751680893014365026e-01,1.039710746414558296e+00
4.218750000000000000e-01,4.687500000000000000e-02,-6.649495175758070309e-02,1.233650616120331167e-03,-3.562778264755039892e-03,4.432912136467509479e-01,1.073142381311012583e+00
4.531250000000000000e-01,4.687500000000000000e-02,-6.754517707982432562e-02,5.734652280543310610e-04,6.804633484217142980e-03,4.129488522437448350e-01,1.092924528793344008e+00
4.843750000000000000e-01,4.687500000000000000e-02,-6.783913957968161490e-02,-8.836692069398803648e-05,1.724849239643312659e-02,3.840272589704334938e-01,1.098988548854728187e+00
5.156250000000000000e-01,4.687500000000000000e-02,-6.737327820864918992e-02,-7.568633955436397057e-04,2.769196351662835121e-02,3.563995543644066233e-01,1.091364640933015107e+00
5.468750000000000000e-01,4.687500000000000000e-02,-6.614200750684910701e-02,-1.434366177146991373e-03,3.805010530593927465e-02,3.299304027449339038e-01,1.070227565121889324e+00
5.781250000000000000e-01,4.687500000000000000e-02,-6.414101289758093738e-02,-2.118695467815730031e-03,4.822520423724055427e-02,3.044804547715251886e-01,1.035868741141642735e+00
6.093750000000000000e-01,4.687500000000000000e-02,-6.137155985620818682e-02,-2.803428621895442431e-03,5.810830937175096023e-02,2.799100258747745373e-01,9.887145709813686123e-01
6.406250000000000000e-01,4.687500000000000000e-02,-5.784513582347099170e-02,-3.477628471530025064e-03,6.757909972138473331e-02,2.560819100602453324e-01,9.293990085518517574e-01
6.718750000000000000e-01,4.687500000000000000e-02,-5.358855777285767563e-02,-4.125364448284435034e-03,7.650694431114943295e-02,2.328634844465948539e-01,8.588387439360108955e-01
7.031250000000000000e-01,4.687500000000000000e-02,-4.864962275733002162e-02,-4.725148443005752069e-03,8.475331851276157735e-02,2.101282743545302700e-01,7.783136953743009512e-01
7.343750000000000000e-01,4.687500000000000000e-02,-4.310335147369671188e-02,-5.249290558681497104e-03,9.217578957956015784e-02,1.877571663929902268e-01,6.895540352212510271e-01
7.656250000000000000e-01,4.687500000000000000e-02,-3.705888535407920320e-02,-5.663097550149134331e-03,9.863383904748160291e-02,1.656394775152078558e-01,5.948332062975085766e-01
7.968750000000000000e-01,4.687500000000000000e-02,-3.066712270186828376e-02,-5.923763459767861228e-03,1.039969023552557159e-01,1.436741144757817390e-01,4.970623350022934650e-01
8.281250000000000000e-01,4.687500000000000000e-02,-2.412913760395209509e-02,-5.978775800628422475e-03,1.081552429434516072e-01,1.217710925588856158e-01,3.998699641571369368e-01
8.593750000000000000e-01,4.687500000000000000e-02,-1.770507529079811543e-02,-5.763885007340400699e-03,1.110346938134154082e-01,9.985372249647322951e-02,3.076194659253995711e-01
8.906250000000000000e-01,4.687500000000000000e-02,-1.172193737542086625e-02,-5.201874342614812817e-03,1.126167719944256573e-01,7.786180627473822391e-02,2.252346601180720276e-01
9.218750000000000000e-01,4.687500000000000000e-02,-6.575174556614890933e-03,-4.207804880414910999e-03,1.129652520944763316e-01,5.575616241084190711e-02,1.575048965300454296e-01
9.531250000000000000e-01,4.687500000000000000e-02,-2.711969219459092664e-03,-2.721003331872196875e-03,1.122550207431646518e-01,3.352461220876479242e-02,1.070973571127187829e-01
9.843750000000000000e-01,4.687500000000000000e-02,-5.797242171190790036e-04,-8.285599159426329172e-04,1.107754322263637126e-01,1.118894142916978564e-02,7.344618961248683409e-02
1.562500000000000000e-02,7.812500000000000000e-02,-1.429435180807513009e-03,4.131967297613236417e-03,-6.543571410013199197e-02,9.762982175848123889e-01,1.961758458081359624e-01
4.687500000000000000e-02,7.812500000000000000e-02,-6.102610801375014590e-03,9.952428949128835564e-03,-6.817587194853627630e-02,9.289629698010649639e-01,1.912103664966468552e-01
7.812500000000000000e-02,7.812500000000000000e-02,-1.369893036965743466e-02,1.345521374938873568e-02,-6.909084189210004667e-02,8.818620609769385332e-01,1.771053969898653546e-01
1.093750000000000000e-01,7.812500000000000000e-02,-2.298452828676669085e-02,1.512909382618856866e-02,-6.834847160369383889e-02,8.352412760912779621e-01,1.921905429123488829e-01
1.406250000000000000e-01,7.812500000000000000e-02,-3.303693494178110840e-02,1.549951658409013874e-02,-6.610516117389735047e-02,7.893793555095852676e-01,2.307402234404010155e-01
1.718750000000000000e-01,7.812500000000000000e-02,-4.318046994686083884e-02,1.500391620392635059e-02,-6.253177194979633868e-02,7.445522999728945157e-01,2.854669033496777808e-01
2.031250000000000000e-01,7.812500000000000000e-02,-5.294232744437817051e-02,1.396730650828077042e-02,-5.780537999132535215e-02,7.010078922312159566e-01,3.494233095305763759e-01
2.343750000000000000e-01,7.812500000000000000e-02,-6.200834967685030230e-02,1.261506513237330845e-02,-5.209681848334551946e-02,6.589495089217075607e-01,4.167840012464468780e-01
2.656250000000000000e-01,7.812500000000000000e-02,-7.018109525985510855e-02,1.109494350548170631e-02,-4.556243384955759729e-02,6.185278242652119118e-01,4.830138504669823640e-01
2.968750000000000000e-01,7.812500000000000000e-02,-7.734407988546646018e-02,9.498069761033785946e-03,-3.834072321237250863e-02,5.798387222786318684e-01,5.447587608274824245e-01
3.281250000000000000e-01,7.812500000000000000e-02,-8.343365908401702280e-02,7.876094798031252342e-03,-3.055253508620923986e-02,5.429256996059591556e-01,5.996398386395493940e-01
3.593750000000000000e-01,7.812500000000000000e-02,-8.841826884286550781e-02,6.254316807221211097e-03,-2.230342303753606037e-02,5.077851927288066225e-01,6.460377280061515570e-01
3.906250000000000000e-01,7.812500000000000000e-02,-9.228396399198660061e-02,4.641415052201404087e-03,-1.368709782673285802e-02,4.743735200597862245e-01,6.829031114702451832e-01
4.218750000000000000e-01,7.812500000000000000e-02,-9.502501244277634929e-02,3.036520364865764789e-03,-4.789285303858970000e-03,4.426144228075642451e-01,7.096041188528426913e-01
4.531250000000000000e-01,7.812500000000000000e-02,-9.663839622578686284e-02,1.434204584563024409e-03,4.308425471836574427e-03,4.124064701514502107e-01,7.258096378183356290e-01
4.843750000000000000e-01,7.812500000000000000e-02,-9.712127647015855736e-02,-1.722635329737123920e-04,1.352495017077263995e-02,3.836298341686899538e-01,7.314027614678837441e-01
5.156250000000000000e-01,7.812500000000000000e-02,-9.647076838530391218e-02,-1.789336239150983617e-03,2.278575270685445631e-02,3.561519938437139321e-01,7.265001180092095501e-01
5.468750000000000000e-01,7.812500000000000000e-02,-9.468555452748236845e-02,-3.418377893161272160e-03,3.200715463274714234e-02,3.298313083866509787e-01,7.114871540283118634e-01
5.781250000000000000e-01,7.812500000000000000e-02,-9.176932488334604843e-02,-5.051908005205932826e-03,4.109068268286730774e-02,3.045229737250173541e-01,6.869409964890058617e-01
6.093750000000000000e-01,7.812500000000000000e-02,-8.773572428312553795e-02,-6.673269726098517152e-03,4.992804023145361314e-02,2.800827671392021601e-01,6.535910264610742537e-01
6.406250000000000000e-01,7.812500000000000000e-02,-8.261418792361130414e-02,-8.255747759578367997e-03,5.840108919601352810e-02,2.563698227718809175e-01,6.123534425217121990e-01
6.718750000000000000e-01,7.812500000000000000e-02,-7.645654809560741005e-02,-9.761463038853305726e-03,6.638303455522562291e-02,2.332486446870231933e-01,5.643671855450368424e-01
7.031250000000000000e-01,7.812500000000000000e-02,-6.934434976154060792e-02,-1.114018320203132711e-02,7.374096394409149213e-02,2.105905539717266017e-01,5.110317972260912667e-01
7.343750000000000000e-01,7.812500000000000000e-02,-6.139681013969433554e-02,-1.232806670513552499e-02,8.033991826738989817e-02,1.882747711632488941e-01,4.540466606474079514e-01
7.656250000000000000e-01,7.812500000000000000e-02,-5.277932113129685243e-02,-1.324627653171010083e-02,8.604866734287652807e-02,1.661893505153614059e-01,3.954485246529887421e-01
7.968750000000000000e-01,7.812500000000000000e-02,-4.371229784588580303e-02,-1.379937041582885576e-02,9.074733068618218157e-02,1.442322101817571922e-01,3.376383285886455088e-01
8.281250000000000000e-01,7.812500000000000000e-02,-3.447994088391672513e-02,-1.387351090445269886e-02,9.433687764637560536e-02,1.223125447617676581e-01,2.833749728300557491e-01
8.593750000000000000e-01,7.812500000000000000e-02,-2.543796249143956759e-02,-1.333519060914725891e-02,9.675022102275540603e-02,1.003529619205236340e-01,2.356850193504990698e-01
8.906250000000000000e-01,7.812500000000000000e-02,-1.701842274228073174e-02,-1.203324640534403703e-02,9.796366915299337119e-02,7.829273872516390176e-02,1.975810563974920997e-01
9.218750000000000000e-01,7.812500000000000000e-02,-9.729063432100063663e-03,-9.812554946672331913e-03,9.800486475943051556e-02,5.609260704591218644e-02,1.713870764851116446e-01
9.531250000000000000e-01,7.812500000000000000e-02,-4.147416827221831089e-03,-6.561105207648809841e-03,9.694669146107379176e-02,3.374138519406651160e-02,1.573659045544232582e-01
9.843750000000000000e-01,7.812500000000000000e-02,-9.299178683330769314e-04,-2.338202001394786358e-03,9.486207780786484745e-02,1.126458065099957169e-02,1.441894574553162500e-01
1.562500000000000000e-02,1.093750000000000000e-01,-1.632010768816675615e-03,7.193413247237425041e-03,-5.318438399743476153e-02,9.762916740560225737e-01,3.159922415309194821e-01
4.687500000000000000e-02,1.093750000000000000e-01,-7.007800932133224567e-03,1.693994878338869747e-02,-5.655160784196186508e-02,9.289342591318257014e-01,2.700475883163312996e-01
7.812500000000000000e-02,1.093750000000000000e-01,-1.580479008522546469e-02,2.286100263650353223e-02,-5.809572104547953281e-02,8.817904536657324988e-01,1.891806323915071752e-01
1.093750000000000000e-01,1.093750000000000000e-01,-2.662880341493393394e-02,2.583291618589150102e-02,-5.807710321848735119e-02,8.351083385448206942e-01,1.442841703607203319e-01
1.406250000000000000e-01,1.093750000000000000e-01,-3.844479765092320700e-02,2.666409511539089700e-02,-5.669720162498426835e-02,7.891764628311580543e-01,1.294492259518353894e-01
1.718750000000000000e-01,1.093750000000000000e-01,-5.048335555629455962e-02,2.602143058307666845e-02,-5.412840392018618968e-02,7.442835314049056628e-01,1.376280771912231637e-01
2.031250000000000000e-01,1.093750000000000000e-01,-6.218585365487681871e-02,2.441414772523003984e-02,-5.052487842259881928e-02,7.006896473000543413e-01,1.618452901797056698e-01
2.343750000000000000e-01,1.093750000000000000e-01,-7.316055858836703618e-02,2.220895108138639176e-02,-4.602540041926109216e-02,6.586080259705133777e-01,1.959055445161809739e-01
2.656250000000000000e-01,1.093750000000000000e-01,-8.314336118288134791e-02,1.965660573398773578e-02,-4.075408441407771948e-02,6.181956472426954896e-01,2.346855984682315044e-01
2.968750000000000000e-01,1.093750000000000000e-01,-9.196346530388546658e-02,1.691949627914323545e-02,-3.482129919300996912e-02,5.795509502951029512e-01,2.741674309399089182e-01
3.281250000000000000e-01,1.093750000000000000e-01,-9.951505823576739518e-02,1.409584041035428711e-02,-2.832533136787453165e-02,5.427165971978827885e-01,3.113387393116449631e-01
3.593750000000000000e-01,1.093750000000000000e-01,-1.057352515365001522e-01,1.123937425447941660e-02,-2.135472584709821597e-02,5.076854908171918312e-01,3.440413503398691009e-01
3.906250000000000000e-01,1.093750000000000000e-01,-1.105878847771387397e-01,8.374685994702889269e-03,-1.399106206656129670e-02,4.744085352274755585e-01,3.708123431164870865e-01
4.218750000000000000e-01,1.093750000000000000e-01,-1.140524196535217527e-01,5.508832749537042640e-03,-6.311928852803364021e-03,4.428029803785996088e-01,3.907395555489630024e-01
4.531250000000000000e-01,1.093750000000000000e-01,-1.161170633413097786e-01,2.639919670690264730e-03,1.606080827932621080e-03,4.127605335772219219e-01,4.033397550113906327e-01
4.843750000000000000e-01,1.093750000000000000e-01,-1.167753529951383595e-01,-2.368087209006847693e-04,9.684462509364763494e-03,3.841547119127736165e-01,4.084606979345610234e-01
5.156250000000000000e-01,1.093750000000000000e-01,-1.160256499444123485e-01,-3.125002186804654199e-03,1.785347123719030482e-02,3.568468511390847087e-01,4.062707207135186072e-01
5.468750000000000000e-01,1.093750000000000000e-01,-1.138725263996735459e-01,-6.021049348067954339e-03,2.603327231970285760e-02,3.306871648112429396e-01,3.972759853377462735e-01
5.781250000000000000e-01,1.093750000000000000e-01,-1.103297170110810466e-01,-8.908275583028063549e-03,3.412603634033553601e-02,3.055238663961946655e-01,3.822263588529504763e-01
6.093750000000000000e-01,1.093750000000000000e-01,-1.054248387643977602e-01,-1.175538099518019970e-02,4.202465098786900555e-02,2.812069186988999658e-01,3.620372638361061268e-01
6.406250000000000000e-01,1.093750000000000000e-01,-9.920541929383279445e-02,-1.451459232057587291e-02,4.961280544411977855e-02,2.575907779018569710e-01,3.377918270337066931e-01
6.718750000000000000e-01,1.093750000000000000e-01,-9.174594231187543913e-02,-1.711973528781705542e-02,5.676622942987011311e-02,2.345363483125476878e-01,3.107450709710990466e-01
7.031250000000000000e-01,1.093750000000000000e-01,-8.315571375024294332e-02,-1.948433784876687364e-02,6.335523951478350124e-02,2.119123561416888790e-01,2.823294411379560498e-01
7.343750000000000000e-01,1.093750000000000000e-01,-7.358736109383848256e-02,-2.149980433665071161e-02,6.924873264851508226e-02,1.895963509276623604e-01,2.541602872355613885e-01
7.656250000000000000e-01,1.093750000000000000e-01,-6.324572185558433035e-02,-2.303366714684655647e-02,7.431969885229705586e-02,1.674755538966565815e-01,2.280379123792115603e-01
7.968750000000000000e-01,1.093750000000000000e-01,-5.239675261140122609e-02,-2.392797233028654685e-02,7.845216438273505677e-02,1.454477983430408350e-01,2.059382914360913253e-01
8.281250000000000000e-01,1.093750000000000000e-01,-4.137589359914898429e-02,-2.399812496421633440e-02,8.154914838059518223e-02,1.234228518076154607e-01,1.899755788405895762e-01
8.593750000000000000e-01,1.093750000000000000e-01,-3.059512450109564546e-02,-2.303332403991411453e-02,8.354056936436513037e-02,1.013244727881332241e-01,1.823038288474658208e-01
8.906250000000000000e-01,1.093750000000000000e-01,-2.054811773778919548e-02,-2.080165948704246898e-02,8.438879524040607261e-02,7.909362648259128659e-02,1.849033420367156011e-01
9.218750000000000000e-01,1.093750000000000000e-01,-1.181472563923914240e-02,-1.706689327370462805e-02,8.408726834400226391e-02,5.669334671010572285e-02,1.991821477786209493e-01
9.531250000000000000e-01,1.093750000000000000e-01,-5.072985308833001181e-03,-1.163015381590088923e-02,8.264398553655119550e-02,3.411578878734825709e-02,2.253693836894322955e-01
9.843750000000000000e-01,1.093750000000000000e-01,-1.145758895568296798e-03,-4.413878765296159329e-03,8.003717463525714115e-02,1.139222853785801584e-02,2.361469322866090459e-01
1.562500000000000000e-02,1.406250000000000000e-01,-1.685879204187434258e-03,1.051130322024153470e-02,-4.315566471677491356e-02,9.763545738609276103e-01,4.517704492432894625e-01
4.687500000000000000e-02,1.406250000000000000e-01,-7.312995681879612755e-03,2.462496545139331375e-02,-4.685696178557775815e-02,9.291136802255381966e-01,3.674048458023284058e-01
7.812500000000000000e-02,1.406250000000000000e-01,-1.662975249162382957e-02,3.328973193133537289e-02,-4.885235600790180377e-02,8.820668645026871202e-01,2.219506871474557497e-01
1.093750000000000000e-01,1.406250000000000000e-01,-2.819919645542434683e-02,3.779764418456865033e-02,-4.941556735747720114e-02,8.354621056119034828e-01,1.204090388953176216e-01
1.406250000000000000e-01,1.406250000000000000e-01,-4.093899716658565280e-02,3.925516206386432672e-02,-4.875795171142355972e-02,7.895942322333968644e-01,5.591223796859690065e-02
1.718750000000000000e-01,1.406250000000000000e-01,-5.403217216147314372e-02,3.856209653486207534e-02,-4.704570699159835168e-02,7.447613127521011123e-01,2.097790847886527033e-02
2.031250000000000000e-01,1.406250000000000000e-01,-6.687013758230005156e-02,3.641394529285379988e-02,-4.441366146212634425e-02,7.012332457566314847e-01,8.275544659291922400e-03
2.343750000000000000e-01,1.406250000000000000e-01,-7.900998820035391723e-02,3.332370906530672527e-02,-4.097451280415861236e-02,6.592315535584815089e-01,1.117738178290494933e-02
2.656250000000000000e-01,1.406250000000000000e-01,-9.013839996636273388e-02,2.965306211059052371e-02,-3.682492346917443093e-02,6.189188782498959984e-01,2.404975598520364688e-02
2.968750000000000000e-01,1.406250000000000000e-01,-1.000403096428442162e-01,2.564505370002605894e-02,-3.204979640389632456e-02,5.803962210087895146e-01,4.234011838587192766e-02
3.281250000000000000e-01,1.406250000000000000e-01,-1.085724523156586518e-01,2.145401859416783130e-02,-2.672558877616912354e-02,5.437058015485312090e-01,6.253428813170652800e-02
3.593750000000000000e-01,1.406250000000000000e-01,-1.156420076547587245e-01,1.717094471049868468e-02,-2.092314877373104010e-02,5.088375386748811291e-01,8.204581049481446398e-02
3.906250000000000000e-01,1.406250000000000000e-01,-1.211902769417094183e-01,1.284401806627289908e-02,-1.471032322290054262e-02,4.757374644204315217e-01,9.907956740761014736e-02
4.218750000000000000e-01,1.406250000000000000e-01,-1.251810009885991615e-01,8.494759601239815910e-03,-8.154446107632634666e-03,4.443167751286055678e-01,1.124947713191190302e-01
4.531250000000000000e-01,1.406250000000000000e-01,-1.275927723844365036e-01,4.130407902612825630e-03,-1.324744604009858717e-03,4.144606121181899638e-01,1.216804783395390166e-01
4.843750000000000000e-01,1.406250000000000000e-01,-1.284149919485635394e-01,-2.467877348676243742e-04,5.705336569346089459e-03,3.860360062352987676e-01,1.264490255355663895e-01
5.156250000000000000e-01,1.406250000000000000e-01,-1.276469290570660942e-01,-4.632789115061160257e-03,1.287201163942512661e-02,3.588984564531704780e-01,1.269846613747881159e-01
5.468750000000000000e-01,1.406250000000000000e-01,-1.252985770073149208e-01,-9.014738014301439811e-03,2.010100055965680088e-02,3.328890470429963222e-01,1.238404645665180936e-01
5.781250000000000000e-01,1.406250000000000000e-01,-1.213928039587676977e-01,-1.336316935393428579e-02,2.729650210991879655e-02,3.078481876208321033e-01,1.178499898732501272e-01
6.093750000000000000e-01,1.406250000000000000e-01,-1.159693700104299785e-01,-1.762879941929498470e-02,3.435331293183244150e-02,2.836193490563773123e-01,1.100262465526239963e-01
6.406250000000000000e-01,1.406250000000000000e-01,-1.090905314058548264e-01,-2.173943197160120230e-02,4.115699564803704247e-02,2.600518152479658895e-01,1.015383216927044363e-01
6.718750000000000000e-01,1.406250000000000000e-01,-1.008478605594921029e-01,-2.559704346511181700e-02,4.758512447541637935e-02,2.370026427639803368e-01,9.369200510648073577e-02
7.031250000000000000e-01,1.406250000000000000e-01,-9.137000888149651723e-02,-2.907510991110020399e-02,5.350976788538494566e-02,2.143380350364450793e-01,8.791301320734457025e-02
7.343750000000000000e-01,1.406250000000000000e-01,-8.083115738999660516e-02,-3.201623642222174715e-02,5.880132750553188070e-02,1.919343374120002221e-01,8.573136394294400553e-02
7.656250000000000000e-01,1.406250000000000000e-01,-6.945985864863341019e-02,-3.423017304089285423e-02,6.333373877636305771e-02,1.696788646376509169e-01,8.876461989892436844e-02
7.968750000000000000e-01,1.406250000000000000e-01,-5.754789887801128878e-02,-3.549239545104548171e-02,6.699081006583412767e-02,1.474707933558458417e-01,9.869568519037053012e-02
8.281250000000000000e-01,1.406250000000000000e-01,-4.545876627108114132e-02,-3.554369346263980267e-02,6.967307119108948066e-02,1.252223953511585608e-01,1.172372934475491846e-01
8.593750000000000000e-01,1.406250000000000000e-01,-3.363548631723231597e-02,-3.409180459339281044e-02,7.130383704350562457e-02,1.028609558514367583e-01,1.460709892119058106e-01
8.906250000000000000e-01,1.406250000000000000e-01,-2.260845085336597032e-02,-3.081722116073656523e-02,7.183218792119455687e-02,8.033181517950642447e-02,1.867477684604569865e-01
9.218750000000000000e-01,1.406250000000000000e-01,-1.300644199712229325e-02,-2.538673255480425675e-02,7.122924064914473719e-02,5.760309557504669775e-02,2.405548085824336657e-01
9.531250000000000000e-01,1.406250000000000000e-01,-5.579988799402880832e-03,-1.747850806292681330e-02,6.947276137726549061e-02,3.467286654278142755e-02,3.084205698658574191e-01
9.843750000000000000e-01,1.406250000000000000e-01,-1.256551035036682388e-03,-6.816188695901139599e-03,6.651480390121869424e-02,1.157990374941434905e-02,3.435772970294868056e-01
1.562500000000000000e-02,1.718750000000000000e-01,-1.640339384218707187e-03,1.383752180864767506e-02,-3.520180745311264625e-02,9.765006092406958160e-01,5.939647409484128948e-01
4.687500000000000000e-02,1.718750000000000000e-01,-7.192175083684910000e-03,3.247769904014555231e-02,-3.898929191579585812e-02,9.295429935912508101e-01,4.749906252864011247e-01
