time,steps,change_rate,max_divergence,kinetic_energy,nusselt_hot,nusselt_cold,max_energy_step_defect
0.004114330943933769,1,0.32208791364475164,3.82281012401009e-14,2.957533909627047e-07,1.0000109044274657,1.0000109044274659,1.8634724839594607e-19
1.6069177290259256,427,0.1514793354856447,2.0095036745715333e-14,0.012017190665079617,1.1845776524923375,1.1845776524923373,2.5242637429088424e-18
3.210248999548948,885,0.08973783539634846,5.495603971894525e-15,0.015736205541678212,1.9091707147477839,1.9091707147477854,2.5242637429088424e-18
4.812770561130837,1339,0.027081779185578803,3.83026943495679e-15,0.011081136070785879,2.349724576358271,2.3497245763582706,2.758972297959707e-18
6.415353852913585,1784,0.012242538167878866,6.439293542825908e-15,0.008758518950915728,2.351966354089482,2.3519663540894813,2.758972297959707e-18
8.018248507749272,2226,0.00555109810073375,6.13398221105399e-15,0.008525643522647819,2.2817102372504685,2.2817102372504685,2.758972297959707e-18
9.620040491308222,2668,0.001998608340989677,7.688294445529209e-15,0.008808308392118016,2.25433941930504,2.2543394193050417,2.758972297959707e-18
11.223069642137062,3111,0.0012310189575390127,7.438494264988549e-15,0.008959597024898465,2.257002796005816,2.257002796005816,2.758972297959707e-18
12.82541880781842,3554,0.0005850236273661452,6.5503158452884236e-15,0.00895940834988393,2.2638685374781495,2.26386853747815,2.758972297959707e-18
14.428000137402115,3997,0.0002038130441501328,6.106226635438361e-15,0.008926276815922923,2.2663675081646284,2.26636750816463,2.758972297959707e-18
16.030834429407186,4440,9.713943450104453e-05,7.299716386910404e-15,0.00891093839550755,2.2661461309214905,2.266146130921491,2.758972297959707e-18
17.633740008369273,4883,3.792162793799043e-05,7.077671781985373e-15,0.008910223816307055,2.265605840065516,2.265605840065517,2.758972297959707e-18
19.236631410316296,5326,1.3808147159784852e-05,8.104628079763643e-15,0.008912541208193937,2.2654415056605224,2.265441505660523,2.758972297959707e-18
20.83950560269743,5769,9.79885280535888e-06,7.799316747991725e-15,0.008913472050979174,2.2654860979945615,2.265486097994561,3.1679032227310833e-18
22.442376582324194,6212,4.24026025947455e-06,6.994405055138486e-15,0.008913328899200674,2.265540222835807,2.2655402228358055,3.1679032227310833e-18
24.04525012119135,6655,1.5115654178344552e-06,6.9111383282915995e-15,0.008913051509748138,2.2655557712921564,2.2655557712921564,3.1679032227310833e-18
24.70376768164773,6837,9.110257309782236e-07,7.605027718682322e-15,0.00891298792834818,2.2655553196551392,2.2655553196551375,3.1679032227310833e-18
